,class,RefusedBequest
32,fi.iki.elonen.NanoHTTPD.ClientHandler,0
33,fi.iki.elonen.NanoHTTPD.HTTPSession,0
34,fi.iki.elonen.HttpKeepAliveTest,0
35,fi.iki.elonen.NanoHTTPD.DefaultTempFile,0
36,fi.iki.elonen.router.TestNanolets.2,0
37,fi.iki.elonen.router.TestNanolets.1,0
38,fi.iki.elonen.router.RouterNanoHTTPD.UriResponder,0
39,fi.iki.elonen.NanoHTTPD,0
40,fi.iki.elonen.NanoWSD.WebSocketFrame.OpCode,0
41,fi.iki.elonen.NanoHTTPD.ResponseException,0
42,fi.iki.elonen.router.RouterNanoHTTPD.GeneralHandler,0
43,fi.iki.elonen.router.TestNanolets.3,0
44,fi.iki.elonen.WebSocketResponseHandlerTest,0
45,fi.iki.elonen.NanoWSD.WebSocketFrame.CloseFrame,0
46,fi.iki.elonen.NanoWSD,0
47,fi.iki.elonen.NanoHTTPD.Response.1,0
48,fi.iki.elonen.CookieTest,0
49,fi.iki.elonen.HttpGetRequestTest,0
50,fi.iki.elonen.integration.PutStreamIntegrationTest,0
51,fi.iki.elonen.WebServerPlugin,0
52,fi.iki.elonen.NanoHTTPD.CookieHandler,0
53,fi.iki.elonen.HttpSSLServerTest,0
54,fi.iki.elonen.NanoHTTPD.ServerSocketFactory,0
55,fi.iki.elonen.router.TestNanolets,0
56,fi.iki.elonen.AbstractTestHttpServer,0
57,fi.iki.elonen.NanoHTTPD.ContentType,0
58,fi.iki.elonen.router.AppNanolets.StaticPageTestHandler,0
59,fi.iki.elonen.MarkdownWebServerPluginInfo,0
60,fi.iki.elonen.router.RouterNanoHTTPD.DefaultHandler,0
61,fi.iki.elonen.router.AppNanolets.UserHandler,0
62,fi.iki.elonen.NanoHTTPD.Response.ChunkedOutputStream,0
63,fi.iki.elonen.samples.echo.EchoSocketSample,0
64,fi.iki.elonen.integration.PutStreamIntegrationTest.TestServer,0
65,fi.iki.elonen.debug.DebugServer,0
66,fi.iki.elonen.NanoHTTPD.AsyncRunner,0
67,fi.iki.elonen.router.RouterNanoHTTPD,0
68,fi.iki.elonen.router.RouterNanoHTTPD.InsertionOrderRoutePrioritizer,0
69,fi.iki.elonen.HttpParsingTest,0
70,fi.iki.elonen.integration.GetAndPostIntegrationTest.TestServer,0
71,fi.iki.elonen.DummyPlugin,0
72,fi.iki.elonen.SSLServerSocketFactoryTest,0
73,fi.iki.elonen.integration.IntegrationTestBase,0
74,fi.iki.elonen.NanoHTTPD.DefaultTempFileManager,0
75,fi.iki.elonen.HttpServerTest.2,0
76,fi.iki.elonen.HttpServerTest.1,0
77,fi.iki.elonen.integration.GZipIntegrationTest,0
78,fi.iki.elonen.SimpleWebServer,0
79,fi.iki.elonen.SimpleWebServer.3,0
80,fi.iki.elonen.SimpleWebServer.1,0
81,fi.iki.elonen.TestNanoFileUpLoad.TestServer,0
82,fi.iki.elonen.router.TestNanolets.TestRouter,0
83,fi.iki.elonen.SimpleWebServer.2,0
84,fi.iki.elonen.HttpChunkedResponseTest,0
85,fi.iki.elonen.HttpServerTest,0
86,fi.iki.elonen.router.AppNanolets.StreamUrl,0
87,fi.iki.elonen.TempFilesServer.ExampleManager,0
88,fi.iki.elonen.NanoHTTPD.SecureServerSocketFactory,0
89,fi.iki.elonen.NanoFileUpload.NanoHttpdContext,0
90,fi.iki.elonen.router.RouterNanoHTTPD.IRoutePrioritizer,0
91,fi.iki.elonen.TestNanoFileUpLoad,0
92,fi.iki.elonen.router.RouterNanoHTTPD.Error404UriHandler,0
93,fi.iki.elonen.HttpChunkedResponseTest.1,0
94,fi.iki.elonen.NanoHTTPD.TempFileManager,0
95,fi.iki.elonen.NanoHTTPD.Response.Status,0
96,fi.iki.elonen.HttpPostRequestTest,0
97,fi.iki.elonen.router.RouterNanoHTTPD.UriRouter,0
98,fi.iki.elonen.WebSocketResponseHandlerTest.MockedWSD,0
99,fi.iki.elonen.WebServerPluginInfo,0
100,fi.iki.elonen.samples.echo.SimpleEchoSocket,0
101,fi.iki.elonen.router.RouterNanoHTTPD.BaseRoutePrioritizer,0
102,fi.iki.elonen.integration.GetAndPostIntegrationTest.1,0
103,fi.iki.elonen.InternalRewrite,0
104,fi.iki.elonen.router.RouterNanoHTTPD.StaticPageHandler,0
105,fi.iki.elonen.integration.ShutdownTest,0
106,fi.iki.elonen.samples.echo.DebugWebSocketServer,0
107,fi.iki.elonen.HttpServerTest.TestServer,0
108,fi.iki.elonen.StatusTest,0
109,fi.iki.elonen.HttpServerTest.TestTempFileManager,0
110,fi.iki.elonen.CookieHandlerTest,0
111,fi.iki.elonen.util.ServerRunner,0
112,fi.iki.elonen.WebSocketResponseHandlerTest.MockedWSD.1,0
113,fi.iki.elonen.TestHttpServer.2,0
114,fi.iki.elonen.MarkdownWebServerPlugin,0
115,fi.iki.elonen.TestHttpServer.1,0
116,fi.iki.elonen.InvalidRequestTest,0
117,fi.iki.elonen.HttpPutRequestTest,0
118,fi.iki.elonen.integration.CookieIntegrationTest,0
119,fi.iki.elonen.HttpChunkedResponseTest.ChunkedInputStream,0
120,fi.iki.elonen.NanoHTTPD.Method,0
121,fi.iki.elonen.JavaIOTempDirExistTest,0
122,fi.iki.elonen.TestCorsHttpServerWithSingleOrigin,0
123,fi.iki.elonen.NanoHTTPD.Cookie,0
124,fi.iki.elonen.router.RouterNanoHTTPD.DefaultRoutePrioritizer,0
125,fi.iki.elonen.NanoHTTPD.IHTTPSession,0
126,fi.iki.elonen.router.AppNanolets,0
127,fi.iki.elonen.NanoHTTPD.ServerRunnable,0
128,fi.iki.elonen.NanoWSD.WebSocketFrame,0
129,fi.iki.elonen.NanoHTTPD.Response.IStatus,0
130,fi.iki.elonen.HttpDeleteRequestTest,0
131,fi.iki.elonen.TestCorsHttpServerWithSingleOrigin.1,0
132,fi.iki.elonen.samples.echo.EchoWebSocketsTest,0
133,fi.iki.elonen.TestCorsHttpServer.1,0
134,fi.iki.elonen.TestHttpServer,0
135,fi.iki.elonen.HttpSessionHeadersTest,0
136,fi.iki.elonen.TempFilesServer,0
137,fi.iki.elonen.NanoHTTPD.TempFileManagerFactory,0
138,fi.iki.elonen.NanoWSD.WebSocketFrame.CloseCode,0
139,fi.iki.elonen.NanoWSD.WebSocket,0
