file,class,type,dit_x,fanin_x,fanout_x,lcc_x,lcom*_x,loc_x,noc_x,rfc_x,innerClassesQty_x,totalFieldsQty_x,totalMethodsQty_x,wmc_x,NprotM_x,BOvR_x,ATFD_x,ATLD_x,LAA_x,BUR_x,FDP_x,line_x,dit_y,fanin_y,fanout_y,lcc_y,lcom*_y,loc_y,noc_y,rfc_y,innerClassesQty_y,totalFieldsQty_y,totalMethodsQty_y,wmc_y,NprotM_y,BOvR_y,ATFD_y,ATLD_y,LAA_y,BUR_y,FDP_y,line_y,RefusedBequest
C:\Users\syuuj\gitProject\spark\src\test\java\spark\examples\simple\SimpleExample.java,spark.examples.simple.SimpleExample,class,1,0,3,,0.0,28,0,8,0,0,1,1,0.0,-1.0,7.0,0.0,0.0,-1.0,1.0,26,1.0,0.0,3.0,,0.0,28.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,-1.0,7.0,0.0,0.0,-1.0,1.0,26.0,0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\examples\sugar\SugarExample.java,spark.examples.sugar.SugarExample,class,1,0,2,,0.0,6,0,2,0,0,1,1,0.0,-1.0,2.0,0.0,0.0,-1.0,2.0,22,1.0,0.0,2.0,,0.0,6.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,0.0,-1.0,2.0,22.0,0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\staticfiles\StaticFilesTest.java,spark.staticfiles.StaticFilesTest,class,1,2,11,0.13333334,0.84523803,95,0,24,0,7,12,13,0.0,-1.0,27.0,12.0,0.30769232,-1.0,5.0,42,1.0,2.0,11.0,0.13333334,0.84523803,95.0,0.0,24.0,0.0,7.0,12.0,13.0,0.0,-1.0,27.0,12.0,0.30769232,-1.0,5.0,42.0,0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\embeddedserver\jetty\SocketConnectorFactoryTest.java,spark.embeddedserver.jetty.SocketConnectorFactoryTest,class,1,0,9,0.0,0.0,83,0,15,0,0,7,13,0.0,-1.0,25.0,0.0,0.0,-1.0,8.0,17,1.0,0.0,9.0,0.0,0.0,83.0,0.0,15.0,0.0,0.0,7.0,13.0,0.0,-1.0,25.0,0.0,0.0,-1.0,8.0,17.0,0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\FilterImpl.java,spark.FilterImpl.1,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,70,1.0,0.0,3.0,,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,70.0,0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\embeddedserver\jetty\JettyHandler.java,spark.embeddedserver.jetty.JettyHandler,class,2,2,6,1.0,0.0,16,0,3,0,1,2,3,0.0,0.0,2.0,1.0,0.33333334,-1.0,1.0,34,2.0,2.0,6.0,1.0,0.0,16.0,0.0,3.0,0.0,1.0,2.0,3.0,0.0,0.0,2.0,1.0,0.33333334,-1.0,1.0,34.0,0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\Redirect.java,spark.Redirect.Status,enum,1,0,0,,0.0,8,0,0,0,1,2,2,0.0,0.0,0.0,2.0,1.0,-1.0,0.0,27,1.0,0.0,0.0,,0.0,8.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,-1.0,0.0,27.0,0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\utils\urldecoding\Utf8Appendable.java,spark.utils.urldecoding.Utf8Appendable.NotUtf8Exception,innerclass,5,0,0,,0.0,5,0,0,0,0,1,1,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,162,5.0,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,162.0,0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\examples\filter\FilterExample.java,spark.examples.filter.FilterExample,class,1,0,3,,0.0,30,0,6,0,1,1,1,0.0,-1.0,2.0,0.0,0.0,-1.0,2.0,45,1.0,0.0,3.0,,0.0,30.0,0.0,6.0,0.0,1.0,1.0,1.0,0.0,-1.0,2.0,0.0,0.0,-1.0,2.0,45.0,0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\http\matching\AfterAfterFilters.java,spark.http.matching.AfterAfterFilters,class,1,1,10,,0.0,26,0,19,0,0,1,5,0.0,-1.0,7.0,0.0,0.0,-1.0,5.0,30,1.0,1.0,10.0,,0.0,26.0,0.0,19.0,0.0,0.0,1.0,5.0,0.0,-1.0,7.0,0.0,0.0,-1.0,5.0,30.0,0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\QueryParamsMap.java,spark.QueryParamsMap,class,2,6,3,0.17786561,0.83695656,125,2,35,1,4,23,41,0.0,-1.0,7.0,8.0,0.53333336,-1.0,4.0,32,2.0,6.0,3.0,0.17786561,0.83695656,125.0,2.0,35.0,1.0,4.0,23.0,41.0,0.0,-1.0,7.0,8.0,0.53333336,-1.0,4.0,32.0,0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\ModelAndView.java,spark.ModelAndView,class,1,9,0,1.0,0.33333334,15,0,0,0,2,3,3,0.0,-1.0,0.0,4.0,1.0,-1.0,0.0,25,1.0,9.0,0.0,1.0,0.33333334,15.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,-1.0,0.0,4.0,1.0,-1.0,0.0,25.0,0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\utils\Assert.java,spark.utils.Assert,class,1,10,3,0.0,0.0,30,0,3,0,0,6,11,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,40,1.0,10.0,3.0,0.0,0.0,30.0,0.0,3.0,0.0,0.0,6.0,11.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,40.0,0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\examples\hello\HelloSecureWorld.java,spark.examples.hello.HelloSecureWorld,class,1,0,1,,0.0,9,0,2,0,0,1,1,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,9,1.0,0.0,1.0,,0.0,9.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,9.0,0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\Base64.java,spark.Base64,class,1,2,1,0.0,0.5,23,0,6,0,2,2,5,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,19,1.0,2.0,3.0,0.0,0.0,22.0,0.0,4.0,0.0,0.0,2.0,5.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,25.0,0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\HaltException.java,spark.HaltException,class,4,4,0,0.75,0.6666667,33,0,0,0,3,8,8,0.0,0.0,0.0,8.0,1.0,-1.0,0.0,26,4.0,4.0,0.0,0.75,0.6666667,33.0,0.0,0.0,0.0,3.0,8.0,8.0,0.0,0.0,0.0,8.0,1.0,-1.0,0.0,26.0,0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\embeddedserver\jetty\JettyServerTest.java,spark.embeddedserver.jetty.JettyServerTest,class,1,0,4,0.0,0.0,31,0,6,0,0,3,4,0.0,-1.0,9.0,0.0,0.0,-1.0,3.0,11,1.0,0.0,4.0,0.0,0.0,31.0,0.0,6.0,0.0,0.0,3.0,4.0,0.0,-1.0,9.0,0.0,0.0,-1.0,3.0,11.0,0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\embeddedserver\jetty\websocket\WebSocketServletContextHandlerFactoryTest.java,spark.embeddedserver.jetty.websocket.WebSocketServletContextHandlerFactoryTest,class,1,0,15,1.0,0.125,42,0,21,0,2,4,4,0.0,-1.0,23.0,11.0,0.32352942,-1.0,10.0,27,1.0,0.0,15.0,1.0,0.125,42.0,0.0,21.0,0.0,2.0,4.0,4.0,0.0,-1.0,23.0,11.0,0.32352942,-1.0,10.0,27.0,0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\embeddedserver\jetty\websocket\WebSocketServletContextHandlerFactory.java,spark.embeddedserver.jetty.websocket.WebSocketServletContextHandlerFactory,class,1,3,9,,0.0,25,0,15,0,1,1,5,0.0,-1.0,11.0,0.0,0.0,-1.0,8.0,33,1.0,3.0,9.0,,0.0,25.0,0.0,15.0,0.0,1.0,1.0,5.0,0.0,-1.0,11.0,0.0,0.0,-1.0,8.0,33.0,0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\staticfiles\StaticFilesConfiguration.java,spark.staticfiles.StaticFilesConfiguration,class,1,9,14,0.4,0.74242425,99,0,29,0,6,11,25,0.0,-1.0,10.0,16.0,0.61538464,-1.0,7.0,47,1.0,9.0,14.0,0.4,0.74242425,99.0,0.0,29.0,0.0,6.0,11.0,25.0,0.0,-1.0,10.0,16.0,0.61538464,-1.0,7.0,47.0,0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\MultipleFiltersTest.java,spark.MultipleFiltersTest.User,innerclass,1,0,0,1.0,0.0,9,0,0,0,1,2,2,0.0,-1.0,0.0,2.0,1.0,-1.0,0.0,73,1.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,-1.0,0.0,2.0,1.0,-1.0,0.0,73.0,0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\TemplateViewRoute.java,spark.TemplateViewRoute,interface,1,4,3,,0.0,3,0,0,0,0,1,1,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,29,1.0,4.0,3.0,,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,29.0,0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\examples\simple\SimpleSecureExample.java,spark.examples.simple.SimpleSecureExample,class,1,0,4,,0.0,29,0,11,0,0,1,1,0.0,-1.0,9.0,0.0,0.0,-1.0,2.0,32,1.0,0.0,4.0,,0.0,29.0,0.0,11.0,0.0,0.0,1.0,1.0,0.0,-1.0,9.0,0.0,0.0,-1.0,2.0,32.0,0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\MultipleFiltersTest.java,spark.MultipleFiltersTest,class,1,0,9,0.33333334,0.5833334,53,0,12,1,4,3,4,0.0,-1.0,4.0,5.0,0.5555556,-1.0,3.0,19,1.0,0.0,9.0,0.33333334,0.5833334,53.0,0.0,12.0,1.0,4.0,3.0,4.0,0.0,-1.0,4.0,5.0,0.5555556,-1.0,3.0,19.0,0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\ResponseWrapperDelegationTest.java,spark.ResponseWrapperDelegationTest,class,1,0,7,0.5,0.25,48,0,15,0,1,4,6,0.0,-1.0,10.0,1.0,0.09090909,-1.0,5.0,14,1.0,0.0,7.0,0.5,0.25,48.0,0.0,15.0,0.0,1.0,4.0,6.0,0.0,-1.0,10.0,1.0,0.09090909,-1.0,5.0,14.0,0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\examples\books\Book.java,spark.examples.books.Book,class,1,1,0,1.0,0.4,20,0,0,0,2,5,5,0.0,-1.0,0.0,6.0,1.0,-1.0,0.0,24,1.0,1.0,0.0,1.0,0.4,20.0,0.0,0.0,0.0,2.0,5.0,5.0,0.0,-1.0,0.0,6.0,1.0,-1.0,0.0,24.0,0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\http\matching\BeforeFilters.java,spark.http.matching.BeforeFilters,class,1,1,10,,0.0,21,0,17,0,0,1,4,0.0,-1.0,6.0,0.0,0.0,-1.0,5.0,30,1.0,1.0,10.0,,0.0,21.0,0.0,17.0,0.0,0.0,1.0,4.0,0.0,-1.0,6.0,0.0,0.0,-1.0,5.0,30.0,0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\GenericSecureIntegrationTest.java,spark.GenericSecureIntegrationTest,class,1,1,10,0.85714287,0.46428573,100,0,26,0,2,14,16,0.0,-1.0,28.0,1.0,0.03448276,-1.0,4.0,23,1.0,1.0,10.0,0.85714287,0.46428573,100.0,0.0,26.0,0.0,2.0,14.0,16.0,0.0,-1.0,28.0,1.0,0.03448276,-1.0,4.0,23.0,0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\examples\filter\FilterExample.java,spark.examples.filter.FilterExample.1,anonymous,1,0,3,,0.0,10,0,4,0,0,1,3,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,54,1.0,0.0,3.0,,0.0,10.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,54.0,0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\examples\accept\JsonAcceptTypeExample.java,spark.examples.accept.JsonAcceptTypeExample,class,1,0,1,,0.0,8,0,1,0,0,1,1,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,5,1.0,0.0,1.0,,0.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,5.0,0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\GenericIntegrationTest.java,spark.GenericIntegrationTest.1,anonymous,1,0,1,,0.0,5,0,2,0,0,1,1,0.0,1.0,2.0,0.0,0.0,-1.0,1.0,112,1.0,0.0,1.0,,0.0,5.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,-1.0,1.0,112.0,0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\examples\gzip\GzipClient.java,spark.examples.gzip.GzipClient,class,1,3,2,0.0,0.0,14,0,6,0,0,2,2,0.0,-1.0,1.0,1.0,0.5,-1.0,1.0,14,1.0,3.0,2.0,0.0,0.0,14.0,0.0,6.0,0.0,0.0,2.0,2.0,0.0,-1.0,1.0,1.0,0.5,-1.0,1.0,14.0,0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\servlet\ServletTest.java,spark.servlet.ServletTest.1,anonymous,1,0,0,,0.0,17,0,8,0,0,1,2,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,58,1.0,0.0,0.0,,0.0,17.0,0.0,8.0,0.0,0.0,1.0,2.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,58.0,0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\serialization\Serializer.java,spark.serialization.Serializer,class,1,5,1,0.16666667,0.5,18,3,3,0,1,4,6,0.0,-1.0,0.0,2.0,1.0,-1.0,0.0,27,1.0,5.0,1.0,0.16666667,0.5,18.0,3.0,3.0,0.0,1.0,4.0,6.0,0.0,-1.0,0.0,2.0,1.0,-1.0,0.0,27.0,0
