,file,class,method,ATFD,ATLD,LAA,FDP,line,fanin,fanout,wmc,loc,returnsQty,variablesQty,parametersQty,loopQty,anonymousClassesQty,innerClassesQty
10,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\json\pointer\impl\JsonPointerTest.java,io.vertx.core.json.pointer.impl.JsonPointerTest,testJsonObjectQuerying/0,0.0,0.0,-1.0,0.0,117.0,0,0,1,5,0,2,0,0,0,0
11,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\json\pointer\impl\JsonPointerTest.java,io.vertx.core.json.pointer.impl.JsonPointerTest,testJsonObjectQueryingDefaultValue/0,0.0,0.0,-1.0,0.0,129.0,0,0,1,5,0,2,0,0,0,0
12,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\json\pointer\impl\JsonPointerTest.java,io.vertx.core.json.pointer.impl.JsonPointerTest,testNestedWriteJsonArraySubstitute/0,0.0,0.0,-1.0,0.0,364.0,0,0,1,10,0,4,0,0,0,0
13,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\json\pointer\impl\JsonPointerTest.java,io.vertx.core.json.pointer.impl.JsonPointerTest,testNotFoundTracedQuery/0,4.0,0.0,0.0,2.0,438.0,0,0,1,11,0,5,0,0,0,0
14,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\json\pointer\impl\JsonPointerTest.java,io.vertx.core.json.pointer.impl.JsonPointerTest,testNullQuerying/0,0.0,0.0,-1.0,0.0,99.0,0,0,1,4,0,1,0,0,0,0
15,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\json\pointer\impl\JsonPointerTest.java,io.vertx.core.json.pointer.impl.JsonPointerTest,testNullQueryingRootPointer/0,0.0,0.0,-1.0,0.0,105.0,0,0,1,4,0,1,0,0,0,0
16,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\json\pointer\impl\JsonPointerTest.java,io.vertx.core.json.pointer.impl.JsonPointerTest,testNullQueryingRootPointerDefault/0,0.0,0.0,-1.0,0.0,111.0,0,0,1,4,0,1,0,0,0,0
17,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\json\pointer\impl\JsonPointerTest.java,io.vertx.core.json.pointer.impl.JsonPointerTest,testParsing/0,0.0,0.0,-1.0,0.0,31.0,0,0,1,4,0,1,0,0,0,0
18,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\json\pointer\impl\JsonPointerTest.java,io.vertx.core.json.pointer.impl.JsonPointerTest,testParsingErrorWrongFirstElement/0,1.0,0.0,0.0,1.0,37.0,0,0,1,3,0,0,0,0,0,0
19,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\json\pointer\impl\JsonPointerTest.java,io.vertx.core.json.pointer.impl.JsonPointerTest,testRFCExample/0,12.0,0.0,0.0,2.0,245.0,0,0,1,15,0,1,0,0,0,0
20,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\json\pointer\impl\JsonPointerTest.java,io.vertx.core.json.pointer.impl.JsonPointerTest,testRootPointer/0,0.0,0.0,-1.0,0.0,178.0,0,0,1,10,0,3,0,0,0,0
21,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\json\pointer\impl\JsonPointerTest.java,io.vertx.core.json.pointer.impl.JsonPointerTest,testRootPointerWrite/0,0.0,0.0,-1.0,0.0,201.0,0,0,1,6,0,3,0,0,0,0
22,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\json\pointer\impl\JsonPointerTest.java,io.vertx.core.json.pointer.impl.JsonPointerTest,testTracedQuery/0,5.0,0.0,0.0,2.0,406.0,0,0,1,12,0,5,0,0,0,0
23,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\json\pointer\impl\JsonPointerTest.java,io.vertx.core.json.pointer.impl.JsonPointerTest,testURIBuilding/0,0.0,0.0,-1.0,0.0,78.0,0,0,1,4,0,1,0,0,0,0
24,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\json\pointer\impl\JsonPointerTest.java,io.vertx.core.json.pointer.impl.JsonPointerTest,testURIEncodedParsing/0,0.0,0.0,-1.0,0.0,55.0,0,0,1,5,0,1,0,0,0,0
25,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\json\pointer\impl\JsonPointerTest.java,io.vertx.core.json.pointer.impl.JsonPointerTest,testURIJsonPointerEncodedParsing/0,0.0,0.0,-1.0,0.0,62.0,0,0,1,5,0,1,0,0,0,0
26,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\json\pointer\impl\JsonPointerTest.java,io.vertx.core.json.pointer.impl.JsonPointerTest,testURIParsing/0,0.0,0.0,-1.0,0.0,48.0,0,0,1,5,0,1,0,0,0,0
27,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\json\pointer\impl\JsonPointerTest.java,io.vertx.core.json.pointer.impl.JsonPointerTest,testWriteJsonArray/0,2.0,0.0,0.0,1.0,313.0,0,0,1,10,0,3,0,0,0,0
28,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\json\pointer\impl\JsonPointerTest.java,io.vertx.core.json.pointer.impl.JsonPointerTest,testWriteJsonArrayAppend/0,2.0,0.0,0.0,1.0,330.0,0,0,1,10,0,3,0,0,0,0
29,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\json\pointer\impl\JsonPointerTest.java,io.vertx.core.json.pointer.impl.JsonPointerTest,testWriteJsonArraySubstitute/0,2.0,0.0,0.0,1.0,347.0,0,0,1,10,0,3,0,0,0,0
30,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\json\pointer\impl\JsonPointerTest.java,io.vertx.core.json.pointer.impl.JsonPointerTest,testWriteJsonObject/0,0.0,0.0,-1.0,0.0,274.0,0,0,1,6,0,2,0,0,0,0
31,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\json\pointer\impl\JsonPointerTest.java,io.vertx.core.json.pointer.impl.JsonPointerTest,testWriteJsonObjectOverride/0,0.0,0.0,-1.0,0.0,300.0,0,0,1,6,0,2,0,0,0,0
32,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\json\pointer\impl\JsonPointerTest.java,io.vertx.core.json.pointer.impl.JsonPointerTest,testWriteWithCreateOnMissingJsonObject/0,1.0,0.0,0.0,1.0,287.0,0,0,1,6,0,2,0,0,0,0
33,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\json\pointer\impl\JsonPointerTest.java,io.vertx.core.json.pointer.impl.JsonPointerTest,testWrongUsageOfDashForQuerying/0,0.0,0.0,-1.0,0.0,209.0,0,0,1,7,0,2,0,0,0,0
34,C:\Users\sugii syuji\gitProject\vert.x\src\main\java\io\vertx\core\cli\InvalidValueException.java,io.vertx.core.cli.InvalidValueException,getArgument/0,0.0,1.0,1.0,0.0,84.0,0,0,1,3,1,0,0,0,0,0
35,C:\Users\sugii syuji\gitProject\vert.x\src\main\java\io\vertx\core\cli\InvalidValueException.java,io.vertx.core.cli.InvalidValueException,getOption/0,0.0,1.0,1.0,0.0,70.0,0,0,1,3,1,0,0,0,0,0
36,C:\Users\sugii syuji\gitProject\vert.x\src\main\java\io\vertx\core\cli\InvalidValueException.java,io.vertx.core.cli.InvalidValueException,getValue/0,0.0,1.0,1.0,0.0,77.0,0,0,1,3,1,0,0,0,0,0
37,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\CustomNodeSelectorTest.java,io.vertx.core.eventbus.CustomNodeSelectorTest.CustomNodeSelector,eventBusStarted/0,2.0,1.0,0.33333334,2.0,112.0,0,2,1,3,0,0,0,0,0,0
38,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\CustomNodeSelectorTest.java,io.vertx.core.eventbus.CustomNodeSelectorTest.CustomNodeSelector,registrationsLost/0,0.0,0.0,-1.0,0.0,148.0,0,0,1,2,0,0,0,0,0,0
39,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\CustomNodeSelectorTest.java,io.vertx.core.eventbus.CustomNodeSelectorTest.CustomNodeSelector,registrationsUpdated/1[io.vertx.core.spi.cluster.RegistrationUpdateEvent],0.0,0.0,-1.0,0.0,144.0,0,0,1,2,0,0,1,0,0,0
40,C:\Users\sugii syuji\gitProject\vert.x\src\main\java\examples\cli\TypedCLIExamples.java,examples.cli.TypedCLIExamples.PersonConverter,fromString/1[java.lang.String],0.0,0.0,-1.0,0.0,81.0,0,0,1,3,1,0,1,0,0,0
41,C:\Users\sugii syuji\gitProject\vert.x\src\main\java\io\vertx\core\impl\launcher\commands\VersionCommandFactory.java,io.vertx.core.impl.launcher.commands.VersionCommandFactory,VersionCommandFactory/0,1.0,0.0,0.0,1.0,26.0,0,0,1,3,0,0,0,0,0,0
42,C:\Users\sugii syuji\gitProject\vert.x\src\main\java\io\vertx\core\file\impl\FileSystemImpl.java,io.vertx.core.file.impl.FileSystemImpl.14,perform/0,1.0,0.0,0.0,1.0,965.0,0,10,5,25,1,1,0,0,0,0
43,C:\Users\sugii syuji\gitProject\vert.x\src\main\java\io\vertx\core\impl\VertxBuilder.java,io.vertx.core.impl.VertxBuilder,checkBeforeInstantiating/0,0.0,0.0,-1.0,0.0,333.0,2,2,1,4,0,0,0,0,0,0
44,C:\Users\sugii syuji\gitProject\vert.x\src\main\java\io\vertx\core\impl\VertxBuilder.java,io.vertx.core.impl.VertxBuilder,checkMetrics/0,2.0,1.0,0.33333334,1.0,346.0,1,1,4,5,0,0,0,0,0,0
45,C:\Users\sugii syuji\gitProject\vert.x\src\main\java\io\vertx\core\impl\VertxBuilder.java,io.vertx.core.impl.VertxBuilder,checkTracing/0,1.0,1.0,0.5,1.0,338.0,1,1,3,5,0,0,0,0,0,0
46,C:\Users\sugii syuji\gitProject\vert.x\src\main\java\io\vertx\core\impl\VertxBuilder.java,io.vertx.core.impl.VertxBuilder,clusterManager/0,0.0,1.0,1.0,0.0,103.0,0,0,1,3,1,0,0,0,0,0
47,C:\Users\sugii syuji\gitProject\vert.x\src\main\java\io\vertx\core\impl\VertxBuilder.java,io.vertx.core.impl.VertxBuilder,clusterNodeSelector/0,0.0,1.0,1.0,0.0,120.0,0,0,1,3,1,0,0,0,0,0
48,C:\Users\sugii syuji\gitProject\vert.x\src\main\java\io\vertx\core\impl\VertxBuilder.java,io.vertx.core.impl.VertxBuilder,config/0,0.0,1.0,1.0,0.0,79.0,0,0,1,3,1,0,0,0,0,0
49,C:\Users\sugii syuji\gitProject\vert.x\src\main\java\io\vertx\core\impl\VertxBuilder.java,io.vertx.core.impl.VertxBuilder,executorServiceFactory/0,0.0,1.0,1.0,0.0,188.0,0,0,1,3,1,0,0,0,0,0
50,C:\Users\sugii syuji\gitProject\vert.x\src\main\java\io\vertx\core\impl\VertxBuilder.java,io.vertx.core.impl.VertxBuilder,init/0,1.0,3.0,0.75,1.0,246.0,1,8,1,13,1,1,0,0,0,0
51,C:\Users\sugii syuji\gitProject\vert.x\src\main\java\io\vertx\core\impl\VertxBuilder.java,io.vertx.core.impl.VertxBuilder,initExecutorServiceFactory/0,1.0,2.0,0.6666667,1.0,326.0,1,0,2,6,1,0,0,0,0,0
52,C:\Users\sugii syuji\gitProject\vert.x\src\main\java\io\vertx\core\impl\VertxBuilder.java,io.vertx.core.impl.VertxBuilder,initFileResolver/0,1.0,2.0,0.6666667,1.0,312.0,1,1,2,6,1,0,0,0,0,0
53,C:\Users\sugii syuji\gitProject\vert.x\src\main\java\io\vertx\core\impl\VertxBuilder.java,io.vertx.core.impl.VertxBuilder,initThreadFactory/0,1.0,2.0,0.6666667,1.0,319.0,1,0,2,6,1,0,0,0,0,0
54,C:\Users\sugii syuji\gitProject\vert.x\src\main\java\io\vertx\core\impl\VertxBuilder.java,io.vertx.core.impl.VertxBuilder,initTransport/0,1.0,2.0,0.6666667,1.0,305.0,1,0,2,6,1,0,0,0,0,0
55,C:\Users\sugii syuji\gitProject\vert.x\src\main\java\io\vertx\core\impl\VertxBuilder.java,io.vertx.core.impl.VertxBuilder,metrics/0,0.0,1.0,1.0,0.0,154.0,0,0,1,3,1,0,0,0,0,0
56,C:\Users\sugii syuji\gitProject\vert.x\src\main\java\io\vertx\core\impl\VertxBuilder.java,io.vertx.core.impl.VertxBuilder,options/0,0.0,1.0,1.0,0.0,72.0,1,0,1,3,1,0,0,0,0,0
57,C:\Users\sugii syuji\gitProject\vert.x\src\main\java\io\vertx\core\impl\VertxBuilder.java,io.vertx.core.impl.VertxBuilder,threadFactory/0,0.0,1.0,1.0,0.0,171.0,0,0,1,3,1,0,0,0,0,0
58,C:\Users\sugii syuji\gitProject\vert.x\src\main\java\io\vertx\core\impl\VertxBuilder.java,io.vertx.core.impl.VertxBuilder,tracer/0,0.0,1.0,1.0,0.0,137.0,0,0,1,3,1,0,0,0,0,0
59,C:\Users\sugii syuji\gitProject\vert.x\src\main\java\io\vertx\core\impl\VertxBuilder.java,io.vertx.core.impl.VertxBuilder,transport/0,0.0,1.0,1.0,0.0,86.0,0,0,1,3,1,0,0,0,0,0
60,C:\Users\sugii syuji\gitProject\vert.x\src\main\java\io\vertx\core\impl\VertxBuilder.java,io.vertx.core.impl.VertxBuilder,vertx/0,0.0,7.0,1.0,0.0,205.0,1,3,1,6,1,1,0,0,0,0
61,C:\Users\sugii syuji\gitProject\vert.x\src\main\java\io\vertx\core\impl\VertxBuilder.java,io.vertx.core.impl.VertxBuilder,VertxBuilder/0,0.0,0.0,-1.0,0.0,65.0,1,0,1,3,0,0,0,0,0,0
62,C:\Users\sugii syuji\gitProject\vert.x\src\main\java\io\vertx\core\impl\VertxBuilder.java,io.vertx.core.impl.VertxBuilder,VertxBuilder/1[io.vertx.core.VertxOptions],0.0,1.0,1.0,0.0,61.0,0,0,1,3,0,0,1,0,0,0
63,C:\Users\sugii syuji\gitProject\vert.x\src\main\java\io\vertx\core\impl\VertxBuilder.java,io.vertx.core.impl.VertxBuilder,VertxBuilder/1[io.vertx.core.json.JsonObject],0.0,1.0,1.0,0.0,56.0,1,0,1,4,0,0,1,0,0,0
64,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\EventBusTestBase.java,io.vertx.core.eventbus.EventBusTestBase,testNoHandlersCallbackContext/0,11.0,9.0,0.45,4.0,389.0,0,2,4,71,0,9,0,0,1,0
65,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\EventBusTestBase.java,io.vertx.core.eventbus.EventBusTestBase,testPublish/1[T],0.0,0.0,-1.0,0.0,476.0,0,1,1,3,0,0,1,0,0,0
66,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\EventBusTestBase.java,io.vertx.core.eventbus.EventBusTestBase,testPublishBooleanFalse/0,0.0,0.0,-1.0,0.0,95.0,0,1,1,3,0,0,0,0,0,0
67,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\EventBusTestBase.java,io.vertx.core.eventbus.EventBusTestBase,testPublishBooleanTrue/0,0.0,0.0,-1.0,0.0,90.0,0,1,1,3,0,0,0,0,0,0
68,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\EventBusTestBase.java,io.vertx.core.eventbus.EventBusTestBase,testPublishBuffer/0,0.0,0.0,-1.0,0.0,118.0,0,1,2,8,0,2,0,0,0,0
69,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\EventBusTestBase.java,io.vertx.core.eventbus.EventBusTestBase,testPublishByte/0,0.0,0.0,-1.0,0.0,137.0,0,1,1,3,0,0,0,0,0,0
70,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\EventBusTestBase.java,io.vertx.core.eventbus.EventBusTestBase,testPublishByteArray/0,0.0,0.0,-1.0,0.0,160.0,0,1,2,8,0,2,0,0,0,0
71,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\EventBusTestBase.java,io.vertx.core.eventbus.EventBusTestBase,testPublishCharacter/0,0.0,0.0,-1.0,0.0,179.0,0,1,1,3,0,0,0,0,0,0
72,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\EventBusTestBase.java,io.vertx.core.eventbus.EventBusTestBase,testPublishDouble/0,0.0,0.0,-1.0,0.0,194.0,0,1,1,3,0,0,0,0,0,0
73,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\EventBusTestBase.java,io.vertx.core.eventbus.EventBusTestBase,testPublishFloat/0,0.0,0.0,-1.0,0.0,209.0,0,1,1,3,0,0,0,0,0,0
74,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\EventBusTestBase.java,io.vertx.core.eventbus.EventBusTestBase,testPublishInteger/0,0.0,0.0,-1.0,0.0,224.0,0,1,1,3,0,0,0,0,0,0
75,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\EventBusTestBase.java,io.vertx.core.eventbus.EventBusTestBase,testPublishJsonArray/0,0.0,0.0,-1.0,0.0,279.0,0,1,2,9,0,2,0,0,0,0
76,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\EventBusTestBase.java,io.vertx.core.eventbus.EventBusTestBase,testPublishJsonObject/0,0.0,0.0,-1.0,0.0,309.0,0,1,2,9,0,2,0,0,0,0
77,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\EventBusTestBase.java,io.vertx.core.eventbus.EventBusTestBase,testPublishLong/0,0.0,0.0,-1.0,0.0,239.0,0,1,1,3,0,0,0,0,0,0
78,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\EventBusTestBase.java,io.vertx.core.eventbus.EventBusTestBase,testPublishNull/0,0.0,0.0,-1.0,0.0,47.0,0,1,1,3,0,0,0,0,0,0
79,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\EventBusTestBase.java,io.vertx.core.eventbus.EventBusTestBase,testPublishShort/0,0.0,0.0,-1.0,0.0,254.0,0,1,1,3,0,0,0,0,0,0
80,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\EventBusTestBase.java,io.vertx.core.eventbus.EventBusTestBase,testPublishString/0,0.0,0.0,-1.0,0.0,64.0,0,1,1,4,0,1,0,0,0,0
81,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\EventBusTestBase.java,io.vertx.core.eventbus.EventBusTestBase,testReply/1[T],0.0,0.0,-1.0,0.0,468.0,0,1,1,3,0,0,1,0,0,0
82,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\EventBusTestBase.java,io.vertx.core.eventbus.EventBusTestBase,testReplyBooleanFalse/0,0.0,0.0,-1.0,0.0,85.0,0,1,1,3,0,0,0,0,0,0
83,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\EventBusTestBase.java,io.vertx.core.eventbus.EventBusTestBase,testReplyBooleanTrue/0,0.0,0.0,-1.0,0.0,80.0,0,1,1,3,0,0,0,0,0,0
84,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\EventBusTestBase.java,io.vertx.core.eventbus.EventBusTestBase,testReplyBuffer/0,0.0,0.0,-1.0,0.0,109.0,0,1,2,8,0,2,0,0,0,0
85,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\EventBusTestBase.java,io.vertx.core.eventbus.EventBusTestBase,testReplyByte/0,0.0,0.0,-1.0,0.0,132.0,0,1,1,3,0,0,0,0,0,0
86,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\EventBusTestBase.java,io.vertx.core.eventbus.EventBusTestBase,testReplyByteArray/0,0.0,0.0,-1.0,0.0,151.0,0,1,2,8,0,2,0,0,0,0
87,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\EventBusTestBase.java,io.vertx.core.eventbus.EventBusTestBase,testReplyCharacter/0,0.0,0.0,-1.0,0.0,174.0,0,1,1,3,0,0,0,0,0,0
88,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\EventBusTestBase.java,io.vertx.core.eventbus.EventBusTestBase,testReplyDouble/0,0.0,0.0,-1.0,0.0,189.0,0,1,1,3,0,0,0,0,0,0
89,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\EventBusTestBase.java,io.vertx.core.eventbus.EventBusTestBase,testReplyFloat/0,0.0,0.0,-1.0,0.0,204.0,0,1,1,3,0,0,0,0,0,0
90,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\EventBusTestBase.java,io.vertx.core.eventbus.EventBusTestBase,testReplyFromWorker/0,1.0,5.0,0.8333333,1.0,334.0,0,2,1,26,0,3,0,0,1,0
91,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\EventBusTestBase.java,io.vertx.core.eventbus.EventBusTestBase,testReplyInteger/0,0.0,0.0,-1.0,0.0,219.0,0,1,1,3,0,0,0,0,0,0
92,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\EventBusTestBase.java,io.vertx.core.eventbus.EventBusTestBase,testReplyJsonArray/0,0.0,0.0,-1.0,0.0,269.0,0,1,2,9,0,2,0,0,0,0
93,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\EventBusTestBase.java,io.vertx.core.eventbus.EventBusTestBase,testReplyJsonObject/0,0.0,0.0,-1.0,0.0,299.0,0,1,2,9,0,2,0,0,0,0
94,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\EventBusTestBase.java,io.vertx.core.eventbus.EventBusTestBase,testReplyLong/0,0.0,0.0,-1.0,0.0,234.0,0,1,1,3,0,0,0,0,0,0
95,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\EventBusTestBase.java,io.vertx.core.eventbus.EventBusTestBase,testReplyNull/0,0.0,0.0,-1.0,0.0,42.0,0,1,1,3,0,0,0,0,0,0
96,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\EventBusTestBase.java,io.vertx.core.eventbus.EventBusTestBase,testReplyShort/0,0.0,0.0,-1.0,0.0,249.0,0,1,1,3,0,0,0,0,0,0
97,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\EventBusTestBase.java,io.vertx.core.eventbus.EventBusTestBase,testReplyString/0,0.0,0.0,-1.0,0.0,58.0,0,1,1,4,0,1,0,0,0,0
98,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\EventBusTestBase.java,io.vertx.core.eventbus.EventBusTestBase,testReplyWithHeaders/0,0.0,0.0,-1.0,0.0,329.0,0,1,1,3,0,0,0,0,0,0
99,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\EventBusTestBase.java,io.vertx.core.eventbus.EventBusTestBase,testSend/1[T],0.0,0.0,-1.0,0.0,460.0,0,1,1,3,0,0,1,0,0,0
100,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\EventBusTestBase.java,io.vertx.core.eventbus.EventBusTestBase,testSendBooleanFalse/0,0.0,0.0,-1.0,0.0,75.0,0,1,1,3,0,0,0,0,0,0
101,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\EventBusTestBase.java,io.vertx.core.eventbus.EventBusTestBase,testSendBooleanTrue/0,0.0,0.0,-1.0,0.0,70.0,0,1,1,3,0,0,0,0,0,0
102,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\EventBusTestBase.java,io.vertx.core.eventbus.EventBusTestBase,testSendBuffer/0,0.0,0.0,-1.0,0.0,100.0,0,1,2,8,0,2,0,0,0,0
103,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\EventBusTestBase.java,io.vertx.core.eventbus.EventBusTestBase,testSendByte/0,0.0,0.0,-1.0,0.0,127.0,0,1,1,3,0,0,0,0,0,0
104,C:\Users\sugii syuji\gitProject\vert.x\src\test\java\io\vertx\core\eventbus\EventBusTestBase.java,io.vertx.core.eventbus.EventBusTestBase,testSendByteArray/0,0.0,0.0,-1.0,0.0,142.0,0,1,2,8,0,2,0,0,0,0
