,class,GodClass
108,org.redisson.cache.LocalCacheView.LocalEntrySet.3,0.0
109,org.redisson.RedissonListReactiveTest,0.0
110,RedissonBaseCommands,0.0
111,org.redisson.executor.params.ScheduledAtFixedRateParameters,0.0
112,org.redisson.connection.decoder.MapGetAllDecoder,0.0
113,org.redisson.api.stream.StreamReadGroupArgs,0.0
114,org.redisson.cache.LRUCacheMap,0.0
115,org.redisson.api.RObjectAsync,0.0
116,org.redisson.api.RBlockingDeque,0.0
117,org.redisson.connection.pool.PubSubConnectionPool,0.0
118,org.redisson.RedissonBuckets,0.0
119,org.redisson.api.RDelayedQueue,0.0
120,org.redisson.api.redisnode.RedisMaster,0.0
121,org.redisson.RedissonTopicTest.1.2,0.0
122,org.redisson.client.handler.ConnectionWatchdog,0.0
123,RedissonConnectionFactory,0.0
124,org.redisson.hibernate.region.RedissonEntityRegion,0.0
125,org.redisson.api.WorkerOptions,0.0
126,org.redisson.hibernate.strategy.ReadOnlyCollectionRegionAccessStrategy,0.0
127,org.redisson.rx.RedissonBlockingDequeRxTest.1,0.0
128,org.redisson.executor.RedissonExecutorFutureReference,0.0
129,org.redisson.rx.RedissonBlockingDequeRxTest.2,0.0
130,org.redisson.client.handler.ErrorsLoggingHandler,0.0
131,org.redisson.codec.SnappyCodecV2,0.0
132,org.redisson.redisnode.RedissonBaseNodes,0.0
133,org.redisson.tomcat.TestHttpSessionListener,0.0
134,org.redisson.client.protocol.decoder.ListIteratorResult,0.0
135,org.redisson.codec.JsonJacksonCodec,0.0
136,org.redisson.RedissonListMultimap,0.0
137,org.redisson.api.DeletedObjectListener,0.0
138,org.redisson.JndiRedissonFactory,0.0
139,org.redisson.connection.NodeSource,0.0
140,org.redisson.rx.RedissonMapRx.2,0.0
141,org.redisson.rx.RedissonMapRx.1,0.0
142,org.redisson.api.RAtomicDoubleReactive,0.0
143,org.redisson.api.redisnode.RedisClusterNode,0.0
144,org.redisson.remote.ReactiveRemoteProxy,0.0
145,org.redisson.RedissonRateLimiter,0.0
146,RedissonReactiveZSetCommands,0.0
147,org.redisson.redisnode.RedissonMasterSlaveNodes,0.0
148,org.redisson.rx.RedissonTopicRx,0.0
149,org.redisson.executor.RedissonScheduledExecutorServiceTest.1,0.0
150,org.redisson.RedissonRemoteServiceTest.RemoteInterfaceRx,0.0
151,org.redisson.api.RKeys,0.0
152,org.redisson.client.protocol.QueueCommandHolder,0.0
153,org.redisson.RedissonScriptReactiveTest,0.0
154,org.redisson.api.RRingBufferAsync,0.0
155,org.redisson.RedissonReadWriteLock,0.0
156,org.redisson.api.RIdGeneratorAsync,0.0
157,org.redisson.executor.RunnableTask2,0.0
158,org.redisson.config.ConfigSupport.ClassMixIn,0.0
159,org.redisson.api.RBucketAsync,0.0
160,BaseRegionAccessStrategy,0.0
161,org.redisson.connection.SingleEntry,0.0
162,org.redisson.api.RKeysRx,0.0
163,org.redisson.api.RSortedSet,0.0
164,org.redisson.spring.data.connection.RedissonReactivePubSubCommands,0.0
165,org.redisson.client.protocol.decoder.ListIteratorReplayDecoder,0.0
166,org.redisson.spring.data.connection.RedissonReactiveZSetCommands,0.0
167,org.redisson.api.map.event.EntryExpiredListener,0.0
168,org.redisson.RedissonMap.KeySet,0.0
169,org.redisson.ClusterRunner,0.0
170,org.redisson.client.handler.RedisConnectionHandler,0.0
171,org.redisson.eviction.TimeSeriesEvictionTask,0.0
172,org.redisson.connection.balancer.WeightedRoundRobinBalancerTest,0.0
173,org.redisson.cluster.ClusterPartition,0.0
174,org.redisson.codec.Kryo5Codec,0.0
175,org.redisson.RedissonMapReactiveTest.SimpleKey,0.0
176,org.redisson.codec.MarshallingCodec.Protocol,0.0
177,org.redisson.RedissonLiveObjectServiceTest.TestREntityWithMap,0.0
178,org.redisson.client.RedisClientConfig,0.0
179,org.redisson.spring.data.connection.DataTypeConvertor,0.0
180,org.redisson.codec.MarshallingCodec.2,0.0
181,org.redisson.codec.MarshallingCodec.1,0.0
182,org.redisson.config.ConfigSupport.ConfigMixIn,0.0
183,org.redisson.RedissonSubList.1,0.0
184,org.redisson.RedissonSubList.2,0.0
185,RedissonClusterConnection.1,0.0
186,org.redisson.executor.RedissonExecutorRemoteService,0.0
187,org.redisson.misc.RPromise,0.0
188,org.redisson.spring.data.connection.RedissonSubscription.1,0.0
189,org.redisson.spring.data.connection.RedissonSubscription.2,0.0
190,org.redisson.api.NodeListener,0.0
191,org.redisson.client.handler.CommandEncoder,0.0
192,org.redisson.transaction.operation.map.MapOperation,0.0
193,RedissonReactiveNumberCommands,0.0
194,org.redisson.RedissonScript.2,0.0
195,org.redisson.RedissonScript.1,0.0
196,org.redisson.connection.ClientConnectionsEntry.1,0.0
197,org.redisson.RedissonBitSet,1.0
198,org.redisson.transaction.RedissonTransactionalSetTest,0.0
199,org.redisson.connection.ClientConnectionsEntry.2,0.0
200,org.redisson.client.protocol.decoder.GeoPositionDecoder,0.0
201,org.redisson.spring.data.connection.RedissonReactiveScriptingCommands,0.0
202,org.redisson.api.stream.StreamReadSource,0.0
203,org.redisson.api.RTimeSeriesAsync,0.0
204,org.redisson.RedissonBuckets.1,0.0
205,org.redisson.RedissonMultiMapIterator,0.0
206,org.redisson.RedissonSetCacheReactiveTest,0.0
207,org.redisson.client.RedisLoadingException,0.0
208,org.redisson.connection.SentinelConnectionManager,1.0
209,org.redisson.client.RedisTimeoutException,0.0
210,org.redisson.remote.ResponseEntry,0.0
211,org.redisson.api.RScoredSortedSetRx,0.0
212,org.redisson.hibernate.RedissonCacheKeysFactory,0.0
213,org.redisson.api.RMultimapRx,0.0
214,org.redisson.cache.AbstractCacheMap.Values.2,0.0
215,org.redisson.RedissonBoundedBlockingQueueTest,1.0
216,org.redisson.api.RMultimapCacheRx,0.0
217,org.redisson.RedissonExpirable,0.0
218,RedissonReactiveClusterStreamCommands,0.0
219,org.redisson.BaseMapTest.SimpleValue,0.0
220,org.redisson.RedissonMapCacheReactiveTest,0.0
221,org.redisson.connection.DNSMonitor,0.0
222,org.redisson.RedissonList,1.0
223,org.redisson.RedissonPermitExpirableSemaphore.1,0.0
224,org.redisson.connection.pool.ConnectionPool.AcquireCallback,0.0
225,org.redisson.RedissonPermitExpirableSemaphore.3,0.0
226,org.redisson.RedissonPermitExpirableSemaphore.2,0.0
227,org.redisson.RedissonLocalCachedMapTest.8,0.0
228,org.redisson.spring.data.connection.RedissonExceptionConverter,0.0
229,org.redisson.reactive.RedissonListReactive,0.0
230,org.redisson.RedissonMultimap,0.0
231,org.redisson.RedissonLocalCachedMapTest.9,0.0
232,org.redisson.RedissonLocalCachedMapTest.6,0.0
233,org.redisson.reactive.MapReactiveIterator,0.0
234,org.redisson.RedissonLocalCachedMapTest.7,0.0
235,org.redisson.RedissonGeo,1.0
236,org.redisson.RedissonLocalCachedMapTest.4,0.0
237,org.redisson.RedissonLocalCachedMapTest.5,0.0
238,org.redisson.mybatis.RedissonCacheTest,0.0
239,org.redisson.RedissonLocalCachedMapTest.2,0.0
240,org.redisson.RedissonLocalCachedMapTest.3,0.0
241,org.redisson.RedissonPermitExpirableSemaphore.4,0.0
242,org.redisson.RedissonLocalCachedMapTest.1,0.0
243,org.redisson.spring.data.connection.RedissonReactiveClusterStreamCommands,0.0
244,org.redisson.RedissonTransferQueue.1,0.0
245,org.redisson.api.RMap,0.0
246,org.redisson.api.RHyperLogLogReactive,0.0
247,org.redisson.client.protocol.decoder.ListScanResultReplayDecoder,0.0
248,org.redisson.cache.CacheKey,0.0
249,UsageValve,0.0
250,org.redisson.api.RCountDownLatch,0.0
251,org.redisson.executor.TasksRunnerService,0.0
252,TransactionalTest,0.0
253,org.redisson.api.RCountDownLatchAsync,0.0
254,org.redisson.misc.RedissonPromise,0.0
255,org.redisson.client.RedisClient.2.4,0.0
256,org.redisson.client.RedisClient.2.3,0.0
257,org.redisson.RedissonQueueTest,0.0
258,org.redisson.executor.RemotePromise,0.0
259,org.redisson.spring.transaction.RedissonTransactionManagerTest,0.0
260,RedissonSessionManager.1,0.0
261,RedissonSessionManager.2,0.0
262,org.redisson.remote.RemoteServiceMethod,0.0
263,org.redisson.RedissonIdGeneratorTest,0.0
264,org.redisson.tomcat.RedissonSessionManager,1.0
265,org.redisson.spring.data.connection.RedissonStreamCommands.XInfoGroupsReplayDecoder,0.0
266,org.redisson.RedissonDeque,0.0
267,org.redisson.RedissonLiveObjectServiceTest.TestIndexed,0.0
268,org.redisson.api.RMapCacheReactive,0.0
269,org.redisson.api.listener.ListSetListener,0.0
270,org.redisson.transaction.RedissonTransactionalMapTest,0.0
271,org.redisson.config.Config,1.0
272,org.redisson.executor.ValueSet,0.0
273,RedissonSubscription.1,0.0
274,org.redisson.api.RLockRx,0.0
275,org.redisson.RedissonBoundedBlockingQueue.1,0.0
276,RedissonSubscription.2,0.0
277,org.redisson.api.redisnode.RedisMasterAsync,0.0
278,org.redisson.rx.RedissonMapRxIterator.2,0.0
279,org.redisson.api.RSortableReactive,0.0
280,org.redisson.rx.RedissonMapRxIterator.1,0.0
281,org.redisson.rx.RedissonSetCacheRx.2,0.0
282,org.redisson.rx.RedissonSetCacheRx.1,0.0
283,org.redisson.rx.RedissonDequeReactiveTest,0.0
284,org.redisson.RedissonLockTest.LockWithoutBoolean,0.0
285,org.redisson.api.geo.OptionalGeoSearch,0.0
286,org.redisson.spring.data.connection.RedissonReactiveHashCommands,0.0
287,org.redisson.client.NettyHook,0.0
288,org.redisson.client.protocol.decoder.StreamConsumerInfoDecoder,0.0
289,org.redisson.client.protocol.CommandData,0.0
290,org.redisson.RedissonLiveObjectServiceTest.ClassWithoutIdSetterGetter,0.0
291,org.redisson.RedissonMultiLock.LockState,0.0
292,org.redisson.hibernate.strategy.ReadOnlyEntityRegionAccessStrategy,0.0
293,org.redisson.RedissonRemoteServiceTest,1.0
294,org.redisson.spring.cache.RedissonCache,0.0
295,org.redisson.cache.LocalCachedMapUpdate,0.0
296,org.redisson.executor.FailoverTask,0.0
297,org.redisson.api.RList,0.0
298,org.redisson.RedissonAtomicLong,0.0
299,org.redisson.client.protocol.QueueCommand,0.0
300,org.redisson.RedissonPatternTopic,0.0
301,org.redisson.api.StreamGroup,0.0
302,org.redisson.spring.session.config.RedissonHttpSessionConfiguration,0.0
303,RedissonReactiveKeyCommands.2,0.0
304,org.redisson.rx.SetRxIterator.1,0.0
305,RedissonReactiveKeyCommands.1,0.0
306,org.redisson.client.RedisConnection.1,0.0
307,org.redisson.liveobject.condition.ORCondition,0.0
308,org.redisson.api.mapreduce.RCollector,0.0
309,org.redisson.rx.RedissonTimeSeriesRx.1,0.0
310,org.redisson.RedissonSemaphore.2,0.0
311,org.redisson.RedissonSemaphore.1,0.0
312,org.redisson.spring.data.connection.RedissonReactiveClusterGeoCommands,0.0
313,org.redisson.spring.starter.RedissonSessionManagerAutoConfigurationTest,0.0
314,org.redisson.ElementsSubscribeService,0.0
315,org.redisson.ClusterRunner.ClusterProcesses,0.0
316,org.redisson.RedissonLocalCachedMapTest.UpdateTest,0.0
317,org.redisson.RedissonReferenceTest,0.0
318,RedissonReactiveClusterHyperLogLogCommands,0.0
319,org.redisson.misc.ProxyBuilder.1,0.0
320,org.redisson.rx.CommandRxService.1.2,0.0
321,org.redisson.api.RGeoReactive,0.0
322,org.redisson.hibernate.JndiRedissonRegionFactory,0.0
323,org.redisson.transaction.BaseTransactionalSet,1.0
324,org.redisson.RedissonTest.6,0.0
325,org.redisson.mybatis.RedissonCache,0.0
326,org.redisson.RedissonTest.3,0.0
327,org.redisson.client.codec.StringCodec,0.0
328,org.redisson.RedissonTest.2,0.0
329,org.redisson.executor.TasksService,0.0
330,org.redisson.RedissonTest.1,0.0
331,org.redisson.reactive.RedissonScoredSortedSetReactive.2,0.0
332,org.redisson.reactive.RedissonScoredSortedSetReactive.3,0.0
333,org.redisson.api.RRemoteService,0.0
334,org.redisson.RedissonRemoteServiceTest.RemoteInterfaceWrongParamsAsync,0.0
335,org.redisson.pubsub.PubSubConnectionEntry.2,0.0
336,org.redisson.RedissonPriorityQueueTest.Entry,0.0
337,org.redisson.pubsub.PubSubConnectionEntry.1,0.0
338,org.redisson.reactive.RedissonScoredSortedSetReactive.1,0.0
339,org.redisson.RedissonTest.7,0.0
340,org.redisson.rx.RedissonBlockingDequeRx,0.0
341,org.redisson.spring.data.connection.GeoResultsDecoder,0.0
342,org.redisson.spring.support.SpringNamespaceObjectTest,0.0
343,org.redisson.client.protocol.decoder.MapEntriesDecoder,0.0
344,org.redisson.api.GeoEntry,0.0
345,org.redisson.rx.RedissonKeysRx.1,0.0
346,org.redisson.connection.ConnectionManager,0.0
347,org.redisson.spring.data.connection.ScoredSortedListReplayDecoder,0.0
348,org.redisson.api.RBlockingDequeReactive,0.0
349,org.redisson.misc.Injector,0.0
350,org.redisson.spring.support.SpringNamespaceWikiTest,0.0
351,RedisClusterNodeDecoder,0.0
352,org.redisson.connection.NodeSource.Redirect,0.0
353,org.redisson.jcache.JCacheTest,0.0
354,org.redisson.client.protocol.decoder.ListMultiDecoder2,0.0
355,org.redisson.spring.support.AbstractRedissonNamespaceDefinitionParser,0.0
356,CollectionTest,0.0
357,org.redisson.RedissonBitSetTest,0.0
358,org.redisson.api.RExecutorService,0.0
359,org.redisson.misc.BiHashMap,0.0
360,org.redisson.rx.RedissonLexSortedSetRx,0.0
361,org.redisson.spring.transaction.RedissonTransactionManager,0.0
362,org.redisson.RedissonBlockingQueueReactiveTest,0.0
363,org.redisson.spring.misc.BeanMethodInvoker,0.0
364,org.redisson.spring.data.connection.RedissonReactiveClusterHashCommands,0.0
365,org.redisson.liveobject.core.RObjectInterceptor,0.0
366,org.redisson.misc.ReclosableLatch,0.0
367,org.redisson.api.RBitSet,0.0
368,TransactionalNaturalIdRegionAccessStrategy,0.0
369,org.redisson.RedissonPriorityBlockingDeque,1.0
370,org.redisson.api.RMultimapCacheAsync,0.0
371,org.redisson.cache.CachedValue,0.0
372,org.redisson.api.ObjectListener,0.0
373,org.redisson.codec.SerializationCodec,0.0
374,org.redisson.codec.MarshallingCodec,0.0
375,org.redisson.RedissonMapCacheReactiveTest.SimpleValue,0.0
376,org.redisson.hibernate.region.RedissonNaturalIdRegion,0.0
377,org.redisson.spring.data.connection.RedissonReactiveRedisConnection,0.0
378,org.redisson.connection.pool.MasterConnectionPool,0.0
379,org.redisson.jcache.JCache.5,0.0
380,org.redisson.RedissonBoundedBlockingQueueTest.1,0.0
381,org.redisson.RedissonPriorityQueueTest,0.0
382,org.redisson.jcache.JCache.4,0.0
383,org.redisson.jcache.JCache.3,0.0
384,org.redisson.jcache.JCache.2,0.0
385,org.redisson.reactive.RedissonTopicReactive.1,0.0
386,org.redisson.jcache.JCache.9,0.0
387,org.redisson.jcache.JCache.8,0.0
388,org.redisson.RedissonBoundedBlockingQueueTest.4,0.0
389,org.redisson.jcache.JCache.7,0.0
390,org.redisson.RedissonBoundedBlockingQueueTest.3,0.0
391,org.redisson.jcache.JCache.6,0.0
392,org.redisson.executor.RedissonExecutorServiceSpringTest.Application,0.0
393,org.redisson.RedissonBoundedBlockingQueueTest.2,0.0
394,org.redisson.hibernate.strategy.ReadWriteEntityRegionAccessStrategy,0.0
395,org.redisson.transaction.operation.bucket.BucketCompareAndSetOperation,0.0
396,org.redisson.jcache.JCache.1,0.0
397,org.redisson.api.map.event.EntryEvent.Type,0.0
398,RedissonReactiveHashCommands,0.0
399,org.redisson.connection.ClientConnectionsEntry.FreezeReason,0.0
400,org.redisson.executor.params.ScheduledCronExpressionParameters,0.0
401,org.redisson.connection.pool.ConnectionPool.2,0.0
402,UpdateMode,0.0
403,org.redisson.api.LocalCachedMapOptions,0.0
404,org.redisson.spring.data.connection.RedissonReactiveSubscription.ListenableCounter,0.0
405,ReadOnlyNaturalIdRegionAccessStrategy,0.0
406,org.redisson.RedissonBaseAdder.ResetListener,0.0
407,org.redisson.RedissonObject,1.0
408,org.redisson.RedissonReference.ReferenceType,0.0
409,MAX_MEMORY_POLICY_OPTIONS,0.0
410,org.redisson.transaction.RedissonTransactionalBucketsTest,0.0
411,org.redisson.api.RTransactionRx,0.0
412,org.redisson.reactive.CommandReactiveExecutor,0.0
413,org.redisson.connection.balancer.WeightedRoundRobinBalancer.WeightEntry,0.0
414,org.redisson.reactive.RedissonTransferQueueReactive.1.2,0.0
415,org.redisson.spring.session.RedissonSessionManagerTest,0.0
416,org.redisson.RedissonTransferQueue.TransferQueueService,0.0
417,org.redisson.connection.ReplicatedConnectionManager.Role,0.0
418,org.redisson.hibernate.region.RedissonCollectionRegion,0.0
419,org.redisson.RedissonMapReduceTest.WordCollator,0.0
420,org.redisson.spring.data.connection.RedissonReactiveClusterStringCommands,0.0
421,org.redisson.client.RedisBusyException,0.0
422,org.redisson.remote.RequestId,0.0
423,org.redisson.spring.data.connection.PointDecoder,0.0
424,org.redisson.codec.SnappyCodecV2.1,0.0
425,org.redisson.codec.SnappyCodecV2.2,0.0
426,org.redisson.api.RPermitExpirableSemaphore,0.0
427,org.redisson.rx.RedissonReadWriteLockRx,0.0
428,org.redisson.command.CommandAsyncExecutor,0.0
429,XInfoStreamReplayDecoder,0.0
430,org.redisson.RedissonBucketsTest,0.0
431,org.redisson.iterator.RedissonBaseMapIterator,0.0
432,org.redisson.api.StreamMessageId,0.0
433,org.redisson.api.redisnode.RedisClusterMaster,0.0
434,org.redisson.tomcat.AttributeUpdateMessage,0.0
435,org.redisson.rx.RedissonMapCacheRx,0.0
436,org.redisson.command.RedisExecutor.2,0.0
437,org.redisson.command.RedisExecutor.1,0.0
438,org.redisson.spring.data.connection.ByteBufferGeoResultsDecoder,0.0
439,org.redisson.api.RedissonClient,0.0
440,RedissonQueryRegion,0.0
441,org.redisson.Version,0.0
442,org.redisson.RedissonBucketTest.3,0.0
443,org.redisson.RedissonMapCache.4,0.0
444,org.redisson.RedissonBucketTest.2,0.0
445,org.redisson.codec.FstCodec.FSTMapSerializerV2,0.0
446,org.redisson.RedissonMapCache.3,0.0
447,org.redisson.RedissonBucketTest.1,0.0
448,org.redisson.RedissonMapCache.2,0.0
449,org.redisson.spring.data.connection.PropertiesDecoder,0.0
450,org.redisson.RedissonMapCache.1,0.0
451,org.redisson.reactive.RedissonKeysReactive.1,0.0
452,org.redisson.codec.TestObject,0.0
453,org.redisson.api.GeoOrder,0.0
454,org.redisson.RedissonBaseMultimapCacheTest,0.0
455,org.redisson.RedissonLiveObjectServiceTest.ObjectWithList,0.0
456,org.redisson.executor.RedissonExecutorFuture,0.0
457,org.redisson.api.mapreduce.RMapReduce,0.0
458,org.redisson.hibernate.region.BaseRegion,0.0
459,org.redisson.RedissonLockTest,0.0
460,org.redisson.connection.pool.ConnectionPool.1,0.0
461,ReadWriteEntityRegionAccessStrategy,0.0
462,org.redisson.client.DefaultNettyHook,0.0
463,org.redisson.api.listener.PatternStatusListener,0.0
464,org.redisson.RedissonBinaryStream.RedissonAsynchronousByteChannel,0.0
465,org.redisson.client.protocol.decoder.StringMapDataDecoder,0.0
466,org.redisson.api.listener.ScoredSortedSetAddListener,0.0
467,SecondsConvertor,0.0
468,org.redisson.cache.CachedValueReference,0.0
469,org.redisson.RedissonListReactiveTest.1.2,0.0
470,org.redisson.RedissonCountDownLatchTest,0.0
471,org.redisson.api.RQueue,0.0
472,org.redisson.QueueTransferTask.3,0.0
473,org.redisson.QueueTransferTask.1,0.0
474,org.redisson.QueueTransferTask.2,0.0
475,org.redisson.RedissonReliableTopic,0.0
476,org.redisson.executor.RedissonScheduledExecutorServiceTest,0.0
477,org.redisson.api.RGeoRx,0.0
478,org.redisson.spring.session.SessionEventsListener,0.0
479,org.redisson.rx.CommandRxService,0.0
480,org.redisson.api.GeoPosition,0.0
481,org.redisson.BaseMapTest.2,0.0
482,org.redisson.BaseMapTest.1,0.0
483,org.redisson.BaseMapTest.3,0.0
484,org.redisson.api.MapOptions,0.0
485,org.redisson.mapreduce.RedissonMapReduce,0.0
486,org.redisson.api.listener.ListInsertListener,0.0
487,org.redisson.jcache.JCacheEntry,0.0
488,org.redisson.client.protocol.decoder.ScoredSortedSetScanDecoder,0.0
489,org.redisson.rx.PublisherAdder.1,0.0
490,org.redisson.api.NodesGroup,0.0
491,org.redisson.transaction.operation.map.MapReplaceOperation,0.0
492,org.redisson.RedissonBaseLock.1,0.0
493,org.redisson.RedissonSetMultimap.1,0.0
494,org.redisson.RedissonSetMultimapValues.1,0.0
495,org.redisson.codec.FstCodec.FSTDefaultStreamCoderFactory,0.0
496,org.redisson.connection.MasterSlaveConnectionManager,1.0
497,SYSLOG_FACILITY_OPTIONS,0.0
498,org.redisson.RedissonSetMultimap.2,0.0
499,org.redisson.RedissonSetMultimapTest.SimpleKey,0.0
500,org.redisson.rx.RedissonTransactionRx,0.0
501,org.redisson.spring.support.RedissonDefinitionParser.ConfigType,0.0
502,org.redisson.api.RDequeRx,0.0
503,org.redisson.RedissonLiveObjectServiceTest.TestREntity,0.0
504,org.redisson.spring.support.RedissonMultiLockDefinitionParser,0.0
505,org.redisson.api.RKeysReactive,0.0
506,org.redisson.client.protocol.convertor.TimeObjectDecoder,0.0
507,org.redisson.liveobject.core.AccessorInterceptor,1.0
508,org.redisson.RedissonTestRunListener,0.0
509,org.redisson.client.protocol.convertor.DoubleReplayConvertor,0.0
510,org.redisson.spring.data.connection.RedissonClusterConnection,1.0
511,org.redisson.api.RSortable,0.0
512,org.redisson.spring.support.RedissonDefinitionParser.AddressType,0.0
513,org.redisson.api.RMultimapAsync,0.0
514,org.redisson.api.RType,0.0
515,org.redisson.spring.data.connection.RedissonSubscribeTest.3,0.0
516,org.redisson.spring.data.connection.RedissonSubscribeTest.2,0.0
517,org.redisson.client.protocol.convertor.Convertor,0.0
518,org.redisson.spring.data.connection.RedissonSubscribeTest.4,0.0
519,org.redisson.api.RRingBufferReactive,0.0
520,BaseConnectionTest,0.0
521,org.redisson.spring.data.connection.RedissonSubscribeTest.1,0.0
