,class,GodClass
46,retrofit.RestMethodInfoTest.27Example,0.0
47,retrofit.MockRestAdapterTest.ObservableExample,0.0
48,retrofit.RestMethodInfoTest.62Example,0.0
49,retrofit.RestMethodInfoTest.41Example,0.0
50,retrofit.RestMethodInfoTest.49Example,0.0
51,retrofit.RestMethodInfoTest.45Example,0.0
52,retrofit.MockRestAdapter.MockHandler,0.0
53,retrofit.RestMethodInfoTest.11Example,0.0
54,retrofit.RestAdapterTest.9,0.0
55,retrofit.RestAdapterTest.8,0.0
56,retrofit.RestAdapter.Builder,0.0
57,retrofit.RestAdapterTest.7,0.0
58,retrofit.RestAdapterTest.6,0.0
59,retrofit.converter.ProtoConverterTest,0.0
60,retrofit.MockRestAdapter.MockRxSupport.6.7,0.0
61,retrofit.RestAdapterTest.5,0.0
62,retrofit.MockRestAdapterTest.AsyncCallbackSubtypeExample.Foo,0.0
63,retrofit.Types.WildcardTypeImpl,0.0
64,retrofit.RestAdapterTest.4,0.0
65,retrofit.RestAdapterTest.3,0.0
66,retrofit.Platform.Android.6,0.0
67,retrofit.RestAdapterTest.2,0.0
68,retrofit.RestAdapterTest.1,0.0
69,retrofit.RestMethodInfoTest.15Example,0.0
70,retrofit.converter.PhoneProtos,0.0
71,retrofit.Endpoint,0.0
72,retrofit.Platform.Android.5,0.0
73,retrofit.converter.Converter,0.0
74,retrofit.RestMethodInfoTest.19Example,0.0
75,retrofit.MockRestAdapterTest.1MockObservableExample,0.0
76,retrofit.appengine.UrlFetchClientTest,0.0
77,retrofit.RestMethodInfoTest.5Example,0.0
78,retrofit.RestMethodInfoTest.1Example,0.0
79,retrofit.converter.ProtoConverter,0.0
80,retrofit.client.UrlConnectionClient.TypedInputStream,0.0
81,retrofit.MockRestAdapterTest.3MockObservableExample,0.0
82,retrofit.client.ApacheClientTest,0.0
83,retrofit.RestMethodInfoTest.ResponseCallback,0.0
84,retrofit.Endpoints.FixedEndpoint,0.0
85,retrofit.RestMethodInfoTest.58Example,0.0
86,retrofit.RequestInterceptor.RequestFacade,0.0
87,retrofit.RestMethodInfoTest.8Example,0.0
88,retrofit.converter.PhoneProtos.Phone.Builder,0.0
89,retrofit.RestMethodInfoTest.6Example,0.0
90,retrofit.converter.SimpleXMLConverterTest.MyObject,0.0
91,retrofit.MockRestAdapter.ValueChangeListener.1,0.0
92,retrofit.RestMethodInfo.ResponseType,0.0
93,retrofit.RequestBuilderTest,0.0
94,retrofit.RxSupportTest.1,0.0
95,retrofit.RxSupportTest.2,0.0
96,retrofit.RestMethodInfoTest.53Example,0.0
97,GitHubClient,0.0
98,retrofit.TestingUtils,0.0
99,retrofit.RestMethodInfoTest.55Example,0.0
100,retrofit.RestMethodInfoTest.56Example,0.0
101,retrofit.mime.MultipartTypedOutput,0.0
102,retrofit.RestAdapter,0.0
103,retrofit.RestMethodInfoTest.50Example,0.0
104,retrofit.client.Defaults,0.0
105,retrofit.client.DummyHttpUrlConnection,0.0
106,retrofit.client.UrlConnectionClient,0.0
107,retrofit.RestMethodInfoTest.12Example,0.0
108,retrofit.Platform.AppEngine.8,0.0
109,retrofit.Platform.Android.6.7,0.0
110,retrofit.MockRestAdapter.MockRxSupport.6,0.0
111,retrofit.CallbackRunnableTest,0.0
112,retrofit.RestMethodInfoTest.23Example,0.0
113,retrofit.RestMethodInfoTest.14Example,0.0
114,retrofit.ErrorHandlerTest.TestException,0.0
115,retrofit.RestMethodInfoTest.25Example,0.0
116,retrofit.RxSupport.2,0.0
117,retrofit.RxSupport.1,0.0
118,retrofit.EndpointsTest,0.0
119,retrofit.ExceptionCatchingTypedInput.ExceptionCatchingInputStream,0.0
120,retrofit.RxSupportTest,0.0
121,retrofit.MockHttpException,0.0
122,retrofit.client.Client,0.0
123,retrofit.ErrorHandlerTest.2,0.0
124,retrofit.ErrorHandlerTest.1,0.0
125,retrofit.RestMethodInfoTest.69Example,0.0
126,GitHub,0.0
127,retrofit.RestMethodInfoTest.64Example,0.0
128,retrofit.converter.SimpleXMLConverter,0.0
129,Contributor,0.0
130,retrofit.MockRestAdapterTest.AsyncExample,0.0
131,retrofit.Profiler.RequestInformation,0.0
132,retrofit.RequestInterceptorTape.CommandWithParams,0.0
133,retrofit.converter.SimpleXMLConverterTest,0.0
134,retrofit.RestMethodInfoTest.28Example,0.0
135,retrofit.MockRestAdapterTest.2MockAsyncExample,0.0
136,retrofit.RestMethodInfoTest.61Example,0.0
137,retrofit.Platform.OkClientInstantiator,0.0
138,retrofit.RestMethodInfoTest.47Example,0.0
139,retrofit.android.AndroidMockValuePersistence,0.0
140,retrofit.RestMethodInfoTest.42Example,0.0
141,retrofit.ExceptionCatchingTypedInput,0.0
142,retrofit.RestMethodInfoTest.20Example,0.0
143,retrofit.converter.Person.PhoneType,0.0
144,retrofit.RestMethodInfoTest.31Example,0.0
145,retrofit.client.ApacheClient.GenericEntityHttpRequest,0.0
146,retrofit.converter.Person.PhoneNumber.Builder,0.0
147,retrofit.RestMethodInfoTest.17Example,0.0
148,retrofit.converter.JacksonConverterTest.MyObject,0.0
149,retrofit.android.AndroidApacheClient,0.0
150,retrofit.RequestBuilderTest.Helper,0.0
151,retrofit.converter.Person.Builder,0.0
152,retrofit.mime.MimeUtilTest,0.0
153,retrofit.MockRestAdapter.MockHandler.3,0.0
154,retrofit.MockRestAdapter.MockHandler.4,0.0
155,retrofit.converter.ConversionException,0.0
156,retrofit.MockRestAdapter.MockHandler.5,0.0
157,retrofit.RxSupport,0.0
158,retrofit.RestAdapter.LogLevel,0.0
159,retrofit.MockRestAdapterTest.2MockSyncExample,0.0
160,retrofit.RestMethodInfoTest.3Example,0.0
161,retrofit.RequestInterceptorTape,0.0
162,retrofit.RestMethodInfoTest,0.0
163,retrofit.MockRestAdapter.MockHandler.2,0.0
164,retrofit.mime.TypedByteArrayTest,0.0
165,retrofit.RestMethodInfoTest.72Example,0.0
166,retrofit.RequestBuilder.MimeOverridingTypedOutput,0.0
167,retrofit.Platform.Base.2.3,0.0
168,retrofit.RestMethodInfoTest.74Example,0.0
169,retrofit.MockRestAdapterTest.4MockSyncExample,0.0
170,retrofit.RestMethodInfoTest.70Example,0.0
171,retrofit.RequestBuilder,0.0
172,retrofit.RestMethodInfoTest.37Example,0.0
173,retrofit.RestMethodInfoTest.35Example,0.0
174,retrofit.RestMethodInfoTest.33Example,0.0
175,retrofit.mime.MultipartTypedOutput.MimePart,0.0
176,retrofit.RestMethodInfoTest.39Example,0.0
177,retrofit.converter.JacksonConverter,0.0
178,retrofit.RestAdapterTest.10,0.0
179,retrofit.RestAdapter.Log.1,0.0
180,retrofit.converter.PhoneProtos.Phone.1,0.0
181,retrofit.ResponseCallback,0.0
182,retrofit.converter.PhoneProtos.2,0.0
183,retrofit.CallbackRunnable.2,0.0
184,MockGitHub,0.0
185,retrofit.CallbackRunnable.1,0.0
186,retrofit.Platform.Android,0.0
187,retrofit.RestMethodInfoTest.67Example,0.0
188,retrofit.converter.Person.PhoneNumber,0.0
189,retrofit.android.AndroidLog,0.0
190,com.example.retrofit.GitHubClient.Contributor,0.0
191,retrofit.converter.PhoneProtos.Phone,0.0
192,retrofit.client.ApacheClient.GenericHttpRequest,0.0
193,retrofit.client.UrlConnectionClientTest,0.0
194,retrofit.mime.FormUrlEncodingTypedOutputTest,0.0
195,retrofit.RestMethodInfoTest.44Example,0.0
196,retrofit.MockRestAdapter,0.0
197,retrofit.mime.TypedString,0.0
198,retrofit.RestMethodInfoTest.26Example,0.0
199,retrofit.RequestInterceptor,0.0
200,retrofit.RestAdapter.RestHandler,0.0
201,retrofit.RestMethodInfoTest.63Example,0.0
202,retrofit.RequestInterceptorTape.Command,0.0
203,retrofit.ErrorHandlerTest,0.0
204,retrofit.RestMethodInfoTest.40Example,0.0
205,retrofit.RestMethodInfoTest.48Example,0.0
206,retrofit.client.Response,0.0
207,retrofit.MockRestAdapterTest.1MockAsyncExample,0.0
208,retrofit.Types.ParameterizedTypeImpl,0.0
209,retrofit.MockRestAdapterTest.3MockSyncExample,0.0
210,retrofit.MockRestAdapter.ValueChangeListener,0.0
211,retrofit.RestMethodInfoTest.22Example,0.0
212,retrofit.RestMethodInfo.RxSupport,0.0
213,retrofit.Utils,0.0
214,retrofit.converter.GsonConverter,0.0
215,retrofit.MockRestAdapterTest.4MockAsyncExample,0.0
216,retrofit.android.MainThreadExecutor,0.0
217,retrofit.Types.GenericArrayTypeImpl,0.0
218,retrofit.converter.WireConverter,0.0
219,retrofit.appengine.UrlFetchClient,0.0
220,retrofit.Platform.AppEngine,0.0
221,retrofit.RestMethodInfoTest.59Example,0.0
222,retrofit.Endpoints,0.0
223,retrofit.mime.TypedOutput,0.0
224,retrofit.RestMethodInfoTest.7Example,0.0
225,retrofit.RestMethodInfoTest.9Example,0.0
226,retrofit.MockTypedInput,0.0
227,retrofit.converter.Person,0.0
228,retrofit.mime.TypedFileTest,0.0
229,retrofit.MockHttpRetrofitError,0.0
230,retrofit.client.ApacheClient,0.0
231,retrofit.RestMethodInfoTest.52Example,0.0
232,retrofit.Profiler,0.0
233,retrofit.RestMethodInfoTest.51Example,0.0
234,retrofit.RestAdapter.RestHandler.3,0.0
235,retrofit.RestMethodInfo,1.0
236,retrofit.converter.PhoneProtos.PhoneOrBuilder,0.0
237,retrofit.RestMethodInfoTest.57Example,0.0
238,retrofit.RestAdapter.RestHandler.2,0.0
239,retrofit.RestMethodInfoTest.54Example,0.0
240,retrofit.Platform,0.0
241,retrofit.RestMethodInfoTest.10Example,0.0
242,retrofit.mime.MimeUtil,0.0
243,retrofit.RequestInterceptor.1,0.0
244,retrofit.MockRestAdapterTest.2MockObservableExample,0.0
245,retrofit.ErrorHandlerTest.MockInvalidResponseClient,0.0
246,retrofit.RequestInterceptorTape.Command.1,0.0
247,retrofit.RequestInterceptorTape.Command.2,0.0
248,retrofit.RestMethodInfoTest.21Example,0.0
249,retrofit.RestMethodInfoTest.16Example,0.0
250,retrofit.MockRestAdapterTest.SyncExample,0.0
251,retrofit.Callback,0.0
252,retrofit.RequestInterceptorTape.Command.5,0.0
253,retrofit.ResponseWrapper,0.0
254,retrofit.RestMethodInfoTest.18Example,0.0
255,retrofit.RequestInterceptorTape.Command.3,0.0
256,retrofit.converter.JacksonConverterTest,0.0
257,retrofit.RequestInterceptorTape.Command.4,0.0
258,retrofit.Types,0.0
259,retrofit.RetrofitError,0.0
260,retrofit.RestMethodInfoTest.4Example,0.0
261,retrofit.mime.MultipartTypedOutputTest,0.0
262,retrofit.RestMethodInfoTest.2Example,0.0
263,retrofit.Platform.Base.4,0.0
264,retrofit.mime.MultipartTypedOutputTest.1,0.0
265,retrofit.Utils.SynchronousExecutor,0.0
266,retrofit.Platform.Base.1,0.0
267,retrofit.Platform.Base.2,0.0
268,retrofit.RestMethodInfoTest.68Example,0.0
269,retrofit.RestAdapterTest.InvalidExample,0.0
270,retrofit.client.Header,0.0
271,retrofit.RestMethodInfoTest.65Example,0.0
272,com.example.retrofit.GitHubClient.GitHub,0.0
273,retrofit.RestMethodInfoTest.29Example,0.0
274,retrofit.client.Client.Provider,0.0
275,retrofit.RestMethodInfo.ParamUsage,0.0
276,retrofit.RestAdapterTest,0.0
277,retrofit.RestMethodInfoTest.43Example,0.0
278,retrofit.RestMethodInfoTest.60Example,0.0
279,retrofit.CallbackRunnableTest.1,0.0
280,retrofit.RestMethodInfoTest.46Example,0.0
281,retrofit.RxSupportTest.QueuedSynchronousExecutor,0.0
282,retrofit.RestAdapter.Log,0.0
283,retrofit.MockRestAdapterTest.AsyncCallbackSubtypeExample,0.0
284,retrofit.RestMethodInfoTest.24Example,0.0
285,retrofit.RestMethodInfoTest.13Example,0.0
286,retrofit.CallbackRunnable,0.0
287,retrofit.RestMethodInfoTest.MultimapCallback,0.0
288,retrofit.client.Request,0.0
289,retrofit.ErrorHandler.1,0.0
