file,class,NprotM,BOvR,ATFD,ATLD,LAA,BUR,FDP,line,type,dit,fanin,fanout,lcc,lcom*,loc,noc,rfc,innerClassesQty,totalFieldsQty,totalMethodsQty,wmc
C:\Users\syuuj\gitProject\nanohttpd\webserver\src\test\java\fi\iki\elonen\TestCorsHttpServerWithSingleOrigin.java,fi.iki.elonen.TestCorsHttpServerWithSingleOrigin,2.0,0.0,14.0,3.0,0.1764706,0.5,5.0,57,class,2,0,9,0.16666667,0.5,42,0,19,0,2,4,4
C:\Users\syuuj\gitProject\nanohttpd\webserver\src\test\java\fi\iki\elonen\DummyPlugin.java,fi.iki.elonen.DummyPlugin,0.0,-1.0,3.0,0.0,0.0,-1.0,3.0,45,class,1,1,5,0.0,0.0,15,0,2,0,0,3,4
C:\Users\syuuj\gitProject\nanohttpd\websocket\src\main\java\fi\iki\elonen\NanoWSD.java,fi.iki.elonen.NanoWSD.WebSocket,0.0,-1.0,46.0,23.0,0.33333334,-1.0,9.0,65,innerclass,1,0,10,0.033333335,0.8843537,172,0,29,0,7,21,47
C:\Users\syuuj\gitProject\nanohttpd\websocket\src\main\java\fi\iki\elonen\samples\echo\DebugWebSocketServer.java,fi.iki.elonen.samples.echo.DebugWebSocketServer.DebugWebSocket,7.0,1.0,6.0,1.0,0.14285715,0.0,3.0,65,innerclass,2,0,5,0.0,0.375,41,0,5,0,1,8,17
C:\Users\syuuj\gitProject\nanohttpd\websocket\src\test\java\fi\iki\elonen\samples\echo\EchoWebSocketsTest.java,fi.iki.elonen.samples.echo.EchoWebSocketsTest.1,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,75,anonymous,1,0,1,,0.0,11,0,3,0,0,1,2
C:\Users\syuuj\gitProject\nanohttpd\websocket\src\main\java\fi\iki\elonen\NanoWSD.java,fi.iki.elonen.NanoWSD.WebSocketFrame.OpCode,0.0,0.0,0.0,6.0,1.0,-1.0,0.0,385,enum,1,0,1,0.0,0.25,19,0,2,0,1,4,9
C:\Users\syuuj\gitProject\nanohttpd\websocket\src\test\java\fi\iki\elonen\WebSocketResponseHandlerTest.java,fi.iki.elonen.WebSocketResponseHandlerTest.MockedWSD.1,7.0,1.0,0.0,0.0,-1.0,0.0,0.0,83,anonymous,1,0,2,0.0,0.0,12,0,0,0,0,5,5
C:\Users\syuuj\gitProject\nanohttpd\websocket\src\test\java\fi\iki\elonen\samples\echo\EchoWebSocketsTest.java,fi.iki.elonen.samples.echo.EchoWebSocketsTest,0.0,-1.0,14.0,1.0,0.06666667,-1.0,6.0,53,class,1,1,10,0.0,0.6,70,0,27,0,1,5,8
C:\Users\syuuj\gitProject\nanohttpd\websocket\src\main\java\fi\iki\elonen\NanoWSD.java,fi.iki.elonen.NanoWSD,0.0,0.0,18.0,15.0,0.45454547,-1.0,8.0,55,class,5,6,7,0.0,0.90833324,627,3,25,4,12,10,21
C:\Users\syuuj\gitProject\nanohttpd\websocket\src\main\java\fi\iki\elonen\samples\echo\EchoSocketSample.java,fi.iki.elonen.samples.echo.EchoSocketSample,0.0,-1.0,2.0,0.0,0.0,-1.0,1.0,40,class,1,1,3,,0.0,15,0,7,0,0,1,4
C:\Users\syuuj\gitProject\nanohttpd\websocket\src\test\java\fi\iki\elonen\WebSocketResponseHandlerTest.java,fi.iki.elonen.WebSocketResponseHandlerTest.MockedWSD,4.0,0.0,0.0,0.0,-1.0,0.0,0.0,71,innerclass,3,0,4,0.0,0.0,23,0,0,0,0,3,3
C:\Users\syuuj\gitProject\nanohttpd\websocket\src\test\java\fi\iki\elonen\samples\echo\SimpleEchoSocket.java,fi.iki.elonen.samples.echo.SimpleEchoSocket,0.0,-1.0,4.0,4.0,0.5,-1.0,4.0,53,class,1,1,5,0.23809524,0.6666667,39,0,9,0,3,7,9
C:\Users\syuuj\gitProject\nanohttpd\websocket\src\test\java\fi\iki\elonen\WebSocketResponseHandlerTest.java,fi.iki.elonen.WebSocketResponseHandlerTest,0.0,-1.0,33.0,9.0,0.21428572,-1.0,10.0,62,class,3,0,11,0.23076923,0.5238095,138,0,22,1,3,14,17
C:\Users\syuuj\gitProject\nanohttpd\websocket\src\main\java\fi\iki\elonen\NanoWSD.java,fi.iki.elonen.NanoWSD.WebSocket.1,0.0,0.0,5.0,0.0,0.0,-1.0,2.0,79,anonymous,1,0,1,,0.0,10,0,3,0,0,1,1
C:\Users\syuuj\gitProject\nanohttpd\websocket\src\main\java\fi\iki\elonen\NanoWSD.java,fi.iki.elonen.NanoWSD.WebSocketFrame,0.0,-1.0,30.0,89.0,0.7478992,-1.0,5.0,308,innerclass,2,0,5,0.6884058,0.729064,338,0,39,3,7,29,79
C:\Users\syuuj\gitProject\nanohttpd\websocket\src\main\java\fi\iki\elonen\NanoWSD.java,fi.iki.elonen.NanoWSD.WebSocketFrame.CloseFrame,0.0,0.0,12.0,4.0,0.25,-1.0,4.0,344,innerclass,2,0,4,0.0,0.4,34,0,8,0,2,5,8
C:\Users\syuuj\gitProject\nanohttpd\websocket\src\main\java\fi\iki\elonen\NanoWSD.java,fi.iki.elonen.NanoWSD.WebSocketFrame.CloseCode,0.0,0.0,0.0,3.0,1.0,-1.0,0.0,310,enum,1,0,1,1.0,0.0,16,0,2,0,1,3,5
C:\Users\syuuj\gitProject\nanohttpd\websocket\src\main\java\fi\iki\elonen\samples\echo\DebugWebSocketServer.java,fi.iki.elonen.samples.echo.DebugWebSocketServer,4.0,0.0,0.0,1.0,1.0,0.0,0.0,46,class,4,4,5,0.0,0.75,52,0,2,1,2,2,2
C:\Users\syuuj\gitProject\nanohttpd\websocket\src\main\java\fi\iki\elonen\NanoWSD.java,fi.iki.elonen.NanoWSD.WebSocketException,0.0,0.0,1.0,4.0,0.8,-1.0,1.0,277,innerclass,4,0,1,0.6,0.59999996,22,0,1,0,3,5,5
C:\Users\syuuj\gitProject\nanohttpd\websocket\src\main\java\fi\iki\elonen\NanoWSD.java,fi.iki.elonen.NanoWSD.State,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,57,enum,1,0,0,-1.0,0.0,1,0,0,0,0,0,0
