,class,RefusedBequest
43,org.mockserver.serialization.serializers.condition.VerificationTimesSerializer,0.0
44,org.mockserver.serialization.model.VerificationSequenceDTO,0.0
45,org.mockserver.serialization.ExpectationWithForwardTemplateSerializerTest,0.0
46,org.mockserver.examples.proxy.web.controller.googleclient.BooksPageGoogleClientSOCKSProxyEndToEndIntegrationTest,0.0
47,org.mockserver.codec.NettyBinaryToMockServerBinaryResponseDecoder,0.0
48,org.mockserver.junit.jupiter.integration.AbstractMockingIntegrationTestBase,0.0
49,org.mockserver.netty.integration.mock.AbstractExtendedNettyMockingIntegrationTest,0.0
50,org.mockserver.serialization.VerificationSequenceSerializerTest,0.0
51,org.mockserver.serialization.serializers.body.XmlSchemaBodySerializer,0.0
52,org.mockserver.configuration.ConfigurationProperties,0.0
53,org.mockserver.serialization.model.XmlBodyDTOTest,0.0
54,org.mockserver.mock.RequestMatchers,0.0
55,org.mockserver.log.model.LogEntryMessages,0.0
56,org.mockserver.serialization.HttpRequestSerializationErrorsTest,0.0
57,org.mockserver.matchers.BinaryMatcher,0.0
58,org.mockserver.examples.proxy.service.apacheclient.ApacheHttpClientConfiguration,0.0
59,org.mockserver.examples.proxy.service.jettyclient.BookServiceJettyHttpClient,0.0
60,org.mockserver.dashboard.serializers.RequestDefinitionObjectDescription,0.0
61,org.mockserver.serialization.Serializer,0.0
62,org.mockserver.logging.LoggingHandler,0.0
63,org.mockserver.examples.proxy.service.springclient.BookServiceSpringRestTemplateClient,0.0
64,org.mockserver.codec.MockServerHttpToNettyHttpResponseEncoderContentLengthTest,0.0
65,org.mockserver.openapi.OpenAPIConverter,0.0
66,org.mockserver.model.Body.Type,0.0
67,org.mockserver.serialization.model.XmlBodyDTO,0.0
68,org.mockserver.mock.action.http.ActionHandlerTest,0.0
69,org.mockserver.netty.integration.mock.ConcurrencyBasicResponseMockingIntegrationTest.ClassCallback,0.0
70,org.mockserver.examples.mockserver.RetrieveRecordedRequestsExample,0.0
71,org.mockserver.netty.integration.mock.ExpectationFileSystemPersistenceIntegrationTest,0.0
72,org.mockserver.serialization.deserializers.condition.TimeToLiveDeserializerTest,0.0
73,org.mockserver.serialization.model.HttpObjectCallbackDTOTest,0.0
74,org.mockserver.model.SocketAddress.Scheme,0.0
75,org.mockserver.matchers.MatcherBuilder,0.0
76,org.mockserver.mock.action.http.HttpOverrideForwardedRequestActionHandler,0.0
77,org.mockserver.serialization.HttpRequestAndHttpResponseSerializer,0.0
78,org.mockserver.serialization.model.NotDTO,0.0
79,org.mockserver.integration.ClientAndServer,0.0
80,org.mockserver.client.SocketCommunicationException,0.0
81,org.mockserver.model.ObjectWithReflectiveEqualsHashCodeToString,0.0
82,org.mockserver.serialization.ExpectationWithForwardSerializerTest,0.0
83,org.mockserver.examples.proxy.servicebackend.BookServer.1,0.0
84,org.mockserver.serialization.serializers.schema.FileSchemaSerializer,0.0
85,org.mockserver.netty.integration.mock.tls.outbound.ForwardViaHttpsProxyWithAnyTrustManagerMockingIntegrationTest,0.0
86,org.mockserver.matchers.HttpRequestsPropertiesMatcherTest,0.0
87,org.mockserver.dashboard.model.DashboardLogEntryDTO,0.0
88,org.mockserver.examples.proxy.service.jettyclient.JettyHttpClientConfiguration,0.0
89,org.mockserver.serialization.model.DelayDTO,0.0
90,org.mockserver.serialization.serializers.body.JsonBodySerializerTest,0.0
91,org.mockserver.examples.proxy.service.googleclient.socks.BookServiceGoogleHttpClient.1,0.0
92,org.mockserver.serialization.JsonArraySerializer,0.0
93,org.mockserver.serialization.JsonArraySerializationTest,0.0
94,org.mockserver.serialization.serializers.expectation.OpenAPIExpectationSerializerTest,0.0
95,org.mockserver.mockservlet.integration.ExtendedWARMockingIntegrationTest,0.0
96,org.mockserver.examples.proxy.json.ObjectMapperFactory,0.0
97,org.mockserver.mock.listeners.MockServerMatcherNotifier.Cause,0.0
98,org.mockserver.validator.jsonschema.JsonSchemaHttpResponseValidator,0.0
99,org.mockserver.templates.engine.serializer.HttpTemplateOutputDeserializer,0.0
100,org.mockserver.matchers.SubStringMatcher,0.0
101,org.mockserver.model.Header,0.0
102,org.mockserver.mockservlet.integration.TestClasspathTestExpectationForwardCallbackWithResponseOverride,0.0
103,org.mockserver.serialization.deserializers.condition.TimeToLiveDTODeserializer,0.0
104,org.mockserver.matchers.TimesTest,0.0
105,org.mockserver.examples.proxy.web.controller.BooksPageIntegrationTest,0.0
106,org.mockserver.serialization.model.HttpClassCallbackDTO,0.0
107,org.mockserver.serialization.serializers.body.ParameterBodyDTOSerializer,0.0
108,org.mockserver.mockservlet.integration.ClientServerWarWithContextPathIntegrationTest,0.0
109,org.mockserver.testing.integration.callback.StaticTestExpectationResponseCallback,0.0
110,org.mockserver.verify.VerificationTimes,0.0
111,org.mockserver.codec.JsonSchemaBodyDecoder,0.0
112,org.mockserver.examples.mockserver.ExampleTestClass,0.0
113,org.mockserver.formatting.StringFormatter,0.0
114,org.mockserver.model.Cookie,0.0
115,org.mockserver.examples.proxy.web.controller.apacheclient.BooksPageApacheClientIntegrationTest,0.0
116,org.mockserver.streams.IOStreamUtils,0.0
117,org.mockserver.collections.CircularHashMap,0.0
118,org.mockserver.templates.engine.velocity.VelocityTemplateEngine,0.0
119,org.mockserver.serialization.serializers.body.BinaryBodyDTOSerializer,0.0
120,org.mockserver.examples.mockserver.CallbackActionExamples.TestExpectationResponseCallback,0.0
121,org.mockserver.serialization.serializers.body.BinaryBodySerializerTest,0.0
122,org.mockserver.examples.mockserver.RetrieveRecordedExpectationsExample,0.0
123,org.mockserver.netty.integration.mock.tls.outbound.ForwardWithAnyTrustManagerMockingIntegrationTest,0.0
124,org.mockserver.serialization.serializers.request.HttpRequestSerializer,0.0
125,org.mockserver.model.HttpResponseTest,0.0
126,org.mockserver.netty.proxy.socks.Socks5ConnectHandler,0.0
127,org.mockserver.netty.integration.mock.ForwardViaSocksProxyMockingIntegrationTest,0.0
128,org.mockserver.client.netty.NettyHttpClientErrorHandlingTest,0.0
129,org.mockserver.model.HttpObjectCallback,0.0
130,org.mockserver.netty.MockServer,0.0
131,org.mockserver.netty.integration.mock.tls.inbound.bouncycastle.ClientAuthenticationDynamicCAMockingIntegrationTest,0.0
132,org.mockserver.validator.jsonschema.JsonSchemaHttpRequestValidator,0.0
133,org.mockserver.mock.listeners.MockServerMatcherNotifier,0.0
134,org.mockserver.configuration.ConfigurationPropertiesTest,0.0
135,org.mockserver.serialization.serializers.request.OpenAPIDefinitionSerializerTest,0.0
136,org.mockserver.model.StringBodyTest,0.0
137,org.mockserver.codec.MockServerHttpToNettyHttpResponseEncoderBasicMappingTest,0.0
138,org.mockserver.openapi.examples.models.ArrayExample,0.0
139,org.mockserver.echo.http.ErrorHandler,0.0
140,org.mockserver.matchers.HttpRequestMatcher,0.0
141,org.mockserver.client.HttpClientInitializer,0.0
142,org.mockserver.junit.jupiter.InheritedMockServerSettings,0.0
143,org.mockserver.socket.PortFactory,0.0
144,org.mockserver.collections.SubSetMatcherTest,0.0
145,org.mockserver.examples.proxy.web.controller.apacheclient.BooksPageApacheClientEndToEndIntegrationTest,0.0
146,org.mockserver.serialization.java.HttpOverrideForwardedRequestToJavaSerializerTest,0.0
147,org.mockserver.serialization.serializers.body.JsonSchemaBodySerializerTest,0.0
148,org.mockserver.model.PortBinding,0.0
149,org.mockserver.client.MockServerEventBus,0.0
150,org.mockserver.matchers.SubStringMatcherTest,0.0
151,org.mockserver.serialization.serializers.expectation.OpenAPIExpectationDTOSerializerTest,0.0
152,org.mockserver.test.TestLoggerExtension,0.0
153,org.mockserver.validator.jsonschema.JsonSchemaValidator,0.0
154,org.mockserver.mock.MockServerMatcherOverlappingRequestsTest,0.0
155,org.mockserver.model.Action,0.0
156,org.mockserver.examples.mockserver.RedirectBetweenMultiMockServerInstances,0.0
157,org.mockserver.serialization.LogEventRequestAndResponseSerializer,0.0
158,org.mockserver.model.HttpErrorTest,0.0
159,org.mockserver.model.Format,0.0
160,org.mockserver.dashboard.serializers.DashboardLogEntryDTOSerializer,0.0
161,org.mockserver.matchers.XPathMatcher,0.0
162,org.mockserver.serialization.java.HttpTemplateToJavaSerializerTest,0.0
163,org.mockserver.serialization.serializers.body.BinaryBodyDTOSerializerTest,0.0
164,org.mockserver.netty.proxy.socks.SocksDetector,0.0
165,org.mockserver.netty.integration.mock.ClientAndServerMockingIntegrationTest,0.0
166,org.mockserver.model.KeysAndValues,0.0
167,org.mockserver.model.Parameter,0.0
168,org.mockserver.serialization.model.HttpRequestDTOTest,0.0
169,org.mockserver.metrics.Metrics,0.0
170,org.mockserver.log.MockServerEventLogRequestLogEntryVerificationTest,0.0
171,org.mockserver.serialization.model.WebSocketMessageDTOTest,0.0
172,org.mockserver.serialization.model.JsonPathBodyDTO,0.0
173,org.mockserver.model.Headers,0.0
174,org.mockserver.netty.proxy.socks.Socks4ConnectHandler,0.0
175,org.mockserver.springtest.MockServerPropertyCustomizerTest,0.0
176,org.mockserver.mockservlet.MockServerServletTest,0.0
177,org.mockserver.testing.closurecallback.ViaWebSocket.RunnableThatThrows,0.0
178,org.mockserver.mock.HttpStateTest.FakeResponseWriter,0.0
179,org.mockserver.serialization.java.HttpErrorToJavaSerializerTest,0.0
180,org.mockserver.netty.integration.mock.ForwardViaHttpProxyMockingIntegrationTest,0.0
181,org.mockserver.matchers.XmlSchemaMatcher,0.0
182,org.mockserver.memory.MemoryMonitoring,0.0
183,org.mockserver.serialization.serializers.schema.BinarySchemaSerializer,0.0
184,org.mockserver.netty.integration.proxy.http.HttpProxyViaLoadBalanceIntegrationTest,0.0
185,org.mockserver.serialization.model.ConnectionOptionsDTOTest,0.0
186,org.mockserver.matchers.AbstractHttpRequestMatcher,1.0
187,org.mockserver.serialization.serializers.response.TimesSerializer,0.0
188,org.mockserver.netty.proxy.http.HttpProxyUnificationInitializerSOCKSErrorTest,0.0
189,org.mockserver.springtest.integration.MockServerTestExecutionListenerIntegrationTest,0.0
190,org.mockserver.integration.ClientAndServerListenerTest,0.0
191,org.mockserver.server.ServletResponseWriterTest,0.0
192,org.mockserver.dashboard.serializers.Description,0.0
193,org.mockserver.socket.tls.jdk.JDKKeyAndCertificateFactoryTest,0.0
194,org.mockserver.serialization.HttpResponseSerializer,0.0
195,org.mockserver.serialization.deserializers.condition.VerificationTimesDTODeserializer,0.0
196,org.mockserver.serialization.model.SocketAddressDTOTest,0.0
197,org.mockserver.netty.proxy.direct.DirectProxyUnificationHandlerTest,0.0
198,org.mockserver.serialization.serializers.body.StringBodyDTOSerializerTest,0.0
199,org.mockserver.examples.proxy.web.controller.jettyclient.BooksPageJettyClientEndToEndIntegrationTest,0.0
200,org.mockserver.examples.mockserver.RetrieveActiveExpectationsExample,0.0
201,org.mockserver.model.ClearType,0.0
202,org.mockserver.netty.integration.mock.tls.outbound.ForwardWithCustomTrustManagerWithCustomCAMockingIntegrationTest,0.0
203,org.mockserver.persistence.FileWatcher,0.0
204,org.mockserver.model.ParameterStyle,0.0
205,org.mockserver.serialization.ExpectationWithForwardObjectCallbackSerializerTest,0.0
206,org.mockserver.examples.mockserver.ExpectationInitializerExamples,0.0
207,org.mockserver.serialization.PortBindingSerializer,0.0
208,org.mockserver.matchers.XmlStringMatcher,0.0
209,org.mockserver.log.MockServerEventLog.1,0.0
210,org.mockserver.netty.integration.mock.tls.outbound.ForwardViaHttpsProxyWithCustomTrustManagerWithCustomCAMockingIntegrationTest,0.0
211,org.mockserver.testing.tls.SSLSocketFactory,0.0
212,org.mockserver.serialization.OpenAPIExpectationSerializer,0.0
213,org.mockserver.serialization.serializers.schema.SchemaSerializer,0.0
214,org.mockserver.socket.tls.jdk.CertificateSigningRequest,0.0
215,org.mockserver.lifecycle.ExpectationsListener,0.0
216,org.mockserver.test.PrintOutCurrentTestRunListener,0.0
217,org.mockserver.mock.action.http.HttpForwardActionResult,0.0
218,org.mockserver.examples.proxy.AnalyseSystemExampleTestClass,0.0
219,org.mockserver.model.NottableSchemaString,0.0
220,org.mockserver.serialization.serializers.body.XmlSchemaBodyDTOSerializer,0.0
221,org.mockserver.serialization.serializers.body.XmlBodySerializer,0.0
222,org.mockserver.serialization.serializers.body.RegexBodySerializerTest,0.0
223,org.mockserver.filters.HopByHopHeaderFilter,0.0
224,org.mockserver.model.Cookies,0.0
225,org.mockserver.mock.MockServerMatcherManageExpectationsTest,0.0
226,org.mockserver.serialization.serializers.body.JsonSchemaBodyDTOSerializerTest,0.0
227,org.mockserver.model.HttpError,0.0
228,org.mockserver.codec.BodyDecoderEncoderTest,0.0
229,org.mockserver.server.initialize.ExpectationInitializerLoader,0.0
230,org.mockserver.mockservlet.integration.AbstractExtendedDeployableWARMockingIntegrationTest,0.0
231,org.mockserver.stop.Stop,0.0
232,org.mockserver.closurecallback.websocketclient.WebSocketClient.1,0.0
233,org.mockserver.mock.action.http.HttpForwardClassCallbackActionHandlerTest,0.0
234,org.mockserver.junit.MockServerRuleClientGetterTest,0.0
235,org.mockserver.uuid.UUIDService,0.0
236,org.mockserver.junit.MockServerRuleTestWithMocks,0.0
237,org.mockserver.examples.proxy.web.controller.springclient.BooksPageSpringClientEndToEndIntegrationTest,0.0
238,org.mockserver.serialization.java.ConnectionOptionsToJavaSerializer,0.0
239,org.mockserver.javaserialization.CompileGeneratedJavaCodeTest.1,0.0
240,org.mockserver.closurecallback.websocketclient.WebSocketException,0.0
241,org.mockserver.model.HttpClassCallbackTest,0.0
242,org.mockserver.proxyservlet.ProxyServletTest,0.0
243,org.mockserver.serialization.serializers.response.HttpResponseDTOSerializer,0.0
244,org.mockserver.log.MockServerEventLog,0.0
245,org.mockserver.streams.IOStreamUtilsTest,0.0
246,org.mockserver.serialization.serializers.schema.IntegerSchemaSerializer,0.0
247,org.mockserver.serialization.ExpectationSerializationErrorsTest,0.0
248,org.mockserver.model.HttpForward,0.0
249,org.mockserver.serialization.serializers.collections.KeysToMultiValuesSerializer,0.0
250,org.mockserver.model.HttpOverrideForwardedRequest,0.0
251,org.mockserver.openapi.examples.models.DoubleExample,0.0
252,org.mockserver.matchers.ParameterStringMatcherTest,0.0
253,org.mockserver.serialization.serializers.body.ParameterBodySerializerTest,0.0
254,org.mockserver.client.MockServerEventBusTest,0.0
255,org.mockserver.serialization.serializers.body.RegexBodyDTOSerializer,0.0
256,org.mockserver.serialization.model.ParameterDTOTest,0.0
257,org.mockserver.serialization.serializers.body.JsonBodySerializer,0.0
258,org.mockserver.serialization.model.DelayDTOTest,0.0
259,org.mockserver.springtest.MockServerTestFullSampleTest.Config,0.0
260,org.mockserver.serialization.model.StringBodyDTO,0.0
261,org.mockserver.serialization.HttpResponseSerializerIntegrationTest,0.0
262,org.mockserver.socket.tls.KeyAndCertificateFactory,0.0
263,org.mockserver.socket.tls.ForwardProxyTLSX509CertificatesTrustManager,0.0
264,org.mockserver.mock.action.http.HttpForwardObjectCallbackActionHandlerTest,0.0
265,org.mockserver.model.BinaryBody,0.0
266,org.mockserver.serialization.deserializers.body.BodyWithContentTypeDTODeserializer,0.0
267,org.mockserver.validator.jsonschema.JsonSchemaVerificationValidator,0.0
268,org.mockserver.serialization.model.OpenAPIDefinitionDTO,0.0
269,org.mockserver.serialization.serializers.response.TimeToLiveSerializer,0.0
270,org.mockserver.templates.engine.TemplateEngine,0.0
271,org.mockserver.serialization.model.HttpTemplateDTOTest,0.0
272,org.mockserver.netty.integration.proxy.socks.NettyHttpProxySOCKSIntegrationTest.4,0.0
273,org.mockserver.netty.integration.proxy.socks.NettyHttpProxySOCKSIntegrationTest.5,0.0
274,org.mockserver.serialization.serializers.request.HttpRequestSerializerTest,0.0
275,org.mockserver.scheduler.Scheduler,0.0
276,org.mockserver.serialization.model.BinaryBodyDTOTest,0.0
277,org.mockserver.netty.proxy.socks.Socks4ProxyHandler,0.0
278,org.mockserver.netty.integration.proxy.socks.NettyHttpProxySOCKSIntegrationTest.1,0.0
279,org.mockserver.mockservlet.RunServlet,0.0
280,org.mockserver.netty.integration.proxy.socks.NettyHttpProxySOCKSIntegrationTest.2,0.0
281,org.mockserver.model.HttpStatusCode,0.0
282,org.mockserver.netty.integration.proxy.socks.NettyHttpProxySOCKSIntegrationTest.3,0.0
283,org.mockserver.serialization.java.HttpOverrideForwardedRequestToJavaSerializer,0.0
284,org.mockserver.serialization.java.NottableStringToJavaSerializer,0.0
285,org.mockserver.client.ForwardChainExpectation,0.0
286,org.mockserver.codec.MockServerHttpServerCodec,0.0
287,org.mockserver.serialization.java.HttpErrorToJavaSerializer,0.0
288,org.mockserver.examples.proxy.web.controller.javaclient.BooksPageJavaClientSOCKSProxyIntegrationTest,0.0
289,org.mockserver.netty.integration.proxy.http.HttpProxyChainedIntegrationTest,0.0
290,org.mockserver.model.JsonSchemaBodyTest,0.0
291,org.mockserver.client.initialize.PluginExpectationInitializer,0.0
292,org.mockserver.matchers.RegexStringMatcherControlPlaneTest,0.0
293,org.mockserver.echo.http.WebSocketServerHandler,0.0
294,org.mockserver.serialization.OpenAPIExpectationSerializerIntegrationTest,0.0
295,org.mockserver.model.KeyToMultiValue,0.0
296,org.mockserver.serialization.RequestDefinitionSerializer,0.0
297,org.mockserver.serialization.serializers.expectation.OpenAPIExpectationDTOSerializer,0.0
298,org.mockserver.client.MockServerClientIntegrationTest,0.0
299,org.mockserver.serialization.model.HttpClassCallbackDTOTest,0.0
300,org.mockserver.junit.MockServerRule.1,0.0
301,org.mockserver.junit.jupiter.integration.JUnitJupiterExtensionIntegrationTest,0.0
302,org.mockserver.netty.proxy.relay.RelayConnectHandler.1,0.0
303,org.mockserver.model.HttpStatusCodeTest,0.0
304,org.mockserver.serialization.serializers.matcher.HttpRequestsPropertiesMatcherSerializer,0.0
305,org.mockserver.mock.listeners.MockServerMatcherListener,0.0
306,org.mockserver.matchers.MatchDifference,0.0
307,org.mockserver.openapi.examples.JsonNodeExampleSerializer,0.0
308,org.mockserver.serialization.serializers.schema.NumberSchemaSerializer,0.0
309,org.mockserver.serialization.VerificationSequenceSerializationErrorsTest,0.0
310,org.mockserver.codec.NettyHttpToMockServerHttpRequestDecoder,0.0
311,org.mockserver.model.LogEventRequestAndResponse,0.0
312,org.mockserver.lifecycle.PortBindingIntegrationTest,0.0
313,org.mockserver.openapi.examples.models.BigIntegerExample,0.0
314,org.mockserver.model.NottableStringCapitaliseTest,0.0
315,org.mockserver.collections.NottableStringHashMap,0.0
316,org.mockserver.examples.proxy.web.controller.googleclient.BooksPageGoogleClientHTTPProxyEndToEndIntegrationTest,0.0
317,org.mockserver.validator.jsonschema.JsonSchemaExpectationValidator,0.0
318,org.mockserver.serialization.serializers.response.HttpResponseSerializerTest,0.0
319,org.mockserver.serialization.deserializers.expectation.OpenAPIExpectationDTODeserializerTest,0.0
320,org.mockserver.serialization.serializers.schema.DateSchemaSerializer,0.0
321,org.mockserver.client.netty.NettyHttpClientTest,0.0
322,org.mockserver.exception.ExceptionHandlingTest,0.0
323,org.mockserver.collections.CircularConcurrentLinkedDequeTest,0.0
324,org.mockserver.springtest.MockServerTestFullSampleTest.Client,0.0
325,org.mockserver.matchers.CookieMatcherControlPlaneTest,0.0
326,org.mockserver.stop.Stoppable,0.0
327,org.mockserver.serialization.VerificationSerializationErrorsTest,0.0
328,org.mockserver.serialization.java.OpenAPIMatcherToJavaSerializer,0.0
329,org.mockserver.serialization.java.HttpRequestToJavaSerializerTest,0.0
330,org.mockserver.testing.integration.mock.AbstractExtendedSameJVMMockingIntegrationTest,0.0
331,org.mockserver.junit.jupiter.MockServerExtensionConstructorInjectionWithSettingsInheritedSinglePortTest,0.0
332,org.mockserver.springtest.MockServerTestCustomizerFactory,0.0
333,org.mockserver.mock.action.ExpectationForwardCallback,0.0
334,org.mockserver.netty.proxy.connect.HttpConnectHandler,0.0
335,org.mockserver.serialization.serializers.body.XPathBodyDTOSerializerTest,0.0
336,org.mockserver.client.MockServerEventBus.SubscriberHandler,0.0
337,org.mockserver.matchers.HttpRequestsPropertiesMatcher,0.0
338,org.mockserver.serialization.java.HttpClassCallbackToJavaSerializer,0.0
339,org.mockserver.serialization.ObjectMapperFactoryTest,0.0
340,org.mockserver.matchers.XPathMatcherTest,0.0
341,org.mockserver.socket.PortFactoryTest,0.0
342,org.mockserver.mappers.MockServerHttpResponseToFullHttpResponse,0.0
343,org.mockserver.serialization.serializers.collections.CookiesSerializerTest,0.0
344,org.mockserver.dashboard.DashboardWebSocketHandler,0.0
345,org.mockserver.serialization.java.ToJavaSerializer,0.0
346,org.mockserver.serialization.java.TimesToJavaSerializerTest,0.0
347,org.mockserver.examples.mockserver.OpenAPIRequestMatcherExamples,0.0
348,org.mockserver.collections.nottablestring.multimap.NottableStringMultiMapContainAllTest.TestScenario,0.0
349,org.mockserver.serialization.serializers.collections.ParametersSerializerTest,0.0
350,org.mockserver.serialization.java.TimeToLiveToJavaSerializer,0.0
351,org.mockserver.serialization.serializers.expectation.OpenAPIExpectationSerializer,0.0
352,org.mockserver.serialization.LogEntrySerializer,0.0
353,org.mockserver.matchers.XmlStringMatcherTest,0.0
354,org.mockserver.model.RegexBody,0.0
355,org.mockserver.validator.jsonschema.JsonSchemaHttpRequestValidatorIntegrationTest,0.0
356,org.mockserver.echo.basic.FixedResponseServer,0.0
357,org.mockserver.openapi.examples.models.DecimalExample,0.0
358,org.mockserver.validator.xmlschema.XmlSchemaValidator,0.0
359,org.mockserver.serialization.model.CookieDTOTest,0.0
360,org.mockserver.serialization.java.DelayToJavaSerializerTest,0.0
361,org.mockserver.serialization.deserializers.collections.HeadersDeserializer,0.0
362,org.mockserver.serialization.java.ConnectionOptionsToJavaSerializerTest,0.0
363,org.mockserver.serialization.deserializers.collections.HeadersDeserializerTest,0.0
364,org.mockserver.serialization.Base64Converter,0.0
365,org.mockserver.serialization.OpenAPIExpectationSerializerTest,0.0
366,org.mockserver.junit.MockServerRule.ClientAndServerFactory,0.0
367,org.mockserver.socket.tls.PEMToFile,0.0
368,org.mockserver.log.model.LogEntry,0.0
369,org.mockserver.model.HttpForward.Scheme,0.0
370,org.mockserver.model.XmlBody,0.0
371,org.mockserver.echo.http.EchoServerInitializer,0.0
372,org.mockserver.matchers.MatcherBuilderTest,0.0
373,org.mockserver.model.NottableOptionalString,0.0
374,org.mockserver.serialization.model.HttpRequestAndHttpResponseDTOTest,0.0
375,org.mockserver.matchers.HashMapMatcher,0.0
376,org.mockserver.mock.Expectation,0.0
377,org.mockserver.serialization.serializers.schema.UUIDSchemaSerializer,0.0
378,org.mockserver.junit.MockServerRuleTest,0.0
379,org.mockserver.model.CookiesTest,0.0
380,org.mockserver.serialization.model.HeaderDTOTest,0.0
381,org.mockserver.junit.jupiter.MockServerExtensionConstructorInjectionWithSettingsMultiplePortTest,0.0
382,org.mockserver.serialization.model.VerificationDTO,0.0
383,org.mockserver.model.HttpForwardTest,0.0
384,org.mockserver.netty.integration.mock.PreAllocatedPortMockingIntegrationTest,0.0
385,org.mockserver.validator.jsonschema.JsonSchemaHttpRequestAndHttpResponseValidator,0.0
386,org.mockserver.examples.mockserver.OpenAPIExpectationExamples,0.0
387,org.mockserver.model.HeadersTest,0.0
388,org.mockserver.serialization.model.ParameterBodyDTOTest,0.0
389,org.mockserver.serialization.model.WebSocketMessageDTO,0.0
390,org.mockserver.serialization.model.JsonPathBodyDTOTest,0.0
391,org.mockserver.serialization.serializers.condition.VerificationTimesSerializerTest,0.0
392,org.mockserver.server.initialize.ExpectationInitializerLoaderTest,0.0
393,org.mockserver.matchers.TimeToLive.1,0.0
394,org.mockserver.netty.integration.mock.TestClasspathTestExpectationResponseCallback,0.0
395,org.mockserver.closurecallback.websocketregistry.LocalCallbackRegistry,0.0
396,org.mockserver.model.Action.Direction,0.0
397,org.mockserver.dashboard.DashboardHandler,0.0
398,org.mockserver.serialization.java.DelayToJavaSerializer,0.0
399,org.mockserver.validator.Validator,0.0
400,org.mockserver.mock.action.http.HttpForwardClassCallbackActionHandler,0.0
401,org.mockserver.examples.proxy.servicebackend.BookServer,0.0
402,org.mockserver.client.ClientException,0.0
403,org.mockserver.serialization.serializers.schema.ComposedSchemaSerializer,0.0
404,org.mockserver.netty.integration.mock.MainMethodMockingIntegrationTest,0.0
405,org.mockserver.model.HttpObjectCallbackTest,0.0
406,org.mockserver.log.TimeService,0.0
407,org.mockserver.model.KeyAndValue,0.0
408,org.mockserver.netty.proxy.socks.SocksProxyHandler,0.0
409,org.mockserver.junit.jupiter.MockServerExtensionLifecycleMethodInjectionTest,0.0
410,org.mockserver.model.HttpClassCallback,0.0
411,org.mockserver.validator.jsonschema.JsonSchemaHttpResponseValidatorIntegrationTest,0.0
412,org.mockserver.serialization.serializers.string.NottableStringSerializer,0.0
413,org.mockserver.persistence.ExpectationFileWatcherTest,0.0
414,org.mockserver.model.HeaderTest,0.0
