,class,GodClass
71,org.mapstruct.ap.test.bugs._1320.Issue1320Mapper,0.0
72,org.mapstruct.ap.test.value.CustomIllegalArgumentException,0.0
73,org.mapstruct.ap.test.collection.Source,0.0
74,org.mapstruct.factory.PackagePrivateMapper,0.0
75,org.mapstruct.ap.test.injectionstrategy.spring.compileoptionconstructor.GenderSpringCompileOptionConstructorMapper,0.0
76,org.mapstruct.ap.test.bugs._625.Target,0.0
77,org.mapstruct.ap.test.abstractclass.HasId,0.0
78,org.mapstruct.ap.test.updatemethods.UpdateMethodsTest,0.0
79,org.mapstruct.ap.test.conversion.java8time.LocalDateToXMLGregorianCalendarConversionTest,0.0
80,org.mapstruct.ap.test.bugs._1826.Issue1826Mapper,0.0
81,org.mapstruct.ap.test.injectionstrategy.shared.CustomerRecordDto,0.0
82,org.mapstruct.ap.test.nestedsourceproperties.ArtistToChartEntryConfig,0.0
83,org.mapstruct.ap.testutil.runner.Compiler,0.0
84,org.mapstruct.ap.test.source.constants.ConstantsTarget,0.0
85,org.mapstruct.ap.testutil.runner.CompilingStatement,0.0
86,org.mapstruct.ap.test.bugs._1453.Issue1453MapperImpl,0.0
87,org.mapstruct.test.model.SomeClass.FooImpl,0.0
88,org.mapstruct.ap.test.builder.nestedprop.flattening.BuilderNestedPropertyTest,0.0
89,org.mapstruct.ap.test.value.exception.CustomUnexpectedValueMappingExceptionDefinedInMapperAndEnumMappingImpl,0.0
90,org.mapstruct.ap.internal.util.FormattingMessager,0.0
91,org.mapstruct.ap.test.erroneous.propertymapping.ErroneousPropertyMappingTest,0.0
92,org.mapstruct.ap.test.selection.resulttype.BananaDto,0.0
93,org.mapstruct.ap.test.collection.wildcard.ExtendsBoundSourceTargetMapper,0.0
94,org.mapstruct.ap.test.bugs._971.Issue971MapMapper,0.0
95,org.mapstruct.ap.internal.conversion.ConversionProvider,0.0
96,org.mapstruct.ap.internal.model.source.builtin.CalendarToXmlGregorianCalendar,0.0
97,org.mapstruct.ap.test.bugs._1828.CompleteAddress,0.0
98,org.mapstruct.ap.test.bugs._636.Target,0.0
99,org.mapstruct.ap.test.bugs._1340.Issue1340Mapper.QuoteDto,0.0
100,org.mapstruct.ap.test.bugs._373.ResultDto,0.0
101,org.mapstruct.ap.test.nullcheck.strategy.HouseDto,0.0
102,org.mapstruct.ap.test.bugs._1148.Entity.Client,0.0
103,org.mapstruct.ap.test.bugs._1339.Issue1339Test,0.0
104,org.mapstruct.ap.test.decorator.spring.constructor.SpringDecoratorTest,0.0
105,org.mapstruct.ap.test.factories.targettype.Bar9Child,0.0
106,org.mapstruct.ap.test.updatemethods.selection.ExternalMapper,0.0
107,org.mapstruct.ap.spi.MappingExclusionProvider,0.0
108,org.mapstruct.ap.test.java8stream.erroneous.ErroneousStreamToPrimitivePropertyMapper,0.0
109,org.mapstruct.ap.test.callbacks.returning.NumberMapperDefault,0.0
110,org.mapstruct.ap.internal.model.source.SelectionParametersTest,0.0
111,org.mapstruct.ap.test.collection.forged.ErroneousNonMappableSetSource,0.0
112,org.mapstruct.ap.test.oneway.OnewayTest,0.0
113,org.mapstruct.ap.internal.util.ImmutablesConstants,0.0
114,org.mapstruct.ap.test.verbose.CreateIterableMapping,0.0
115,org.mapstruct.ap.test.collection.adder._target.TargetWithAnimals,0.0
116,org.mapstruct.ap.test.bugs._1460.java8.Issue1460JavaTimeTest,0.0
117,org.mapstruct.ap.test.bugs._513.Target,0.0
118,org.mapstruct.ap.test.collection.adder._target.TargetWithoutSetter,0.0
119,org.mapstruct.ap.test.naming.spi.CustomAccessorNamingStrategy,0.0
120,org.mapstruct.ap.test.java8stream.wildcard.Plan,0.0
121,org.mapstruct.ap.test.verbose.ValueMapping.TargetEnum,0.0
122,org.mapstruct.ap.test.selection.qualifier.named.MovieFactoryMapper,0.0
123,org.mapstruct.ap.test.bugs._913.DomainDtoWithPresenceCheckMapperImpl,0.0
124,org.mapstruct.ap.test.collection.defaultimplementation.NoSetterCollectionMappingTest,0.0
125,org.mapstruct.ap.test.nestedbeans.RoofDto,0.0
126,org.mapstruct.ap.test.nestedbeans.unmappable.ForeignWordDto,0.0
127,org.mapstruct.ap.test.value.nametransformation.CheeseEnumToStringSuffixMapper,0.0
128,org.mapstruct.ap.test.bugs._373.BranchLocation,0.0
129,org.mapstruct.ap.test.updatemethods.selection.DepartmentMapper,0.0
130,org.mapstruct.ap.internal.util.XmlConstants,0.0
131,org.mapstruct.ap.test.bugs._543.dto.Target,0.0
132,org.mapstruct.ap.test.bugs._1425.Issue1425Test,0.0
133,org.mapstruct.ap.spi.TypeHierarchyErroneousException,0.0
134,org.mapstruct.ap.test.imports.sourcewithextendsbound.dto.SpaceshipDto,0.0
135,org.mapstruct.ap.test.bugs._2149.Erroneous2149Mapper.Target,0.0
136,org.mapstruct.ap.test.unmappedsource.Config,0.0
137,org.mapstruct.ap.test.nestedbeans.unmappable.BaseValuePropertyMapper,0.0
138,org.mapstruct.ap.test.injectionstrategy.spring.compileoptionconstructor.CustomerSpringCompileOptionConstructorMapper,0.0
139,org.mapstruct.ap.test.mappingcontrol.OrderItemDto,0.0
140,org.mapstruct.ap.test.source.presencecheck.spi.SoccerTeamTarget,0.0
141,org.mapstruct.ap.test.bugs._2122.Issue2122Method2MethodMapper.Source,0.0
142,org.mapstruct.ap.internal.util.NativeTypes.ByteAnalyzer,0.0
143,org.mapstruct.ap.internal.util.workarounds.TypesDecorator,0.0
144,org.mapstruct.ap.test.bugs._636.SourceTargetBaseMapper,0.0
145,org.mapstruct.ap.test.bugs._2149.Erroneous2149Mapper.Name,0.0
146,org.mapstruct.ap.test.constructor.nestedsource.ReversingNestedSourcePropertiesConstructorTest,0.0
147,org.mapstruct.ap.test.factories.b.BarFactory,0.0
148,org.mapstruct.ap.test.bugs._2174.Issue2174Test,0.0
149,org.mapstruct.ap.test.conversion.currency.CurrencyTarget,0.0
150,org.mapstruct.ap.test.nestedbeans.Roof,0.0
151,org.mapstruct.ap.test.value.spi.CustomEnumMappingStrategy,0.0
152,org.mapstruct.ap.test.imports.sourcewithextendsbound.astronautmapper.AstronautMapper,0.0
153,org.mapstruct.itest.java8.Source,0.0
154,org.mapstruct.ap.test.collection.defaultimplementation.SourceFoo,0.0
155,org.mapstruct.ap.test.destination.DestinationPackageNameMapperDecorator,0.0
156,org.mapstruct.ap.internal.model.source.selector.CreateOrUpdateSelector,0.0
157,org.mapstruct.ap.test.nestedsource.parameter.LetterEntity,0.0
158,org.mapstruct.ap.internal.model.source.builtin.BuiltInMethod,0.0
159,org.mapstruct.ap.test.bugs._1215.entity.Tag,0.0
160,org.mapstruct.ap.test.bugs._515.Source,0.0
161,org.mapstruct.ap.test.bugs._1375.Target.Nested,0.0
162,org.mapstruct.ap.test.bugs._1826.Target,0.0
163,org.mapstruct.ap.test.updatemethods.selection.OrganizationMapper3Impl,0.0
164,org.mapstruct.ap.test.bugs._955.CarMapper,0.0
165,org.mapstruct.ap.test.conversion.nativetypes.IntTarget,0.0
166,org.mapstruct.ap.test.java8stream.base.TargetElement,0.0
167,org.mapstruct.ap.test.nestedproperties.simple.SimpleMapper,0.0
168,org.mapstruct.ap.internal.conversion.Conversions,0.0
169,org.mapstruct.ap.test.builtin.mapper.XmlGregCalToCalendarMapper,0.0
170,org.mapstruct.ap.test.factories.targettype.Foo9Child,0.0
171,org.mapstruct.ap.test.inheritfromconfig.multiple.Car2Dto,0.0
172,org.mapstruct.ap.test.collection.adder.SourceTargetMapperStrategySetterPreferredImpl,0.0
173,org.mapstruct.ap.spi.BuilderInfo.Builder,0.0
174,org.mapstruct.ap.test.bugs._1155.Issue1155Test,0.0
175,org.mapstruct.ap.test.bugs._1148.Entity,0.0
176,org.mapstruct.ap.test.builder.nestedprop.expanding.ImmutableExpandedStock.Builder,0.0
177,org.mapstruct.itest.tests.GradleIncrementalCompilationTest,0.0
178,org.mapstruct.ap.test.defaultvalue.ErroneousMapper2,0.0
179,org.mapstruct.ap.test.collection.adder._target.TargetOnlyGetter,0.0
180,org.mapstruct.ap.test.bugs._636.SourceTargetMapper,0.0
181,org.mapstruct.ap.internal.util.Extractor,0.0
182,org.mapstruct.itest.spring.SourceTargetMapper,0.0
183,org.mapstruct.ap.test.mappingcontrol.MethodMapper,0.0
184,org.mapstruct.ap.test.conversion.bignumbers.BigNumbersConversionTest,0.0
185,org.mapstruct.ap.test.java8stream.erroneous.ErroneousListToStreamNoElementMappingFound,0.0
186,org.mapstruct.ap.test.bugs._634.SourceTargetMapper,0.0
187,org.mapstruct.ap.test.source.presencecheck.spi.SoccerTeamMapperNestedObjects,0.0
188,org.mapstruct.ap.test.builder.abstractGenericTarget.MutableParent,0.0
189,org.mapstruct.ap.internal.model.AnnotatedConstructor,0.0
190,org.mapstruct.ap.test.selection.jaxb.test1.OrderType,0.0
191,org.mapstruct.ap.test.nestedbeans.mixed._target.WaterQualityDto,0.0
192,org.mapstruct.ap.test.nestedbeans.DottedErrorMessageTest,0.0
193,org.mapstruct.ap.test.selection.jaxb.JaxbFactoryMethodSelectionTest,0.0
194,org.mapstruct.itest.testutil.extension.ProcessorTest.CommandLineEnhancer,0.0
195,org.mapstruct.ap.test.bugs._2251.Source,0.0
196,org.mapstruct.ap.test.references.SomeType,0.0
197,org.mapstruct.ap.test.bugs._1242.SourceA,0.0
198,org.mapstruct.ap.test.conversion.nativetypes.LongWrapperTarget,0.0
199,org.mapstruct.ap.test.bugs._892.Issue892Mapper.Target,0.0
200,org.mapstruct.ap.test.injectionstrategy.jsr330.constructor.CustomerJsr330ConstructorMapper,0.0
201,org.mapstruct.ap.test.conversion.nativetypes.ByteWrapperSource,0.0
202,org.mapstruct.ap.test.bugs._1242.SourceB,0.0
203,org.mapstruct.ap.test.inheritfromconfig.CarWithDriverEntity,0.0
204,org.mapstruct.ap.test.bugs._1904.Issue1904Mapper,0.0
205,org.mapstruct.ap.test.ignore.inherit.ToolDto,0.0
206,org.mapstruct.ap.test.imports.Map,0.0
207,org.mapstruct.ap.test.bugs._1772.Source.NestedSource,0.0
208,org.mapstruct.ap.test.bugs._1353.Issue1353Mapper,0.0
209,org.mapstruct.ap.test.builder.nestedprop.expanding.BuilderNestedPropertyTest,0.0
210,org.mapstruct.ap.test.java8stream.context.StreamContext,0.0
211,org.mapstruct.ap.test.bugs._931.Target,0.0
212,org.mapstruct.ap.test.bugs._1799.Issue1799Test,0.0
213,org.mapstruct.ap.test.nullvaluepropertymapping.ErroneousCustomerMapper4,0.0
214,org.mapstruct.ap.test.bugs._373.Issue373Test,0.0
215,org.mapstruct.ap.test.nullvaluepropertymapping.ErroneousCustomerMapper5,0.0
216,org.mapstruct.ap.test.nullvaluepropertymapping.ErroneousCustomerMapper2,0.0
217,org.mapstruct.ap.test.nullvaluepropertymapping.ErroneousCustomerMapper3,0.0
218,org.mapstruct.ap.internal.model.source.BeanMappingOptions,0.0
219,org.mapstruct.ap.test.nullvaluepropertymapping.ErroneousCustomerMapper1,0.0
220,org.mapstruct.ap.internal.conversion.JodaLocalDateToStringConversion,0.0
221,org.mapstruct.itest.immutables.Person,0.0
222,org.mapstruct.ap.test.factories.SourceTargetMapperAndBar2Factory,0.0
223,org.mapstruct.ap.test.builtin.jodatime.bean.XmlGregorianCalendarBean,0.0
224,org.mapstruct.ap.internal.model.assignment.UpdateWrapper,0.0
225,org.mapstruct.ap.test.bugs._865.Issue865Test,0.0
226,org.mapstruct.ap.test.bugs._1738.Source,0.0
227,org.mapstruct.ap.test.bugs._2111.Issue2111Mapper.DTO,0.0
228,org.mapstruct.ap.test.bugs._2301.Artifact,0.0
229,org.mapstruct.ap.test.callbacks.returning.Node,0.0
230,org.mapstruct.ap.test.nestedbeans.mixed.FishTankMapperWithDocumentImpl,0.0
231,org.mapstruct.ap.test.bugs._1453.Payment,0.0
232,org.mapstruct.ap.testutil.assertions.JavaFileAssert,0.0
233,org.mapstruct.ap.test.bugs._2213.Car2,0.0
234,org.mapstruct.ap.test.java8stream.StringHolderArrayList,0.0
235,org.mapstruct.ap.test.builder.abstractBuilder.ProductMapper,0.0
236,org.mapstruct.ap.test.bugs._955.Issue955Test,0.0
237,org.mapstruct.ap.test.bugs._971.MapSource,0.0
238,org.mapstruct.ap.test.nestedsourceproperties.source.SourceDtoFactory,0.0
239,org.mapstruct.ap.test.callbacks.ongeneratedmethods.MappingResultPostprocessorTest,0.0
240,org.mapstruct.ap.test.value.exception.Config,0.0
241,org.mapstruct.ap.test.inheritedmappingmethod.FastCarMapper,0.0
242,org.mapstruct.ap.test.bugs._913.DomainWithoutSetterDtoWithNvmsDefaultMapper,0.0
243,org.mapstruct.ap.test.inheritfromconfig.AutoInheritedAllConfig,0.0
244,org.mapstruct.ap.test.bugs._1561.Issue1561Test,0.0
245,org.mapstruct.ap.internal.util.ValueProvider,0.0
246,org.mapstruct.ap.test.targetthis.FlatteningMapper.NameDTO,0.0
247,org.mapstruct.ap.test.bugs._2170.Issue2170Test,0.0
248,org.mapstruct.ap.test.decorator.spring.constructor.PersonMapper,0.0
249,org.mapstruct.ap.test.nullvaluepropertymapping.CustomerMapper,0.0
250,org.mapstruct.ap.test.nestedbeans.exclusions.custom.Source,0.0
251,org.mapstruct.ap.test.bugs._1596.domain.ImmutableItem,0.0
252,org.mapstruct.ap.test.inheritance.complex.TargetComposite,0.0
253,org.mapstruct.ap.test.verbose.SelectMapMapping.TargetKey,0.0
254,org.mapstruct.ap.test.factories.a.BarFactory,0.0
255,org.mapstruct.ap.test.value.spi.CustomEnumMarker,0.0
256,org.mapstruct.ap.test.mapperconfig.FooDto,0.0
257,org.mapstruct.ap.test.bugs._1148.Entity.ClientDto,0.0
258,org.mapstruct.ap.test.bugs._1799.Target.Builder,0.0
259,org.mapstruct.itest.naming.GolfPlayerMapper,0.0
260,org.mapstruct.ap.test.nestedbeans.MultipleForgedMethodsTest,0.0
261,org.mapstruct.ap.internal.model.assignment.WrapperForCollectionsAndMaps,0.0
262,org.mapstruct.ap.test.accessibility.referenced.SourceTargetMapperDefaultOtherImpl,0.0
263,org.mapstruct.ap.internal.writer.FreeMarkerWritable,0.0
264,org.mapstruct.ap.test.bugs._537.ReferenceMapper,0.0
265,org.mapstruct.ap.test.constructor.nestedsource.ArtistToChartEntryConfig,0.0
266,org.mapstruct.ap.test.bugs._1215.entity.AnotherTag,0.0
267,org.mapstruct.ap.test.conversion.erroneous.InvalidDateFormatTest,0.0
268,org.mapstruct.ap.test.selection.qualifier.KeyWordMapper,0.0
269,org.mapstruct.ap.test.value.nametransformation.CheeseType,0.0
270,org.mapstruct.ap.test.bugs._1124.Issue1124Test,0.0
271,org.mapstruct.ap.test.callbacks.returning.NumberMapperContext,0.0
272,org.mapstruct.ap.test.source.nullvaluecheckstrategy.RockFestivalMapperWithConfig,0.0
273,org.mapstruct.ap.test.bugs._1523.java8.Source,0.0
274,org.mapstruct.ap.test.dependency.GraphAnalyzerTest,0.0
275,org.mapstruct.ap.test.value.nametransformation.CustomEnumTransformationStrategy,0.0
276,org.mapstruct.ap.test.value.nametransformation.ErroneousNameTransformStrategyMapper,0.0
277,org.mapstruct.ap.test.bugs._2145.Issue2145Mapper.ObjectFactory,0.0
278,org.mapstruct.ap.test.nestedbeans.unmappable.Color,0.0
279,org.mapstruct.ap.test.bugs._1269.model.VehicleTypeInfo,0.0
280,org.mapstruct.ap.test.java8stream.defaultimplementation.NoSetterSource,0.0
281,org.mapstruct.ap.test.bugs._1821.Issue1821Mapper,0.0
282,org.mapstruct.ap.test.bugs._2318.Issue2318Mapper.SourceParent,0.0
283,org.mapstruct.ap.test.collection.wildcard.ErroneousIterableTypeVarBoundMapperOnMapper,0.0
284,org.mapstruct.ap.test.selection.resulttype.ResultTypeWithConstructorConstructingFruitInterfaceMapper,0.0
285,org.mapstruct.ap.spi.DefaultAccessorNamingStrategy,0.0
286,org.mapstruct.ap.test.callbacks.SourceTargetCollectionMapper,0.0
287,org.mapstruct.ap.internal.processor.creation.MappingResolverImpl.ConversionMethod,0.0
288,org.mapstruct.ap.test.nestedbeans.mixed.source.WaterQualityReport,0.0
289,org.mapstruct.ap.test.verbose.SelectMapMapping,0.0
290,org.mapstruct.ap.test.inheritfromconfig.multiple.CarDto,0.0
291,org.mapstruct.ap.test.bugs._1283.Issue1283Test,0.0
292,org.mapstruct.ap.test.bugs._1566.Issue1566Mapper,0.0
293,org.mapstruct.ap.test.context.NodeDto,0.0
294,org.mapstruct.ap.test.java8stream.wildcard.ErroneousIterableTypeVarBoundMapperOnMapper,0.0
295,org.mapstruct.ap.test.bool.PersonDto,0.0
296,org.mapstruct.ap.test.bugs._2121.Issue2121Mapper.Target,0.0
297,org.mapstruct.ap.test.references.Target,0.0
298,org.mapstruct.ap.test.erroneous.propertymapping.Source,0.0
299,org.mapstruct.ap.test.bugs._2121.Issue2121Mapper,0.0
300,org.mapstruct.ap.test.bugs._1111.Issue1111Mapper.Target,0.0
301,org.mapstruct.ap.test.bugs._1482.Issue1482Test,0.0
302,org.mapstruct.ap.test.nestedbeans.exclusions.Source.MyType,0.0
303,org.mapstruct.itest.simple.Target,0.0
304,org.mapstruct.ap.test.bugs._2318.Issue2318Mapper.TargetChild,0.0
305,org.mapstruct.ap.test.bugs._2221.Issue2221Test,0.0
306,org.mapstruct.ap.test.bugs._581.source.Car,0.0
307,org.mapstruct.ap.MappingProcessor,0.0
308,org.mapstruct.ap.test.selection.qualifier.FactMapper,0.0
309,org.mapstruct.ap.test.bugs._577.SourceTargetMapper,0.0
310,org.mapstruct.ap.internal.util.RoundContext,0.0
311,org.mapstruct.ap.test.bugs._1159.Issue1159Test,0.0
312,org.mapstruct.ap.test.updatemethods.CompanyEntity,0.0
313,org.mapstruct.ap.test.constructor.erroneous.ErroneousAmbiguousConstructorsMapper,0.0
314,org.mapstruct.ap.test.bugs._603.Target,0.0
315,org.mapstruct.ap.test.bugs._1799.Source,0.0
316,org.mapstruct.ap.internal.model.TypeConversion,0.0
317,org.mapstruct.ap.test.bugs._1061.SourceTargetMapper,0.0
318,org.mapstruct.ap.test.bugs._1247.InternalDto,0.0
319,org.mapstruct.ap.test.bugs._1457.BookMapper,0.0
320,org.mapstruct.ap.test.collection.forged.ErroneousCollectionNonMappableMapMapper,0.0
321,org.mapstruct.itest.auto.value.Person.Builder,0.0
322,org.mapstruct.ap.test.factories.targettype.Bar9Factory,0.0
323,org.mapstruct.ap.test.bugs._1283.Target,0.0
324,org.mapstruct.ap.internal.model.DefaultMapperReference,0.0
325,org.mapstruct.ap.internal.conversion.DateToSqlTimestampConversion,0.0
326,org.mapstruct.ap.test.references.samename.SeveralReferencedMappersWithSameSimpleNameTest,0.0
327,org.mapstruct.ap.test.value.exception.CustomUnexpectedValueMappingExceptionDefinedInMapperImpl,0.0
328,org.mapstruct.ap.test.nullvaluepropertymapping.Address,0.0
329,org.mapstruct.ap.test.bugs._1790.Target,0.0
330,org.mapstruct.ap.test.conversion.jodatime.JodaConversionTest,0.0
331,org.mapstruct.ap.test.bugs._1714.Issue1714Test,0.0
332,org.mapstruct.ap.test.bugs._2177.Issue2177Mapper.Target,0.0
333,org.mapstruct.ap.test.selection.qualifier.errors.ErroneousMessageByAnnotationAndNamedMapper,0.0
334,org.mapstruct.ap.test.bugs._375.Int,0.0
335,org.mapstruct.ap.test.nestedsourceproperties._target.ChartEntryComposed,0.0
336,org.mapstruct.ap.internal.conversion.SimpleConversion,0.0
337,org.mapstruct.itest.gradle.model.Target,0.0
338,org.mapstruct.ap.test.conversion.java8time.localdatetimetoxmlgregoriancalendarconversion.Source,0.0
339,org.mapstruct.ap.test.bugs._1523.java8.Issue1523Mapper,0.0
340,org.mapstruct.ap.internal.model.source.selector.FactoryParameterSelector,0.0
341,org.mapstruct.ap.test.inheritance.attribute.Target,0.0
342,org.mapstruct.ap.test.references.SomeOtherType,0.0
343,org.mapstruct.ap.test.verbose.SelectBeanMapping.NestedTarget,0.0
344,org.mapstruct.ap.test.bugs._1742.Target,0.0
345,org.mapstruct.ap.test.bugs._1650.APrime,0.0
346,org.mapstruct.ap.test.factories.qualified.Bar10Factory,0.0
347,org.mapstruct.ap.test.conversion.nativetypes.BooleanSource,0.0
348,org.mapstruct.ap.test.inheritance.SourceBase,0.0
349,org.mapstruct.ap.test.value.enum2string.ErroneousOrderMapperUsingAnyRemaining,0.0
350,org.mapstruct.ap.test.bugs._1153.ErroneousIssue1153Mapper.Source,0.0
351,org.mapstruct.ap.test.collection.forged.Target,0.0
352,org.mapstruct.ap.test.java8stream.forged.ErroneousStreamNonMappableStreamMapper,0.0
353,org.mapstruct.ap.test.nestedbeans.UserDtoMapperClassic,0.0
354,org.mapstruct.ap.test.conversion.nativetypes.NumberConversionTest,0.0
355,org.mapstruct.ap.test.bugs._2278.Issue2278MapperA.DetailsDTO,0.0
356,org.mapstruct.ap.test.abstractclass.generics.Child,0.0
357,org.mapstruct.ap.test.selection.twosteperror.ErroneousMapperCM.TargetType,0.0
358,org.mapstruct.ap.test.selection.qualifier.errors.ErroneousMessageByNamedWithIterableMapper.Source,0.0
359,org.mapstruct.itest.gradle.lib.UnrelatedComponent,0.0
360,org.mapstruct.ap.test.builtin.source.MapSource,0.0
361,org.mapstruct.ap.test.collection.adder._target.Target,0.0
362,org.mapstruct.ap.test.source.expressions.java.mapper.TimeAndFormat,0.0
363,org.mapstruct.ap.test.abstractclass.ReferencedMapper,0.0
364,org.mapstruct.ap.test.bugs._513.MappingKeyException,0.0
365,org.mapstruct.ap.test.collection.forged.Foo,0.0
366,org.mapstruct.ap.test.selection.resulttype.GoldenDeliciousDto,0.0
367,org.mapstruct.ap.test.imports.to.Foo,0.0
368,org.mapstruct.ap.test.bugs._2122.Issue2122TypeConversion2MethodMapper.Target,0.0
369,org.mapstruct.ap.test.injectionstrategy.jsr330._default.Jsr330DefaultCompileOptionFieldMapperTest,0.0
370,org.mapstruct.ap.test.value.exception.CustomUnexpectedValueMappingExceptionTest,0.0
371,org.mapstruct.ap.test.mappingcontrol.ErroneousComplexMapper,0.0
372,org.mapstruct.itest.targettypegeneration.usage.GeneratedTargetTypeTest,0.0
373,org.mapstruct.ap.test.nestedbeans.other.CarDto,0.0
374,org.mapstruct.ap.test.bugs._1596.Issue1596Test,0.0
375,org.mapstruct.ap.test.updatemethods.CompanyMapperImpl,0.0
376,org.mapstruct.ap.internal.processor.DefaultModelElementProcessorContext.DelegatingMessager,0.0
377,org.mapstruct.ap.test.erroneous.ambiguousmapping.ErroneousWithMoreThanFiveAmbiguousMethodsMapper.BranchDTO,0.0
378,org.mapstruct.ap.internal.util.AccessorNamingUtils.2,0.0
