,class,GodClass
49,us.codecraft.webmagic.selector.Selectable,0.0
50,us.codecraft.webmagic.downloader.HttpClientDownloaderTest.8,0.0
51,us.codecraft.webmagic.selector.PlainText,0.0
52,us.codecraft.webmagic.example.GithubRepoPageProcessorTest.1,0.0
53,us.codecraft.webmagic.scheduler.DuplicateRemovedScheduler,0.0
54,us.codecraft.webmagic.pipeline.FilePipeline,0.0
55,us.codecraft.webmagic.processor.GithubRepoProcessor.1,0.0
56,us.codecraft.webmagic.downloader.HttpUriRequestConverterTest,0.0
57,us.codecraft.webmagic.model.OOSpider,0.0
58,us.codecraft.webmagic.downloader.Downloader,0.0
59,us.codecraft.webmagic.scripts.ScriptConsole,0.0
60,us.codecraft.webmagic.model.formatter.ObjectFormatterBuilder,0.0
61,us.codecraft.webmagic.model.samples.OschinaAnswer,0.0
62,us.codecraft.webmagic.pipeline.FilePipelineTest,0.0
63,us.codecraft.webmagic.configurable.ExpressionType,0.0
64,us.codecraft.webmagic.scheduler.RedisSchedulerTest.1,0.0
65,us.codecraft.webmagic.scheduler.PriorityScheduler,0.0
66,us.codecraft.webmagic.downloader.selenium.SeleniumDownloader,0.0
67,us.codecraft.webmagic.model.annotation.ComboExtract.Op,0.0
68,us.codecraft.webmagic.SimpleHttpClientTest,0.0
69,us.codecraft.webmagic.downloader.HttpClientDownloaderTest.1,0.0
70,us.codecraft.webmagic.samples.pipeline.OneFilePipeline,0.0
71,us.codecraft.webmagic.utils.UrlUtilsTest,0.0
72,us.codecraft.webmagic.model.samples.DianpingFtlDataScanner,0.0
73,us.codecraft.webmagic.monitor.CustomSpiderStatus,0.0
74,us.codecraft.webmagic.proxy.Proxy,0.0
75,us.codecraft.webmagic.model.HttpRequestBody,0.0
76,us.codecraft.webmagic.selector.Selectors,0.0
77,us.codecraft.webmagic.samples.scheduler.ZipCodePageProcessor,0.0
78,us.codecraft.webmagic.utils.HttpConstant.Header,0.0
79,us.codecraft.webmagic.selector.RegexResult,0.0
80,us.codecraft.webmagic.model.Extractor.Source,0.0
81,us.codecraft.webmagic.samples.DiandianBlogProcessor,0.0
82,us.codecraft.webmagic.downloader.HttpClientGenerator.1,0.0
83,us.codecraft.webmagic.downloader.HttpClientDownloaderTest,0.0
84,us.codecraft.webmagic.model.ModelPipeline,0.0
85,us.codecraft.webmagic.MockPipeline,0.0
86,us.codecraft.webmagic.monitor.SpiderMonitorTest,0.0
87,us.codecraft.webmagic.samples.AlexanderMcqueenGoodsProcessor,0.0
88,us.codecraft.webmagic.model.PageMapper,0.0
89,us.codecraft.webmagic.utils.DoubleKeyMap,0.0
90,us.codecraft.webmagic.downloader.HttpClientGenerator.2,0.0
91,us.codecraft.webmagic.handler.PatternRequestMatcher,0.0
92,us.codecraft.webmagic.downloader.HttpClientDownloader,0.0
93,us.codecraft.webmagic.pipeline.JsonFilePipeline,0.0
94,us.codecraft.webmagic.model.ModelPageProcessor,0.0
95,us.codecraft.webmagic.downloader.MockGithubDownloader,0.0
96,us.codecraft.webmagic.selector.AbstractSelectable,0.0
97,us.codecraft.webmagic.example.MonitorExample,0.0
98,us.codecraft.webmagic.example.GithubRepoPageProcessorTest,0.0
99,us.codecraft.webmagic.monitor.SpiderStatus,0.0
100,us.codecraft.webmagic.model.samples.OschinaBlog,0.0
101,us.codecraft.webmagic.scripts.ScriptConsole.1,0.0
102,us.codecraft.webmagic.model.samples.News163,0.0
103,us.codecraft.webmagic.scheduler.PriorityScheduler.1,0.0
104,us.codecraft.webmagic.Spider.1,0.0
105,us.codecraft.webmagic.scheduler.PriorityScheduler.2,0.0
106,us.codecraft.webmagic.selector.SmartContentSelector,0.0
107,us.codecraft.webmagic.model.PageModelExtractorTest.ModelInt,0.0
108,us.codecraft.webmagic.selector.JsonTest,0.0
109,us.codecraft.webmagic.utils.UrlUtils,0.0
110,us.codecraft.webmagic.model.PageModelExtractorTest.ModelDateList,0.0
111,us.codecraft.webmagic.downloader.HttpUriRequestConverter,0.0
112,us.codecraft.webmagic.SpiderTest.1,0.0
113,us.codecraft.webmagic.MultiPageModel,0.0
114,us.codecraft.webmagic.handler.CompositePageProcessor,0.0
115,us.codecraft.webmagic.monitor.SpiderMonitor.MonitorSpiderListener,0.0
116,us.codecraft.webmagic.model.formatter.BasicTypeFormatter,0.0
117,us.codecraft.webmagic.proxy.SimpleProxyProvider,0.0
118,us.codecraft.webmagic.model.GithubRepoApi,0.0
119,us.codecraft.webmagic.model.formatter.ObjectFormatters,0.0
120,us.codecraft.webmagic.scheduler.RedisPriorityScheduler,0.0
121,us.codecraft.webmagic.utils.CharsetUtils,0.0
122,us.codecraft.webmagic.SpiderTest.4,0.0
123,us.codecraft.webmagic.monitor.SpiderMonitor,0.0
124,us.codecraft.webmagic.SpiderTest.3,0.0
125,us.codecraft.webmagic.SpiderTest.2,0.0
126,us.codecraft.webmagic.model.PageModelExtractor,1.0
127,us.codecraft.webmagic.scheduler.component.HashSetDuplicateRemover,0.0
128,us.codecraft.webmagic.handler.RequestMatcher.MatchOther,0.0
129,us.codecraft.webmagic.scripts.ScriptConsole.Params,0.0
130,us.codecraft.webmagic.scheduler.PrioritySchedulerTest.1,0.0
131,us.codecraft.webmagic.samples.MeicanProcessor,0.0
132,us.codecraft.webmagic.samples.TianyaPageProcesser,0.0
133,SpiderTest,0.0
134,us.codecraft.webmagic.Page,0.0
135,us.codecraft.webmagic.samples.DiaoyuwengProcessor,0.0
136,us.codecraft.webmagic.scheduler.RedisPrioritySchedulerTest.1,0.0
137,us.codecraft.webmagic.handler.RequestMatcher,0.0
138,us.codecraft.webmagic.model.ModelPageProcessorTest.ModelBar,0.0
139,us.codecraft.webmagic.downloader.HttpClientGenerator,0.0
140,us.codecraft.webmagic.samples.MamacnPageProcessor,0.0
141,us.codecraft.webmagic.utils.MultiKeyMapBase,0.0
142,us.codecraft.webmagic.processor.example.BaiduBaikePageProcessor,0.0
143,us.codecraft.webmagic.model.PageModelCollectorPipeline,0.0
144,us.codecraft.webmagic.model.PageMapperTest,0.0
145,us.codecraft.webmagic.samples.SinaBlogProcessor,0.0
146,us.codecraft.webmagic.scheduler.RedisSchedulerTest,0.0
147,us.codecraft.webmagic.samples.scheduler.DelayQueueSchedulerTest,0.0
148,us.codecraft.webmagic.Spider.Status,0.0
149,us.codecraft.webmagic.pipeline.FilePipelineTest.1,0.0
150,us.codecraft.webmagic.samples.F58PageProcesser,0.0
151,us.codecraft.webmagic.main.QuickStarter,0.0
152,us.codecraft.webmagic.SpiderTest,0.0
153,us.codecraft.webmagic.proxy.ProxyProvider,0.0
154,us.codecraft.webmagic.utils.FilePersistentBase,0.0
155,us.codecraft.webmagic.selector.CssSelector,0.0
156,us.codecraft.webmagic.utils.RequestUtils,0.0
157,us.codecraft.webmagic.processor.SinablogProcessorTest,0.0
158,us.codecraft.webmagic.scheduler.RedisScheduler,0.0
159,us.codecraft.webmagic.selector.OrSelector,0.0
160,us.codecraft.webmagic.model.PageModelExtractorTest.ModelStringList,0.0
161,us.codecraft.webmagic.scheduler.RedisPrioritySchedulerTest,0.0
162,us.codecraft.webmagic.model.formatter.BasicTypeFormatter.FloatFormatter,0.0
163,us.codecraft.webmagic.model.GithubRepoTest,0.0
164,us.codecraft.webmagic.model.AfterExtractor,0.0
165,us.codecraft.webmagic.pipeline.MultiPagePipeline,0.0
166,us.codecraft.webmagic.example.PatternProcessorExample.2,0.0
167,us.codecraft.webmagic.example.PatternProcessorExample.1,0.0
168,us.codecraft.webmagic.pipeline.JsonFilePageModelPipeline,0.0
169,us.codecraft.webmagic.model.samples.IteyeBlog,0.0
170,us.codecraft.webmagic.selector.JsonPathSelectorTest,0.0
171,us.codecraft.webmagic.utils.ExtractorUtils,0.0
172,us.codecraft.webmagic.model.formatter.BasicTypeFormatter.IntegerFormatter,0.0
173,us.codecraft.webmagic.formatter.DateFormatterTest,0.0
174,us.codecraft.webmagic.samples.pipeline.ReplacePipeline,0.0
175,us.codecraft.webmagic.downloader.HttpClientDownloaderTest.12,0.0
176,us.codecraft.webmagic.downloader.HttpClientDownloaderTest.11,0.0
177,us.codecraft.webmagic.downloader.HttpClientDownloaderTest.10,0.0
178,us.codecraft.webmagic.scheduler.PrioritySchedulerTest,0.0
179,us.codecraft.webmagic.example.GithubRepo,0.0
180,us.codecraft.webmagic.model.PageModelExtractorTest.ModelCustomList,0.0
181,us.codecraft.webmagic.configurable.ConfigurablePageProcessorTest,0.0
182,us.codecraft.webmagic.model.formatter.DateFormatter,0.0
183,us.codecraft.webmagic.scheduler.FileCacheQueueScheduler.1,0.0
184,us.codecraft.webmagic.scheduler.FileCacheQueueScheduler.2,0.0
185,us.codecraft.webmagic.samples.formatter.StringTemplateFormatter,0.0
186,us.codecraft.webmagic.processor.example.GithubRepoPageProcessor,0.0
187,us.codecraft.webmagic.samples.scheduler.LevelLimitScheduler,0.0
188,us.codecraft.webmagic.configurable.ExtractRule,0.0
189,us.codecraft.webmagic.model.samples.GithubRepo,0.0
190,us.codecraft.webmagic.samples.InfoQMiniBookProcessor,0.0
191,us.codecraft.webmagic.utils.HttpConstant.StatusCode,0.0
192,us.codecraft.webmagic.downloader.selenium.SeleniumDownloaderTest.1,0.0
193,us.codecraft.webmagic.model.samples.Kr36NewsModel,0.0
194,us.codecraft.webmagic.samples.NjuBBSProcessor,0.0
195,us.codecraft.webmagic.downloader.selenium.SeleniumDownloaderTest.2,0.0
196,us.codecraft.webmagic.selector.SelectorTest,0.0
197,us.codecraft.webmagic.scripts.Language,0.0
198,us.codecraft.webmagic.model.ModelPageProcessorTest,0.0
199,us.codecraft.webmagic.utils.HttpConstant.Method,0.0
200,us.codecraft.webmagic.Spider,1.0
201,us.codecraft.webmagic.monitor.SeedUrlWithPortTest,0.0
202,us.codecraft.webmagic.model.PageMocker,0.0
203,us.codecraft.webmagic.model.samples.OschinaBlog.1,0.0
204,us.codecraft.webmagic.utils.ClassUtils,0.0
205,us.codecraft.webmagic.model.PageModelExtractorTest.ModelJsonStr,0.0
206,us.codecraft.webmagic.utils.WMCollections,0.0
207,us.codecraft.webmagic.handler.SubPageProcessor,0.0
208,us.codecraft.webmagic.selector.RegexSelector,0.0
209,us.codecraft.webmagic.ResultItemsTest,0.0
210,us.codecraft.webmagic.pipeline.ConsolePipeline,0.0
211,us.codecraft.webmagic.scheduler.BloomFilterDuplicateRemoverTest,0.0
212,us.codecraft.webmagic.scheduler.DuplicateRemovedSchedulerTest,0.0
213,us.codecraft.webmagic.selector.LinksSelectorTest,0.0
214,us.codecraft.webmagic.SpiderListener,0.0
215,us.codecraft.webmagic.samples.GithubRepo,0.0
216,MockGithubDownloader,0.0
217,us.codecraft.webmagic.selector.JsonPathSelector,0.0
218,us.codecraft.webmagic.utils.IPUtilsTest,0.0
219,us.codecraft.webmagic.scheduler.Scheduler,0.0
220,us.codecraft.webmagic.thread.CountableThreadPool,0.0
221,us.codecraft.webmagic.model.annotation.ExtractBy.Type,0.0
222,us.codecraft.webmagic.handler.PatternProcessor,0.0
223,us.codecraft.webmagic.samples.ZhihuPageProcessor,0.0
224,us.codecraft.webmagic.pipeline.Pipeline,0.0
225,us.codecraft.webmagic.Site.1,0.0
226,us.codecraft.webmagic.SimpleHttpClient,0.0
227,us.codecraft.webmagic.scheduler.BloomFilterDuplicateRemover,0.0
228,us.codecraft.webmagic.utils.ProxyUtils,0.0
229,us.codecraft.webmagic.model.formatter.BasicTypeFormatter.CharactorFormatter,0.0
230,us.codecraft.webmagic.model.ProcessorBenchmark,0.0
231,us.codecraft.webmagic.scheduler.QueueScheduler,0.0
232,us.codecraft.webmagic.selector.BaseElementSelector,0.0
233,us.codecraft.webmagic.model.formatter.BasicTypeFormatter.ShortFormatter,0.0
234,us.codecraft.webmagic.selector.RegexSelectorTest,0.0
235,us.codecraft.webmagic.selector.Html,0.0
236,us.codecraft.webmagic.selector.HtmlNode,0.0
237,us.codecraft.webmagic.scheduler.DuplicateRemovedSchedulerTest.1,0.0
238,us.codecraft.webmagic.utils.RequestUtilsTest,0.0
239,us.codecraft.webmagic.scripts.ScriptProcessorTest,0.0
240,us.codecraft.webmagic.model.formatter.ObjectFormatter,0.0
241,us.codecraft.webmagic.model.PageModelExtractorTest.ModelDate,0.0
242,us.codecraft.webmagic.model.formatter.BasicTypeFormatter.ByteFormatter,0.0
243,us.codecraft.webmagic.model.PageModelExtractorTest.ModelIntList,0.0
244,us.codecraft.webmagic.Site,1.0
245,us.codecraft.webmagic.example.AppStore,0.0
246,us.codecraft.webmagic.selector.ElementSelector,0.0
247,us.codecraft.webmagic.scheduler.MonitorableScheduler,0.0
248,us.codecraft.webmagic.example.OschinaBlog,0.0
249,us.codecraft.webmagic.model.samples.QQMeishi,0.0
250,us.codecraft.webmagic.model.formatter.BasicTypeFormatter.DoubleFormatter,0.0
251,us.codecraft.webmagic.downloader.PhantomJSDownloader,0.0
252,us.codecraft.webmagic.utils.HttpClientUtils,0.0
253,us.codecraft.webmagic.scripts.ScriptProcessor,0.0
254,us.codecraft.webmagic.thread.CountableThreadPool.1,0.0
255,us.codecraft.webmagic.model.formatter.BasicTypeFormatter.BooleanFormatter,0.0
256,us.codecraft.webmagic.scheduler.FileCacheQueueScheduler,0.0
257,us.codecraft.webmagic.model.BaseRepo,0.0
258,us.codecraft.webmagic.example.PatternProcessorExample,0.0
259,us.codecraft.webmagic.model.samples.Kr36NewsModel.1,0.0
260,us.codecraft.webmagic.processor.PageProcessor,0.0
261,us.codecraft.webmagic.pipeline.CollectorPageModelPipeline,0.0
262,us.codecraft.webmagic.MockPageModelPipeline,0.0
263,us.codecraft.webmagic.downloader.selenium.WebDriverPool,0.0
264,us.codecraft.webmagic.RequestTest,0.0
265,us.codecraft.webmagic.monitor.SpiderStatusMXBean,0.0
266,us.codecraft.webmagic.model.ConsolePageModelPipeline,0.0
267,us.codecraft.webmagic.SimpleHttpClientTest.Weather,0.0
268,us.codecraft.webmagic.pipeline.FilePageModelPipeline,0.0
269,us.codecraft.webmagic.scripts.ScriptEnginePool,0.0
270,us.codecraft.webmagic.processor.SimplePageProcessor,0.0
271,us.codecraft.webmagic.example.GithubRepoApi,0.0
272,us.codecraft.webmagic.model.PageModelExtractorTest.ModelDateStr,0.0
273,us.codecraft.webmagic.pipeline.MultiPagePipeline.1,0.0
274,us.codecraft.webmagic.samples.KaichibaProcessor,0.0
275,us.codecraft.webmagic.processor.example.ZhihuPageProcessor,0.0
276,us.codecraft.webmagic.model.GithubRepoTest.1,0.0
277,us.codecraft.webmagic.samples.IteyeBlogProcessor,0.0
278,us.codecraft.webmagic.pipeline.CollectorPipeline,0.0
279,us.codecraft.webmagic.handler.CompositePipeline,0.0
280,us.codecraft.webmagic.model.ModelPageProcessorTest.MockModel,0.0
281,us.codecraft.webmagic.processor.GithubRepoProcessor,0.0
282,us.codecraft.webmagic.selector.XpathSelector,0.0
283,us.codecraft.webmagic.samples.scheduler.DelayQueueScheduler.RequestWrapper,0.0
284,us.codecraft.webmagic.utils.IPUtils,0.0
285,us.codecraft.webmagic.scheduler.component.DuplicateRemover,0.0
286,us.codecraft.webmagic.model.samples.Blog,0.0
287,us.codecraft.webmagic.proxy.ProxyTest.Fetch,0.0
288,us.codecraft.webmagic.samples.GithubRepoPageProcessor,0.0
289,us.codecraft.webmagic.utils.NumberUtils,0.0
290,us.codecraft.webmagic.samples.scheduler.DelayQueueScheduler,0.0
291,us.codecraft.webmagic.model.samples.BaiduNews,0.0
292,us.codecraft.webmagic.selector.Xpath2Selector.XPath2NamespaceContext,0.0
293,us.codecraft.webmagic.samples.PhantomJSPageProcessor,0.0
294,us.codecraft.webmagic.pipeline.PageModelPipeline,0.0
295,us.codecraft.webmagic.ResultItems,0.0
296,us.codecraft.webmagic.proxy.SimpleProxyProviderTest,0.0
297,us.codecraft.webmagic.downloader.selenium.SeleniumDownloaderTest,0.0
298,us.codecraft.webmagic.downloader.selenium.WebDriverPoolTest,0.0
299,us.codecraft.webmagic.example.GithubRepoPageMapper,0.0
300,us.codecraft.webmagic.Task,0.0
