file,class,type,dit_x,fanin_x,fanout_x,lcc_x,lcom*_x,loc_x,noc_x,rfc_x,innerClassesQty_x,totalFieldsQty_x,totalMethodsQty_x,wmc_x,NprotM_x,BOvR_x,ATFD_x,ATLD_x,LAA_x,BUR_x,FDP_x,line_x,dit_y,fanin_y,fanout_y,lcc_y,lcom*_y,loc_y,noc_y,rfc_y,innerClassesQty_y,totalFieldsQty_y,totalMethodsQty_y,wmc_y,NprotM_y,BOvR_y,ATFD_y,ATLD_y,LAA_y,BUR_y,FDP_y,line_y,GodClass
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\JBoss.java,ysoserial.exploit.JBoss.ConnectionProviderContextImpl.2,anonymous,1,0,0,,0.0,7,0,1,0,0,1,1,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,385,,,,,,,,,,,,,,,,,,,,,0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\exploit\RMIRegistryExploitTest.java,ysoserial.exploit.RMIRegistryExploitTest,class,1,1,1,0.0,0.0,11,0,4,0,0,2,5,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,7,1.0,1.0,1.0,0.0,0.0,11.0,0.0,4.0,0.0,0.0,2.0,5.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,7.0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\GeneratePayload.java,ysoserial.GeneratePayload,class,1,2,8,,0.5,49,0,18,0,2,2,7,0.0,-1.0,8.0,3.0,0.27272728,-1.0,7.0,12,1.0,2.0,6.0,,0.5,45.0,0.0,13.0,1.0,2.0,2.0,6.0,0.0,-1.0,7.0,3.0,0.3,-1.0,6.0,15.0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\util\Reflections.java,ysoserial.payloads.util.Reflections,class,1,23,3,0.0,0.0,31,0,15,0,0,6,8,0.0,-1.0,15.0,3.0,0.16666667,-1.0,5.0,10,1.0,9.0,1.0,0.0,0.0,23.0,0.0,10.0,0.0,0.0,4.0,6.0,0.0,-1.0,10.0,3.0,0.23076923,-1.0,4.0,6.0,0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\JRMPReverseConnectSMTest.java,ysoserial.payloads.JRMPReverseConnectSMTest.1,anonymous,1,0,2,,0.0,17,0,8,0,0,1,1,0.0,-1.0,3.0,0.0,0.0,-1.0,2.0,37,,,,,,,,,,,,,,,,,,,,,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\RMIRegistryExploit.java,ysoserial.exploit.RMIRegistryExploit.1,anonymous,1,0,3,,0.0,16,0,8,0,0,1,2,0.0,-1.0,2.0,0.0,0.0,-1.0,2.0,38,1.0,0.0,2.0,,0.0,14.0,0.0,7.0,0.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,0.0,-1.0,2.0,37.0,0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\JRMPReverseConnectTest.java,ysoserial.payloads.JRMPReverseConnectTest,class,1,0,2,1.0,0.0,27,0,7,0,1,3,4,0.0,-1.0,0.0,3.0,1.0,-1.0,0.0,18,,,,,,,,,,,,,,,,,,,,,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\CommonsBeanutils1.java,ysoserial.payloads.CommonsBeanutils1,class,1,1,8,0.0,0.0,17,0,5,0,0,2,2,0.0,-1.0,2.0,1.0,0.33333334,-1.0,1.0,17,,,,,,,,,,,,,,,,,,,,,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\JSF.java,ysoserial.exploit.JSF,class,1,1,3,,0.0,34,0,21,0,0,1,4,0.0,-1.0,10.0,0.0,0.0,-1.0,6.0,35,,,,,,,,,,,,,,,,,,,,,0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\PayloadsTest.java,ysoserial.payloads.PayloadsTest.1,anonymous,1,0,4,,0.0,9,0,4,0,0,1,1,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,148,1.0,0.0,3.0,,0.0,7.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,66.0,0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\PayloadsTest.java,ysoserial.payloads.PayloadsTest.2,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,163,1.0,0.0,1.0,,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,74.0,0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\PayloadsTest.java,ysoserial.payloads.PayloadsTest.3,anonymous,1,0,3,,0.0,23,0,7,0,0,0,5,0.0,0.0,10.0,0.0,0.0,-1.0,3.0,204,1.0,0.0,3.0,,0.0,10.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,-1.0,3.0,98.0,0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\CustomDeserializer.java,ysoserial.CustomDeserializer,interface,1,2,0,,0.0,3,0,0,0,0,1,1,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,8,,,,,,,,,,,,,,,,,,,,,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\annotation\Dependencies.java,ysoserial.payloads.annotation.Dependencies.Utils,class,1,0,2,0.0,0.0,19,0,4,0,0,2,5,0.0,-1.0,4.0,1.0,0.2,-1.0,3.0,14,1.0,0.0,1.0,,0.0,11.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,-1.0,2.0,0.0,0.0,-1.0,2.0,14.0,0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\CustomPayloadArgs.java,ysoserial.CustomPayloadArgs,interface,1,3,0,,0.0,3,0,0,0,0,1,1,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,8,,,,,,,,,,,,,,,,,,,,,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\JavassistWeld1.java,ysoserial.payloads.JavassistWeld1.1,anonymous,1,0,1,,0.0,5,0,0,0,0,1,1,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,67,,,,,,,,,,,,,,,,,,,,,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\URLDNS.java,ysoserial.payloads.URLDNS.SilentURLStreamHandler,innerclass,2,0,0,0.0,0.0,8,0,0,0,0,2,2,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,75,,,,,,,,,,,,,,,,,,,,,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\JBoss.java,ysoserial.exploit.JBoss.ConnectionHandlerContextImpl,innerclass,1,0,6,0.06666667,0.6666667,20,0,0,0,1,6,6,0.0,-1.0,0.0,2.0,1.0,-1.0,0.0,338,,,,,,,,,,,,,,,,,,,,,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\Deserializer.java,ysoserial.Deserializer,class,1,6,2,0.1,0.6,21,2,3,0,1,5,6,0.0,-1.0,2.0,2.0,0.5,-1.0,2.0,11,1.0,4.0,2.0,0.1,0.6,21.0,0.0,3.0,0.0,1.0,5.0,6.0,0.0,-1.0,2.0,2.0,0.5,-1.0,2.0,11.0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\Serializer.java,ysoserial.Serializer,class,1,4,2,0.16666667,0.5,18,0,4,0,1,4,4,0.0,-1.0,0.0,2.0,1.0,-1.0,0.0,9,1.0,4.0,2.0,0.16666667,0.5,18.0,0.0,4.0,0.0,1.0,4.0,4.0,0.0,-1.0,0.0,2.0,1.0,-1.0,0.0,9.0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\Strings.java,ysoserial.Strings,class,1,2,1,0.0,0.0,44,0,9,1,0,3,14,0.0,-1.0,5.0,0.0,0.0,-1.0,2.0,10,,,,,,,,,,,,,,,,,,,,,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\BeanShell1.java,ysoserial.payloads.BeanShell1,class,2,1,8,0.0,0.0,18,0,9,0,0,2,2,0.0,0.0,9.0,1.0,0.1,-1.0,6.0,23,,,,,,,,,,,,,,,,,,,,,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\Strings.java,ysoserial.Strings.ToStringComparator,innerclass,1,0,0,,0.0,5,0,2,0,0,1,1,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,52,,,,,,,,,,,,,,,,,,,,,0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\TestHarnessTest.java,ysoserial.payloads.TestHarnessTest.ExecMockPayload,innerclass,1,0,2,,0.0,5,0,0,0,0,1,1,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,41,1.0,0.0,2.0,,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,41.0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\ReleaseableObjectPayload.java,ysoserial.payloads.ReleaseableObjectPayload,interface,1,3,2,,0.0,3,0,0,0,0,1,1,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,8,,,,,,,,,,,,,,,,,,,,,0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\MyfacesTest.java,ysoserial.payloads.MyfacesTest.MyfacesDeserializer.MockELResolver,innerclass,2,0,3,0.04761905,0.71428573,31,0,2,0,1,7,11,0.0,0.0,3.0,2.0,0.4,-1.0,2.0,81,,,,,,,,,,,,,,,,,,,,,0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\TestHarnessTest.java,ysoserial.payloads.TestHarnessTest,class,1,0,6,0.0,0.0,47,0,5,3,0,3,5,0.0,-1.0,6.0,0.0,0.0,-1.0,4.0,11,1.0,0.0,6.0,0.0,0.0,47.0,0.0,5.0,3.0,0.0,3.0,5.0,0.0,-1.0,6.0,0.0,0.0,-1.0,4.0,11.0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\util\Gadgets.java,ysoserial.payloads.util.Gadgets.StubTransletPayload,innerclass,2,0,4,0.0,1.0,7,0,0,0,1,2,2,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,46,2.0,0.0,4.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,37.0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\util\Gadgets.java,ysoserial.payloads.util.Gadgets,class,2,18,14,0.0,0.85714287,76,0,36,2,1,7,11,0.0,-1.0,34.0,1.0,0.028571429,-1.0,16.0,34,2.0,10.0,13.0,0.0,0.8,48.0,0.0,23.0,2.0,1.0,5.0,7.0,0.0,-1.0,17.0,1.0,0.055555556,-1.0,9.0,28.0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\Groovy1.java,ysoserial.payloads.Groovy1,class,2,1,8,0.0,0.0,11,0,3,0,0,2,2,0.0,0.0,1.0,1.0,0.5,-1.0,1.0,32,2.0,1.0,7.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.5,-1.0,1.0,30.0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\JenkinsCLI.java,ysoserial.exploit.JenkinsCLI.1,anonymous,1,0,0,,0.0,7,0,1,0,0,1,1,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,112,,,,,,,,,,,,,,,,,,,,,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\JBoss.java,ysoserial.exploit.JBoss,class,2,1,19,,0.0,251,0,58,3,0,7,34,0.0,-1.0,60.0,2.0,0.032258064,-1.0,27.0,98,,,,,,,,,,,,,,,,,,,,,0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\RemoteClassLoadingTest.java,ysoserial.payloads.RemoteClassLoadingTest.RemoteClassLoadingTestCallable,innerclass,2,0,5,1.0,0.6666667,41,0,12,0,3,6,6,0.0,0.0,4.0,6.0,0.6,-1.0,4.0,66,,,,,,,,,,,,,,,,,,,,,0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\MyfacesTest.java,ysoserial.payloads.MyfacesTest.MyfacesDeserializer,innerclass,3,0,14,0.0,0.0,85,0,23,2,0,4,4,0.0,0.33333334,18.0,0.0,0.0,-1.0,10.0,53,,,,,,,,,,,,,,,,,,,,,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\JenkinsCLI.java,ysoserial.exploit.JenkinsCLI,class,1,3,5,0.0,0.0,72,0,34,0,0,4,10,0.0,-1.0,22.0,2.0,0.083333336,-1.0,16.0,40,,,,,,,,,,,,,,,,,,,,,0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\TestHarnessTest.java,ysoserial.payloads.TestHarnessTest.ExecMockSerializable,innerclass,1,0,0,,0.5,14,0,2,0,1,2,3,0.0,-1.0,1.0,1.0,0.5,-1.0,1.0,54,1.0,0.0,0.0,,0.5,14.0,0.0,2.0,0.0,1.0,2.0,3.0,0.0,-1.0,1.0,1.0,0.5,-1.0,1.0,54.0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\ExecCheckingSecurityManager.java,ysoserial.secmgr.ExecCheckingSecurityManager,class,5,4,3,0.21428572,0.625,71,0,10,1,2,8,15,0.0,0.0,5.0,9.0,0.64285713,-1.0,2.0,9,5.0,4.0,3.0,0.21428572,0.625,71.0,0.0,10.0,1.0,2.0,8.0,15.0,0.0,0.0,5.0,9.0,0.64285713,-1.0,2.0,9.0,0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\RemoteClassLoadingTest.java,ysoserial.payloads.RemoteClassLoadingTest.Exploit,innerclass,1,0,0,-1.0,,3,0,0,0,1,0,0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,126,,,,,,,,,,,,,,,,,,,,,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\Wicket1.java,ysoserial.payloads.Wicket1,class,1,1,11,0.0,0.0,50,0,15,0,0,7,13,0.0,-1.0,13.0,0.0,0.0,-1.0,7.0,50,,,,,,,,,,,,,,,,,,,,,0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\FileUploadTest.java,ysoserial.payloads.FileUploadTest,class,1,0,2,1.0,0.22222222,41,0,14,0,3,3,7,0.0,-1.0,2.0,5.0,0.71428573,-1.0,1.0,18,,,,,,,,,,,,,,,,,,,,,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\util\JavaVersion.java,ysoserial.payloads.util.JavaVersion,class,1,6,1,0.0,0.16666667,21,0,5,0,3,2,7,0.0,-1.0,2.0,7.0,0.7777778,-1.0,2.0,8,,,,,,,,,,,,,,,,,,,,,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\ROME.java,ysoserial.payloads.ROME,class,1,1,7,0.0,0.0,11,0,3,0,0,2,2,0.0,-1.0,2.0,1.0,0.33333334,-1.0,2.0,33,,,,,,,,,,,,,,,,,,,,,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\JBoss.java,ysoserial.exploit.JBoss.1,anonymous,1,0,1,,0.0,16,0,4,0,0,1,6,0.0,-1.0,2.0,0.0,0.0,-1.0,2.0,208,,,,,,,,,,,,,,,,,,,,,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\ExecCheckingSecurityManager.java,ysoserial.secmgr.ExecCheckingSecurityManager.1,anonymous,1,0,0,,0.0,6,0,1,0,0,1,1,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,60,1.0,0.0,0.0,,0.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,60.0,0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\JRMPReverseConnectSMTest.java,ysoserial.payloads.JRMPReverseConnectSMTest,class,2,0,2,0.33333334,0.33333334,30,0,1,0,1,3,3,1.0,1.0,2.0,3.0,0.6,0.0,1.0,15,,,,,,,,,,,,,,,,,,,,,0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\MyfacesTest.java,ysoserial.payloads.MyfacesTest,class,3,0,4,0.0,0.0,93,0,0,1,0,2,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,34,,,,,,,,,,,,,,,,,,,,,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\JRMPListener.java,ysoserial.payloads.JRMPListener,class,2,2,8,0.0,0.0,11,0,5,0,0,2,2,0.0,0.0,6.0,1.0,0.14285715,-1.0,6.0,39,,,,,,,,,,,,,,,,,,,,,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\JRMPListener.java,ysoserial.exploit.JRMPListener,class,1,5,9,0.71428573,0.6666667,221,0,58,1,7,9,35,0.0,-1.0,38.0,20.0,0.3448276,-1.0,15.0,48,,,,,,,,,,,,,,,,,,,,,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\JBoss.java,ysoserial.exploit.JBoss.ConnectionProviderContextImpl,innerclass,1,0,6,0.6666667,0.6666667,34,0,5,0,4,6,6,0.0,-1.0,2.0,9.0,0.8181818,-1.0,2.0,372,,,,,,,,,,,,,,,,,,,,,0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\Throwables.java,ysoserial.Throwables,class,1,2,1,,0.0,6,0,2,0,0,1,3,0.0,-1.0,1.0,1.0,0.5,-1.0,1.0,3,1.0,2.0,1.0,,0.0,6.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,-1.0,1.0,1.0,0.5,-1.0,1.0,3.0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\JenkinsReverse.java,ysoserial.exploit.JenkinsReverse,class,1,0,6,,0.0,49,0,20,0,0,1,7,0.0,-1.0,8.0,0.0,0.0,-1.0,6.0,27,,,,,,,,,,,,,,,,,,,,,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,class,2,2,1,0.0015873016,0.9444444,111,1,35,0,1,36,36,0.0,0.0,4.0,36.0,0.9,-1.0,2.0,7,2.0,2.0,1.0,0.0015873016,0.9444444,111.0,1.0,35.0,0.0,1.0,36.0,36.0,0.0,0.0,4.0,36.0,0.9,-1.0,2.0,7.0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\JBossInterceptors1.java,ysoserial.payloads.JBossInterceptors1.1,anonymous,1,0,1,,0.0,5,0,0,0,0,1,1,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,67,,,,,,,,,,,,,,,,,,,,,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\util\PayloadRunner.java,ysoserial.payloads.util.PayloadRunner,class,1,31,5,,0.0,35,12,6,0,0,3,6,0.0,-1.0,2.0,2.0,0.5,-1.0,2.0,18,1.0,8.0,4.0,,0.0,21.0,4.0,4.0,0.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,0.0,-1.0,2.0,16.0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\ThreadLocalSecurityManager.java,ysoserial.secmgr.ThreadLocalSecurityManager,class,3,1,3,0.16666667,0.5,22,0,6,0,1,4,4,0.0,0.5,3.0,3.0,0.5,-1.0,2.0,5,3.0,1.0,3.0,0.16666667,0.75,23.0,0.0,6.0,0.0,2.0,4.0,4.0,0.0,0.5,3.0,3.0,0.5,-1.0,2.0,5.0,0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\TestHarnessTest.java,ysoserial.payloads.TestHarnessTest.NoopMockPayload,innerclass,1,0,1,,0.0,5,0,0,0,0,1,1,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,47,1.0,0.0,1.0,,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,47.0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\JBossInterceptors1.java,ysoserial.payloads.JBossInterceptors1,class,1,1,20,0.0,0.0,33,0,15,0,0,2,2,0.0,-1.0,8.0,1.0,0.11111111,-1.0,6.0,33,,,,,,,,,,,,,,,,,,,,,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\JRMPListener.java,ysoserial.exploit.JRMPListener.Dummy,innerclass,1,0,0,-1.0,,3,0,0,0,1,0,0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,312,,,,,,,,,,,,,,,,,,,,,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\util\ClassFiles.java,ysoserial.payloads.util.ClassFiles,class,1,3,2,0.0,0.0,37,0,11,0,0,3,8,0.0,-1.0,6.0,0.0,0.0,-1.0,2.0,7,1.0,3.0,2.0,0.0,0.0,37.0,0.0,11.0,0.0,0.0,3.0,8.0,0.0,-1.0,6.0,0.0,0.0,-1.0,2.0,7.0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\FileUpload1.java,ysoserial.payloads.FileUpload1,class,1,2,11,0.0,0.0,51,0,15,0,0,7,17,0.0,-1.0,17.0,1.0,0.055555556,-1.0,6.0,45,,,,,,,,,,,,,,,,,,,,,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\JRMPClassLoadingListener.java,ysoserial.exploit.JRMPClassLoadingListener,class,1,1,2,,0.0,19,0,6,0,0,1,3,0.0,-1.0,3.0,0.0,0.0,-1.0,3.0,28,,,,,,,,,,,,,,,,,,,,,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\JRMPClient.java,ysoserial.exploit.JRMPClient.MarshalOutputStream,innerclass,3,0,1,0.16666667,0.5,29,0,5,0,1,4,7,0.0,0.0,3.0,2.0,0.4,-1.0,2.0,98,,,,,,,,,,,,,,,,,,,,,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\Hibernate1.java,ysoserial.payloads.Hibernate1,class,1,2,13,0.0,0.0,60,0,26,0,0,7,10,0.0,-1.0,29.0,1.0,0.033333335,-1.0,13.0,40,,,,,,,,,,,,,,,,,,,,,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\JRMPListener.java,ysoserial.exploit.JRMPListener.1,anonymous,1,0,0,,0.0,14,0,2,0,0,1,4,0.0,0.0,6.0,0.0,0.0,-1.0,4.0,245,,,,,,,,,,,,,,,,,,,,,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\Clojure.java,ysoserial.payloads.Clojure,class,2,1,7,0.0,0.0,24,0,10,0,0,2,3,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,27,,,,,,,,,,,,,,,,,,,,,0
