file,class,type,dit_x,fanin_x,fanout_x,lcc_x,lcom*_x,loc_x,noc_x,rfc_x,innerClassesQty_x,totalFieldsQty_x,totalMethodsQty_x,wmc_x,NprotM_x,BOvR_x,ATFD_x,ATLD_x,LAA_x,BUR_x,FDP_x,line_x,dit_y,fanin_y,fanout_y,lcc_y,lcom*_y,loc_y,noc_y,rfc_y,innerClassesQty_y,totalFieldsQty_y,totalMethodsQty_y,wmc_y,NprotM_y,BOvR_y,ATFD_y,ATLD_y,LAA_y,BUR_y,FDP_y,line_y,RefusedBequest
C:\Users\syuuj\gitProject\netty-socketio\src\main\java\com\corundumstudio\socketio\store\pubsub\PubSubStore.java,com.corundumstudio.socketio.store.pubsub.PubSubStore,interface,1,12,4,0.0,0.0,6,0,0,0,0,4,4,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,19,1.0,12.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,19.0,0
C:\Users\syuuj\gitProject\netty-socketio\src\test\java\com\corundumstudio\socketio\parser\EncoderEventPacketTest.java,com.corundumstudio.socketio.parser.EncoderEventPacketTest,class,2,0,4,0.0,0.0,20,0,4,0,0,3,3,0.0,0.0,9.0,0.0,0.0,-1.0,3.0,30,2.0,0.0,4.0,0.0,0.0,20.0,0.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,0.0,0.0,-1.0,3.0,30.0,0
C:\Users\syuuj\gitProject\netty-socketio\src\main\java\com\corundumstudio\socketio\namespace\EventEntry.java,com.corundumstudio.socketio.namespace.EventEntry,class,1,1,2,0.33333334,0.33333334,12,0,1,0,1,3,3,0.0,-1.0,0.0,1.0,1.0,-1.0,0.0,23,1.0,1.0,2.0,0.33333334,0.33333334,12.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,-1.0,0.0,1.0,1.0,-1.0,0.0,23.0,0
C:\Users\syuuj\gitProject\netty-socketio\src\test\java\com\corundumstudio\socketio\parser\DecoderAckPacketTest.java,com.corundumstudio.socketio.parser.DecoderAckPacketTest.1.2,anonymous,1,0,0,,0.0,4,0,0,0,0,1,1,2.0,1.0,0.0,0.0,-1.0,0.0,0.0,54,1.0,0.0,0.0,,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,-1.0,0.0,0.0,54.0,0
C:\Users\syuuj\gitProject\netty-socketio\src\main\java\com\corundumstudio\socketio\handler\SuccessAuthorizationListener.java,com.corundumstudio.socketio.handler.SuccessAuthorizationListener,class,1,1,2,,0.0,5,0,0,0,0,1,1,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,21,1.0,1.0,2.0,,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,21.0,0
C:\Users\syuuj\gitProject\netty-socketio\src\main\java\com\corundumstudio\socketio\store\StoreFactory.java,com.corundumstudio.socketio.store.StoreFactory,interface,1,7,8,0.0,0.0,7,0,0,0,0,5,5,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,32,1.0,7.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,32.0,0
C:\Users\syuuj\gitProject\netty-socketio\src\test\java\com\corundumstudio\socketio\parser\EncoderMessagePacketTest.java,com.corundumstudio.socketio.parser.EncoderMessagePacketTest,class,2,0,4,0.0,0.0,14,0,5,0,0,2,2,0.0,0.0,6.0,0.0,0.0,-1.0,3.0,30,2.0,0.0,4.0,0.0,0.0,14.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,-1.0,3.0,30.0,0
C:\Users\syuuj\gitProject\netty-socketio\src\main\java\com\corundumstudio\socketio\listener\DefaultExceptionListener.java,com.corundumstudio.socketio.listener.DefaultExceptionListener,class,2,2,5,1.0,0.0,19,0,3,0,1,5,5,0.0,1.0,5.0,0.0,0.0,-1.0,1.0,27,2.0,2.0,5.0,1.0,0.0,19.0,0.0,3.0,0.0,1.0,5.0,5.0,0.0,1.0,5.0,0.0,0.0,-1.0,1.0,27.0,0
C:\Users\syuuj\gitProject\netty-socketio\src\main\java\com\corundumstudio\socketio\protocol\PacketDecoder.java,com.corundumstudio.socketio.protocol.PacketDecoder,class,1,11,14,0.0,0.90625,237,0,68,0,4,16,67,0.0,-1.0,63.0,4.0,0.05970149,-1.0,12.0,32,1.0,11.0,14.0,0.0,0.90625,237.0,0.0,68.0,0.0,4.0,16.0,67.0,0.0,-1.0,63.0,4.0,0.05970149,-1.0,12.0,32.0,0
C:\Users\syuuj\gitProject\netty-socketio\src\main\java\com\corundumstudio\socketio\AckRequest.java,com.corundumstudio.socketio.AckRequest,class,1,8,4,0.5,0.5,26,0,10,0,3,4,6,0.0,-1.0,6.0,2.0,0.25,-1.0,2.0,40,1.0,7.0,4.0,0.5,0.5,26.0,0.0,10.0,0.0,3.0,4.0,6.0,0.0,-1.0,6.0,2.0,0.25,-1.0,2.0,40.0,0
C:\Users\syuuj\gitProject\netty-socketio\src\main\java\com\corundumstudio\socketio\handler\ClientsBox.java,com.corundumstudio.socketio.handler.ClientsBox,class,1,7,3,0.42857143,0.5,29,0,9,0,2,7,8,0.0,-1.0,5.0,0.0,0.0,-1.0,2.0,26,1.0,7.0,3.0,0.42857143,0.5,29.0,0.0,9.0,0.0,2.0,7.0,8.0,0.0,-1.0,5.0,0.0,0.0,-1.0,2.0,26.0,0
C:\Users\syuuj\gitProject\netty-socketio\src\main\java\com\corundumstudio\socketio\protocol\JacksonJsonSupport.java,com.corundumstudio.socketio.protocol.JacksonJsonSupport,class,5,5,20,0.41666666,0.77777773,205,0,18,5,7,9,11,0.0,-1.0,15.0,4.0,0.21052632,-1.0,11.0,69,5.0,5.0,20.0,0.41666666,0.77777773,205.0,0.0,18.0,5.0,7.0,9.0,11.0,0.0,-1.0,15.0,4.0,0.21052632,-1.0,11.0,69.0,0
C:\Users\syuuj\gitProject\netty-socketio\src\test\java\com\corundumstudio\socketio\JoinIteratorsTest.java,com.corundumstudio.socketio.JoinIteratorsTest,class,1,0,2,,0.0,17,0,7,0,0,1,3,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,27,1.0,0.0,2.0,,0.0,17.0,0.0,7.0,0.0,0.0,1.0,3.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,27.0,0
C:\Users\syuuj\gitProject\netty-socketio\src\main\java\com\corundumstudio\socketio\store\MemoryStoreFactory.java,com.corundumstudio.socketio.store.MemoryStoreFactory,class,2,1,7,0.0,0.8,17,0,3,0,1,5,5,1.0,0.4,2.0,1.0,0.33333334,0.0,2.0,26,2.0,1.0,7.0,0.0,0.8,17.0,0.0,3.0,0.0,1.0,5.0,5.0,1.0,0.4,2.0,1.0,0.33333334,0.0,2.0,26.0,0
C:\Users\syuuj\gitProject\netty-socketio\src\main\java\com\corundumstudio\socketio\annotation\SpringAnnotationScanner.java,com.corundumstudio.socketio.annotation.SpringAnnotationScanner,class,1,1,9,1.0,0.5833333,41,0,7,0,4,3,5,0.0,-1.0,4.0,6.0,0.6,-1.0,2.0,34,1.0,1.0,9.0,1.0,0.5833333,41.0,0.0,7.0,0.0,4.0,3.0,5.0,0.0,-1.0,4.0,6.0,0.6,-1.0,2.0,34.0,0
C:\Users\syuuj\gitProject\netty-socketio\src\test\java\com\corundumstudio\socketio\parser\PayloadTest.java,com.corundumstudio.socketio.parser.PayloadTest,class,1,0,7,0.33333334,0.77777785,38,0,15,0,3,3,4,0.0,-1.0,20.0,0.0,0.0,-1.0,5.0,38,1.0,0.0,7.0,0.33333334,0.77777785,38.0,0.0,15.0,0.0,3.0,3.0,4.0,0.0,-1.0,20.0,0.0,0.0,-1.0,5.0,38.0,0
C:\Users\syuuj\gitProject\netty-socketio\src\main\java\com\corundumstudio\socketio\Transport.java,com.corundumstudio.socketio.Transport,enum,1,9,1,1.0,0.0,16,0,3,0,1,3,5,0.0,0.0,0.0,3.0,1.0,-1.0,0.0,21,1.0,9.0,1.0,1.0,0.0,16.0,0.0,3.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,3.0,1.0,-1.0,0.0,21.0,0
