,class,GodClass
65,jenkins.model.ProjectNamingStrategy.PatternProjectNamingStrategy,0.0
66,hudson.FilePath.Touch,0.0
67,hudson.cli.CLI.Mode,0.0
68,hudson.model.Queue.1,0.0
69,jenkins.util.FullDuplexHttpServiceTest,0.0
70,hudson.tools.CommandInstallerTest,0.0
71,hudson.ExtensionListTest.Sishamo,0.0
72,hudson.model.queue.MappingWorksheet.ExecutorChunk,0.0
73,hudson.slaves.RetentionStrategy,0.0
74,hudson.security.PermissionGroup,0.0
75,jenkins.model.identity.InstanceIdentityProvider,0.0
76,hudson.security.csrf.CrumbExclusionTest.CrumbExclusionImpl,0.0
77,hudson.ExtensionListListenerTest,0.0
78,hudson.model.User.UserIDCanonicalIdResolver,0.0
79,hudson.URLConnectionDecorator,0.0
80,hudson.FilePath.Digest,0.0
81,hudson.util.Iterators.4,0.0
82,jenkins.util.TimerTest.3.4,0.0
83,hudson.model.Queue.4,0.0
84,hudson.util.Iterators.3,0.0
85,hudson.model.Queue.3,0.0
86,hudson.util.Iterators.2,0.0
87,hudson.model.Queue.2,0.0
88,hudson.util.Iterators.1,0.0
89,hudson.util.XStream2Test,0.0
90,hudson.model.UpdateCenter.PluginEntry,0.0
91,lib.form.PasswordTest.PasswordHolderConfiguration,0.0
92,jenkins.tasks.SimpleBuildWrapper,0.0
93,hudson.cli.WaitNodeOnlineCommand,0.0
94,hudson.security.HudsonPrivateSecurityRealmTest,0.0
95,hudson.util.ProcessTree.Solaris.SolarisProcess,0.0
96,hudson.model.queue.CauseOfBlockage.BecauseNodeIsOffline,0.0
97,hudson.model.ProjectTest.SubTaskContributorImpl,0.0
98,hudson.WorkspaceSnapshot,0.0
99,hudson.util.CopyOnWriteList,0.0
100,hudson.security.AuthorizationStrategy,0.0
101,hudson.model.JobPropertyTest.JobPropertyWithConfigImpl,0.0
102,hudson.tasks.BuildTrigger.DescriptorImpl,0.0
103,lib.form.RepeatablePropertyTest.DescriptorImpl,0.0
104,hudson.model.JobPropertyTest.JobPropertyImpl,0.0
105,hudson.cli.handlers.ViewOptionHandlerTest.CompositeView,0.0
106,hudson.model.RunTest.9,0.0
107,hudson.model.DescriptorVisibilityFilterTest.TestAuthStrategy.HideDescriptor,0.0
108,hudson.model.RunTest.8,0.0
109,hudson.tasks.UserAvatarResolverTest,0.0
110,hudson.model.RunTest.7,0.0
111,hudson.model.RunTest.6,0.0
112,hudson.model.ItemGroupMixIn.2,0.0
113,hudson.model.RunTest.1,0.0
114,hudson.model.ItemGroupMixIn.3,0.0
115,hudson.model.ItemGroupMixIn.4,0.0
116,hudson.util.ArgumentListBuilder.1,0.0
117,hudson.model.RunTest.5,0.0
118,hudson.model.ViewTest.DummyCompositeView.4,0.0
119,hudson.model.RunTest.4,0.0
120,hudson.model.RunTest.3,0.0
121,hudson.model.ItemGroupMixIn.1,0.0
122,hudson.util.FileVisitor,0.0
123,jenkins.model.lazy.LazyBuildMixIn.RunMixIn,0.0
124,hudson.util.BootFailureTest.CustomRule,0.0
125,hudson.util.xstream.ImmutableSortedSetConverter,0.0
126,hudson.console.ConsoleAnnotatorTest.DemoAnnotator,0.0
127,jenkins.security.stapler.DynamicTest.Root,0.0
128,hudson.slaves.NodeCanTakeTaskTest,0.0
129,hudson.model.AbstractProject,1.0
130,hudson.os.PosixAPI,0.0
131,hudson.slaves.Cloud,0.0
132,jenkins.security.ResourceDomainConfiguration,0.0
133,hudson.FilePath.Unpack,0.0
134,hudson.util.FormValidation.Kind,0.0
135,jenkins.security.stapler.StaplerFilteredActionListener,0.0
136,jenkins.security.RekeySecretAdminMonitorTest,0.0
137,hudson.tasks.Maven.DecideDefaultMavenCommand,0.0
138,hudson.model.TransientProjectActionFactory,0.0
139,jenkins.model.ParameterizedJobMixIn.ParameterizedJob.2,0.0
140,hudson.security.WhoAmITest,0.0
141,hudson.util.FormFieldValidatorTest.BrokenFormValidatorBuilder.DescriptorImpl,0.0
142,hudson.model.SlaveTest.DynamicFilter,0.0
143,jenkins.model.GlobalConfiguration,0.0
144,PollDecisionHandlerImpl,0.0
145,jenkins.model.OptionalJobProperty.OptionalJobPropertyDescriptor,0.0
146,hudson.FilePath.SymlinkDiscardingFileFilter,0.0
147,hudson.triggers.TriggerTest,0.0
148,hudson.Launcher.RemoteLauncher.ProcImpl,0.0
149,hudson.model.AbstractProjectTest.MockBuildTriggerThrowsNPEOnStart.DescriptorImpl,0.0
150,hudson.util.jna.GNUCLibrary,0.0
151,hudson.slaves.NodeList.ConverterImpl,0.0
152,jenkins.security.stapler.GetterMethodFilterTest.TestWithReturnPluginObject,0.0
153,hudson.core.PluginManagerOverrideTest,0.0
154,hudson.cli.PrivateKeyProviderTest,0.0
155,jenkins.widgets.BuildListTable,0.0
156,hudson.model.ItemGroupMixInTest.MockBuilderThrowsError.DescriptorImpl,0.0
157,hudson.model.Result,0.0
158,hudson.util.io.ArchiverFactory,0.0
159,jenkins.slaves.restarter.JnlpSlaveRestarterInstaller.Install,0.0
160,hudson.slaves.CloudTest.CloudActionFactory,0.0
161,jenkins.security.BasicHeaderProcessorTest,0.0
162,hudson.util.RobustReflectionConverterTest.Bild,0.0
163,hudson.cli.RunRangeCommand2Test,0.0
164,hudson.cli.handlers.NodeOptionHandler,0.0
165,hudson.model.UserTest,0.0
166,hudson.FilePath.SymlinkRetainingFileFilter,0.0
167,hudson.model.Actionable,0.0
168,jenkins.telemetry.impl.StaplerDispatches.StaplerTrace,0.0
169,jenkins.security.stapler.Security400Test.Work,0.0
170,jenkins.util.SystemPropertiesTest,0.0
171,jenkins.management.AdministrativeMonitorsDecoratorTest,0.0
172,hudson.security.csrf.CrumbIssuer,0.0
173,hudson.init.InitStrategy,0.0
174,hudson.node_monitors.AbstractAsyncNodeMonitorDescriptor.Result,0.0
175,hudson.ExpressionFactory2.JexlExpression,0.0
176,hudson.tasks.Publisher,0.0
177,jenkins.security.stapler.Security400Test,0.0
178,hudson.model.AsyncPeriodicWork,0.0
179,hudson.PluginManager.MetadataCache,0.0
180,hudson.model.GetEnvironmentOutsideBuildTest,0.0
181,jenkins.security.BasicHeaderProcessorTest.WhoAmI,0.0
182,jenkins.security.apitoken.ApiTokenStatsRestartTest.1,0.0
183,jenkins.security.apitoken.ApiTokenStatsRestartTest.2,0.0
184,hudson.model.ApiTest.CustomObject,0.0
185,hudson.TcpSlaveAgentListener.ConnectionHandler,0.0
186,hudson.util.XStream2Security383Test.Stream,0.0
187,hudson.util.Iterators,0.0
188,lib.hudson.ListScmBrowsersTest,0.0
189,hudson.cli.UpdateViewCommand,0.0
190,hudson.model.Computer.ListPossibleNames,0.0
191,org.jenkins.ui.icon.IconType,0.0
192,hudson.model.LoadStatistics,0.0
193,jenkins.util.TreeStringBuilderTest,0.0
194,jenkins.security.CustomClassFilter.Static,0.0
195,hudson.util.CopyOnWriteMap.Tree.ConverterImpl,0.0
196,jenkins.security.stapler.StaplerRoutableGetterTest.TestRootActionParent,0.0
197,FeedItem,0.0
198,jenkins.util.VirtualFile,0.0
199,hudson.model.LoadStatisticsTest.1,0.0
200,jenkins.management.ConsoleLink,0.0
201,hudson.model.DisplayNameListenerTest,0.0
202,jenkins.security.s2m.ConfigDirectory.1,0.0
203,hudson.security.SecurityRealm.None.DescriptorImpl,0.0
204,hudson.widgets.HistoryWidgetTest,0.0
205,hudson.model.AperiodicWorkTest,0.0
206,hudson.model.UpdateCenter.CompleteBatchJob.Running,0.0
207,hudson.model.QueueTest.AliceCannotBuild,0.0
208,hudson.slaves.JNLPLauncherTest,0.0
209,hudson.console.ConsoleAnnotatorTest.DollarMark,0.0
210,hudson.UtilTest.DerivedClassFailure,0.0
211,hudson.EnvVars.OverrideOrderCalculator.TraceResolver,0.0
212,jenkins.security.s2m.CallableWhitelistConfig,0.0
213,jenkins.tasks.SimpleBuildStep,0.0
214,hudson.model.queue.MaintainCanTakeStrengtheningTest,0.0
215,jenkins.security.stapler.TypedFilterTest.TypeImplementingStaplerProxy2,0.0
216,jenkins.install.InstallState.InitialSecuritySetup,0.0
217,hudson.util.Iterators.FilterIterator,0.0
218,jenkins.util.DirectedGraph.Node,0.0
219,hudson.model.queue.CauseOfBlockage.BecauseLabelIsOffline,0.0
220,hudson.model.queue.LoadPredictorTest,0.0
221,hudson.model.NodeTest.NodePropertyImpl,0.0
222,jenkins.widgets.HistoryPageFilterCaseSensitiveSearchTest.MockRun,0.0
223,jenkins.UserAgentURLConnectionDecorator,0.0
224,hudson.model.Queue.LockedRunnable,0.0
225,jenkins.FilePathFilterAggregator,0.0
226,jenkins.model.lazy.LazyBuildMixIn.1,0.0
227,hudson.node_monitors.AbstractNodeMonitorDescriptor.1,0.0
228,hudson.model.ParametersActionTest,0.0
229,hudson.node_monitors.ArchitectureMonitor.GetArchTask,0.0
230,jenkins.security.stapler.StaticRoutingDecisionProviderTest,0.0
231,lib.hudson.ActionsTest.RootActionImpl,0.0
232,hudson.model.AbstractDescribableImpl,0.0
233,hudson.model.UpdateSite.Warning,0.0
234,hudson.cli.CLI.ClientSideImpl.4,0.0
235,hudson.security.FullControlOnceLoggedInAuthorizationStrategy.DescriptorImpl,0.0
236,jenkins.security.stapler.StaplerDispatchValidator.ValidatorCache,0.0
237,hudson.slaves.NodeDescriptor,0.0
238,hudson.util.MultipartFormDataParser,0.0
239,lib.form.RepeatableTest,0.0
240,hudson.tools.InstallerTranslator,0.0
241,hudson.model.Failure,0.0
242,hudson.model.ItemsTest.OverwriteTactic,0.0
243,ApiTokenStatsTest,0.0
244,jenkins.security.seed.UserSeedSecurityListenerTest,0.0
245,hudson.tasks.BuildTriggerTest,0.0
246,jenkins.widgets.HistoryPageFilter.1,0.0
247,hudson.tasks.BuildTrigger,1.0
248,hudson.ExtensionListTest.FishDescriptor,0.0
249,jenkins.security.stapler.DoActionFilterTest.A,0.0
250,jenkins.security.stapler.DoActionFilterTest.B,0.0
251,jenkins.telemetry.impl.UserLanguages.AcceptLanguageFilter,0.0
252,hudson.search.FixedSet,0.0
253,jenkins.security.stapler.DoActionFilterTest.I,0.0
254,hudson.init.InitMilestoneTest.Initializers,0.0
255,jenkins.security.stapler.DoActionFilterTest.J,0.0
256,hudson.model.Queue.NonBlockingTask,0.0
257,hudson.security.captcha.CaptchaSupportDescriptor,0.0
258,hudson.triggers.TimerTrigger.DescriptorImpl,0.0
259,jenkins.util.VirtualFileTest.VirtualFileMinimalImplementation,0.0
260,hudson.util.ByteBuffer,0.0
261,hudson.model.queue.BuildKeepsRunningWhenFaultySubTasksTest.FailingSubTaskContributor.1.2,0.0
262,hudson.slaves.AbstractCloudSlave,0.0
263,jenkins.model.lazy.Build,0.0
264,hudson.model.UpdateCenter.RestartJenkinsJob.Running,0.0
265,hudson.security.HudsonPrivateSecurityRealm.DescriptorImpl,0.0
266,hudson.slaves.NodeParallelTest,0.0
267,hudson.model.UpdateCenter.DownloadJob.InstallationStatus,0.0
268,jenkins.model.NewViewLink.1,0.0
269,hudson.model.queue.BackFiller.PseudoExecutorSlot,0.0
270,hudson.tasks.Builder,0.0
271,hudson.util.VariableResolver.Union,0.0
272,hudson.util.ProcessKillingVeto.VetoCause,0.0
273,jenkins.tasks.SimpleBuildWrapperTest.WrapperWithLogger,0.0
274,jenkins.install.InstallUtil,0.0
275,benchmarks.BenchmarkTest,0.0
276,jenkins.model.UnlabeledLoadStatistics.UnlabeledNodesIterable,0.0
277,hudson.FilePath.ValidateAntFileMask.1Cancel,0.0
278,hudson.FilePath.RenameTo,0.0
279,hudson.tasks.Fingerprinter.DescriptorImpl,0.0
280,jenkins.I18nTest,0.0
281,hudson.util.ProcessTree.AIX.AIXProcess,0.0
282,hudson.model.queue.CauseOfBlockage,0.0
283,hudson.slaves.SlaveComputerTest.IOExceptionOnOnlineListener,0.0
284,org.acegisecurity.Authentication,0.0
285,jenkins.websocket.WebSockets,0.0
286,hudson.cli.OnlineNodeCommandTest.BlockingAndFinishingBuilder.DescriptorImpl,0.0
287,hudson.slaves.ComputerRetentionWork.1,0.0
288,jenkins.diagnostics.CompletedInitializationMonitor,0.0
289,hudson.model.queue.Executables,0.0
290,hudson.FilePath.SecureFileCallable,0.0
291,hudson.security.csrf.CrumbExclusionTest,0.0
292,jenkins.slaves.JnlpAgentReceiver,0.0
293,hudson.model.QueueTest.MyQueueTaskDispatcher.11,0.0
294,hudson.model.AbstractProject.LabelValidator,0.0
295,hudson.FilePath.GetTotalDiskSpace,0.0
296,jenkins.mvn.DefaultSettingsProvider.DescriptorImpl,0.0
297,hudson.model.AbstractItem2Test.BadProperty,0.0
298,hudson.cli.declarative.CLIRegisterer.1,0.0
299,hudson.model.EnvironmentContributorTest,0.0
300,jenkins.security.Security637Test.URLHandlerCallable,0.0
301,org.acegisecurity.ui.rememberme.TokenBasedRememberMeServices,0.0
302,jenkins.security.stapler.StaticRoutingDecisionProvider2Test,0.0
303,hudson.model.Label.3,0.0
304,hudson.model.Label.2,0.0
305,jenkins.security.HMACConfidentialKeyTest,0.0
306,hudson.model.Label.1,0.0
307,hudson.os.SUTester,0.0
308,hudson.PluginManagerCheckUpdateCenterTest.FailingWithWrongJsonUpdateCenterAction,0.0
309,jenkins.security.Security637Test,0.0
310,hudson.tools.ZipExtractionInstaller.DescriptorImpl,0.0
311,hudson.util.FormFieldValidator.WorkspaceFileMask,0.0
312,hudson.tasks.BuildTriggerTest.SlowTrigger.Dep,0.0
313,hudson.cli.PlainCLIProtocol.Output,0.0
314,jenkins.model.ExtensionTypeHierarchyTest.1,0.0
315,jenkins.widgets.HistoryPageFilterCaseSensitiveSearchTest,0.0
316,lib.form.PasswordTest.PasswordHolderBuildStep,0.0
317,hudson.model.Run.Artifact,0.0
318,jenkins.model.identity.IdentityRootActionTest,0.0
319,hudson.model.ViewTest.PropertyImpl,0.0
320,jenkins.model.BackgroundGlobalBuildDiscarder,0.0
321,jenkins.security.stapler.StaplerDispatchValidatorTest.Extended,0.0
322,lib.form.OptionTest.UsingGroovyView,0.0
323,hudson.model.ItemGroup,0.0
324,hudson.model.UpdateCenter.UpdateCenterConfiguration,0.0
325,hudson.cli.RunRangeCommandTest.DummyRangeCommand,0.0
326,hudson.init.InitMilestone,0.0
327,hudson.scm.SCM,1.0
328,hudson.FilePath.CreateTextTempFile,0.0
329,lib.layout.ConfirmationLinkTest,0.0
330,hudson.slaves.SlaveComputer.LogHolder,0.0
331,hudson.util.ErrorObject,0.0
332,hudson.node_monitors.DiskSpaceMonitor.1,0.0
333,hudson.util.PackedMap.1,0.0
334,jenkins.model.GlobalPluginConfiguration,0.0
335,hudson.util.XStream2Test.MapHolder,0.0
336,hudson.model.labels.LabelExpression.And,0.0
337,hudson.slaves.RetentionStrategy.NoOp.DescriptorImpl,0.0
338,jenkins.security.stapler.DoActionFilter,0.0
339,hudson.util.NoTempDir,0.0
340,jenkins.security.Security637Test.URLJobProperty,0.0
341,hudson.util.ProcessTree.1.2,0.0
342,jenkins.security.MasterToSlaveCallable,0.0
343,jenkins.util.DirectedGraph,0.0
344,hudson.model.UpdateCenter.RestartJenkinsJob.RestartJenkinsJobStatus,0.0
345,hudson.FilePath.HasSymlink,0.0
346,jenkins.util.JenkinsJVMRealTest.IsJenkinsJVM,0.0
347,hudson.model.Fingerprint.RangeItem,0.0
348,jenkins.model.InvalidBuildsDir,0.0
349,hudson.cli.CreateNodeCommand,0.0
350,hudson.util.io.TarArchiverTest,0.0
351,jenkins.security.stapler.StaplerDispatchValidator.ValidatorCache.Validator,0.0
352,hudson.model.JobPropertyTest.InvisibleImpl.DescriptorImpl,0.0
353,hudson.model.NodeTest,0.0
354,hudson.cli.handlers.ViewOptionHandlerTest,0.0
355,hudson.ExtensionFinderTest.XFace,0.0
356,hudson.util.JSONObjectResponseTest,0.0
357,hudson.model.RestartListener,0.0
358,hudson.model.LargeText.HeadMark,0.0
359,hudson.model.ListViewTest.AllFilter,0.0
360,hudson.model.MyViewTest,0.0
361,jenkins.security.stapler.TypedFilter,1.0
362,hudson.model.AbstractProject.BecauseOfUpstreamBuildInProgress,0.0
363,jenkins.security.SpySecurityListener.EventQueue,0.0
364,hudson.model.ProjectTest.TransientAction,0.0
365,hudson.util.LineEndNormalizingWriter,0.0
366,hudson.util.FileVisitor.FilterFileVisitor,0.0
367,hudson.cli.DeleteNodeCommandTest,0.0
368,hudson.model.queue.WideExecutionTest,0.0
369,hudson.cli.DisconnectNodeCommandTest,0.0
370,jenkins.tasks.SimpleBuildWrapperTest,0.0
371,jenkins.util.MarkFindingOutputStreamTest.MarkCountingOutputStream,0.0
372,jenkins.ExtensionFilterTest,0.0
373,hudson.PluginManager.FailedPlugin,0.0
374,hudson.cli.ListJobsCommandTest.2,0.0
375,hudson.cli.ListJobsCommandTest.1,0.0
376,hudson.util.FormValidation.URLCheck,0.0
377,hudson.security.LegacySecurityRealm.DescriptorImpl,0.0
378,hudson.model.queue.MaintainCanTakeStrengtheningTest.FaultyNodeProperty,0.0
379,jenkins.tasks.SimpleBuildWrapperTest.InterruptedDisposerWrapper.InterruptedDisposerImpl,0.0
380,hudson.model.UpdateCenter.CoreUpdateMonitor,0.0
381,hudson.markup.MarkupFormatter,0.0
382,hudson.model.Queue.BuildableRunnable,0.0
383,org.acegisecurity.util.OuterClassWithPublicFinalField,0.0
384,hudson.FilePath.Archive,0.0
385,hudson.cli.CliCrumbExclusion,0.0
386,hudson.FilePath.ListGlob,0.0
387,jenkins.security.Security637Test.URLBuilderCallable,0.0
388,jenkins.security.apitoken.ApiTokenStore.HashedToken,0.0
389,hudson.model.Computer.TerminationRequest,0.0
390,jenkins.model.ModelObjectWithChildren,0.0
391,hudson.scm.browsers.QueryBuilder,0.0
392,hudson.slaves.WorkspaceList.Lease,0.0
393,hudson.logging.LogRecorder.1,0.0
394,hudson.logging.LogRecorder.2,0.0
395,hudson.model.Queue.Saver,0.0
396,jenkins.model.lazy.AbstractLazyLoadRunMapTest.3.4,0.0
397,hudson.model.Label.ConverterImpl,0.0
398,hudson.model.DescriptorVisibilityFilterTest.TestSecurityRealm.HideDescriptor,0.0
399,jenkins.model.Jenkins.1,0.0
400,hudson.diagnosis.OldDataMonitor.RunSaveableReference,0.0
401,jenkins.security.UserDetailsCacheTest,0.0
402,hudson.PluginManager.4.5,0.0
403,hudson.PluginManager.4.6,0.0
404,hudson.model.Environment.1,0.0
405,hudson.PluginManager.4.7,0.0
406,hudson.model.EnvironmentList,0.0
407,jenkins.model.Jenkins.7,0.0
408,jenkins.model.Jenkins.6,0.0
409,hudson.tools.PropertyDescriptor,0.0
410,jenkins.model.Jenkins.9,0.0
411,jenkins.model.Jenkins.8,0.0
412,jenkins.model.Jenkins.3,0.0
413,jenkins.model.Jenkins.2,0.0
414,hudson.console.UrlAnnotatorTest.1,0.0
415,hudson.slaves.SlaveComputer.SlaveVersion,0.0
416,jenkins.model.Jenkins.5,0.0
417,jenkins.model.Jenkins.4,0.0
418,hudson.model.Describable,0.0
419,hudson.model.queue.CauseOfBlockage.BecauseNodeIsNotAcceptingTasks,0.0
420,jenkins.model.JenkinsLocationConfigurationTest,0.0
421,hudson.model.Slave,1.0
422,hudson.model.JobTest.JobPropertyImpl.DescriptorImpl,0.0
423,hudson.ExtensionFinder.GuiceFinder,0.0
424,hudson.util.jna.WINERROR,0.0
425,jenkins.security.s2m.MasterKillSwitchWarning,0.0
426,hudson.tasks.CommandInterpreterTest.TestCommandInterpreter,0.0
427,hudson.WebAppMain.2,0.0
428,hudson.model.queue.AbstractQueueSorterImpl,0.0
429,hudson.WebAppMain.3,0.0
430,jenkins.install.SetupWizardTest.CustomLocalUpdateSiteWithWrapperJSON,0.0
431,jenkins.security.stapler.StaticRoutingDecisionProviderTest.FieldWithWhitelist,0.0
432,hudson.WebAppMain.1,0.0
433,hudson.model.EnvironmentContributorTest.JobScopedInjection,0.0
434,hudson.cli.FlightRecorderInputStream.ByteArrayRingBuffer,0.0
435,jenkins.security.CustomClassFilter.Contributed,0.0
436,lib.form.NumberTest.MinValidation,0.0
437,hudson.model.HudsonTest,0.0
438,hudson.os.SU.UnixSu,0.0
439,hudson.tasks.BatchFile,0.0
440,hudson.widgets.HistoryWidget,0.0
441,hudson.cli.UpdateNodeCommandTest,0.0
442,hudson.util.XStream2.PassthruConverter,0.0
443,hudson.ExpressionFactory2.JellyJexlContext,0.0
444,hudson.ProcStarterTest.EchoBuilder.DescriptorImpl,0.0
445,hudson.model.LargeText.FileSession,0.0
446,hudson.security.csrf.DefaultCrumbIssuerSEC1704Test,0.0
447,jenkins.model.JenkinsSystemReadAndManagePermissionTest.Config,0.0
448,jenkins.security.FrameOptionsPageDecoratorTest,0.0
449,lib.layout.ConfirmationLinkTest.TestRootAction,0.0
450,hudson.model.AbstractItemTest.StubAbstractItem,0.0
451,lib.form.RepeatablePropertyTest.ExcitingObject.ExcitingDescriptor,0.0
452,hudson.slaves.SlaveComputer.SlaveLogFetcher,0.0
453,hudson.cli.PlainCLIProtocol,0.0
454,hudson.cli.ConsoleCommand,0.0
455,hudson.util.jna.WINBASE.FILETIME,0.0
456,jenkins.model.NewViewLinkTest,0.0
457,hudson.PluginManager.PluginCycleDependenciesMonitor,0.0
458,lib.layout.IconTest.TestBallColorTd,0.0
459,jenkins.model.lazy.SortedIntList,0.0
460,hudson.scm.ChangeLogSetTest,0.0
461,jenkins.install.InstallState.Unknown,0.0
462,hudson.util.TagCloud.Entry,0.0
463,hudson.tools.ToolInstaller,0.0
464,hudson.model.EnvironmentContributingActionTest.OverrideBoth,0.0
465,hudson.model.Slave.SlaveDescriptor,0.0
466,jenkins.TestJnlpSlaveAgentProtocol3,0.0
467,jenkins.TestJnlpSlaveAgentProtocol2,0.0
468,hudson.model.RunActionTest.BadAction,0.0
469,hudson.tasks.UserAvatarResolver,0.0
470,hudson.model.UpdateCenter.PluginDowngradeJob,0.0
471,hudson.PluginManager.11.12.13,0.0
472,hudson.util.Secret.ConverterImpl,0.0
473,hudson.PluginManager.11.12.14,0.0
474,hudson.PluginManager.11.12.15,0.0
475,jenkins.util.FullDuplexHttpServiceTest.EndpointCrumbExclusion,0.0
476,hudson.util.WriterOutputStream,0.0
477,jenkins.security.SecureRequester,0.0
478,lib.form.PasswordTest.SecuredAction,0.0
479,hudson.model.PermalinkProjectAction.Permalink,0.0
480,hudson.Functions.ThreadSorterBase,0.0
481,hudson.security.HudsonPrivateSecurityRealmTest.SpySecurityListenerImpl,0.0
482,jenkins.ClassLoaderReflectionToolkit.FindClass,0.0
483,jenkins.security.stapler.RoutingDecisionProvider.Decision,0.0
484,jenkins.slaves.OldRemotingAgentTest.1,0.0
485,hudson.model.ItemsTest.OverwriteTactic.7,0.0
486,hudson.model.ItemsTest.OverwriteTactic.6,0.0
487,jenkins.tasks.SimpleBuildWrapperTest.SpecialEnvSlave,0.0
488,hudson.model.ItemsTest.OverwriteTactic.3,0.0
489,hudson.model.ItemsTest.OverwriteTactic.2,0.0
490,hudson.model.ItemsTest.OverwriteTactic.5,0.0
491,hudson.security.GlobalSecurityConfiguration,0.0
492,hudson.model.ItemsTest.OverwriteTactic.4,0.0
493,hudson.model.ItemsTest.OverwriteTactic.1,0.0
494,hudson.PluginWrapper.Dependency,0.0
495,jenkins.slaves.restarter.JnlpSlaveRestarterInstaller,0.0
496,hudson.model.ViewTest,0.0
497,hudson.model.Label.NodeSorter,0.0
498,hudson.tasks.FingerprinterTest,0.0
499,jenkins.model.GlobalConfigurationCategory.Security,0.0
500,lib.form.RowVisibilityGroupTest.Beer.DescriptorImpl,0.0
501,jenkins.model.IdStrategy,0.0
502,hudson.model.AbstractCIBase.2,0.0
503,hudson.init.impl.InstallUncaughtExceptionHandler.ErrorCustomizer,0.0
504,hudson.Lookup,0.0
505,hudson.model.queue.QueueListener,0.0
506,hudson.model.AbstractCIBase.1,0.0
507,hudson.cli.PlainCLIProtocol.ServerSide,0.0
508,hudson.widgets.RenderOnDemandClosure.1.2,0.0
509,hudson.model.queue.QueueTaskDispatcherTest,0.0
510,hudson.model.UpdateCenterTest.MockEntry,0.0
511,hudson.model.DirectoryBrowserSupportTest.ExternalArtifactManagerFactory,0.0
512,hudson.util.DirScanner.Glob,0.0
