,class,RefusedBequest
68,com.google.common.reflect.InvokableTest.3,0.0
69,com.google.common.reflect.InvokableTest.4,0.0
70,com.google.common.reflect.InvokableTest.5,0.0
71,com.google.common.escape.Escapers.Builder,0.0
72,com.google.common.cache.LocalCache.Segment,0.0
73,com.google.common.reflect.InvokableTest.1,0.0
74,com.google.common.graph.GraphEquivalenceTest,0.0
75,com.google.common.collect.HashBiMap,0.0
76,com.google.common.base.ThrowablesTest.SomeError,0.0
77,com.google.common.io.ByteSource.ConcatenatedByteSource,0.0
78,com.google.common.collect.FluentIterableTest.A,0.0
79,com.google.common.collect.FluentIterableTest.B,0.0
80,com.google.common.graph.ElementOrderTest,0.0
81,com.google.common.cache.CacheBuilderSpec.ConcurrencyLevelParser,0.0
82,com.google.common.collect.AllEqualOrdering,0.0
83,com.google.common.util.concurrent.JSR166TestCase.CheckedInterruptedRunnable,0.0
84,com.google.common.collect.HashBasedTableTest,0.0
85,com.google.common.util.concurrent.FluentFutureTest.1,0.0
86,com.google.common.util.concurrent.FluentFutureTest.2,0.0
87,com.google.common.util.concurrent.FluentFutureTest.3,0.0
88,com.google.common.collect.TableCollectionTest.TreeColumnMapTests,0.0
89,com.google.common.util.concurrent.FluentFutureTest.4,0.0
90,com.google.common.collect.Lists.TwoPlusArrayList,0.0
91,com.google.common.util.concurrent.FluentFutureTest.5,0.0
92,com.google.common.hash.HashCodeBenchmark.EqualsImplementation,0.0
93,com.google.common.util.concurrent.FluentFutureTest.6,0.0
94,com.google.common.collect.Iterators.ArrayItr,0.0
95,com.google.common.util.concurrent.AbstractFuture.State,0.0
96,com.google.common.hash.AbstractNonStreamingHashFunctionTest.StreamingVersion.1,0.0
97,com.google.common.util.concurrent.JSR166TestCase.CallableOne,0.0
98,com.google.common.io.ByteStreamsTest.TestByteProcessor,0.0
99,com.google.common.base.LazyStackTraceBenchmark,0.0
100,com.google.common.testing.ClassSanityTester.FactoryMethodReturnValueTester,0.0
101,com.google.common.util.concurrent.MoreExecutorsDirectExecutorBenchmark.3,0.0
102,com.google.common.testing.ClassSanityTesterTest.NoConstantEnum,0.0
103,com.google.common.collect.InternersTest,0.0
104,com.google.common.io.ByteSinkTester,0.0
105,com.google.common.collect.ImmutableSetMultimap.Builder,0.0
106,com.google.common.collect.Multimaps,0.0
107,com.google.common.collect.ImmutableMultiset,1.0
108,com.google.common.util.concurrent.SequentialExecutor.1,0.0
109,com.google.common.collect.ImmutableMultimap.Keys,0.0
110,com.google.common.collect.Multisets.AbstractEntry,0.0
111,com.google.common.util.concurrent.UncheckedTimeoutException,0.0
112,com.google.common.collect.CollectSpliterators.FlatMapSpliteratorOfDouble,0.0
113,com.google.common.cache.CacheTesting,0.0
114,com.google.common.collect.HashBiMapTest,0.0
115,com.google.common.reflect.TypeTokenSubtypeTest.UseList,0.0
116,com.google.common.primitives.UnsignedBytes,0.0
117,com.google.common.base.ThrowablesTest,0.0
118,com.google.common.io.ByteStreamsTest,0.0
119,com.google.common.graph.DirectedNetworkConnections,0.0
120,com.google.common.graph.GraphsTest,0.0
121,com.google.common.collect.Synchronized.SynchronizedTable.4,0.0
122,com.google.common.collect.Synchronized.SynchronizedTable.5,0.0
123,com.google.common.reflect.TypeResolver.TypeMappingIntrospector,0.0
124,com.google.common.collect.testing.testers.AbstractListTester,0.0
125,com.google.common.collect.Lists.ReverseList.3,0.0
126,com.google.common.reflect.TypeTokenTest.Assignability,0.0
127,com.google.common.util.concurrent.JSR166TestCase.NoOpRunnable,0.0
128,com.google.common.collect.ForwardingObjectTest.2,0.0
129,com.google.common.util.concurrent.StripedBenchmark.1,0.0
130,com.google.common.collect.ForwardingObjectTest.1,0.0
131,com.google.common.graph.DirectedMultiNetworkConnections,0.0
132,com.google.common.collect.MapMakerInternalMapTest.1,0.0
133,com.google.common.collect.testing.AbstractTester,0.0
134,com.google.common.util.concurrent.ExecutionSequencerTest,0.0
135,com.google.common.collect.AbstractMultimap.Entries,0.0
136,com.google.common.util.concurrent.ServiceManagerTest.FailRunService,0.0
137,com.google.common.collect.RegularImmutableMap.Values.SerializedForm,0.0
138,com.google.common.base.Converter,0.0
139,com.google.common.io.CountingInputStreamTest.UnmarkableInputStream,0.0
140,com.google.common.reflect.InvokableTest.InnerWithAnnotatedConstructorParameter,0.0
141,com.google.common.io.ByteSource.SlicedByteSource,0.0
142,com.google.common.collect.FilteredMultimapTest.3,0.0
143,com.google.common.collect.FilteredMultimapTest.2,0.0
144,com.google.common.util.concurrent.AbstractExecutionThreadServiceTest.ThrowOnRunService,0.0
145,com.google.common.collect.FilteredMultimapTest.1,0.0
146,com.google.common.base.Suppliers.SupplierFunction,0.0
147,com.google.common.reflect.Types.JavaVersion.11,0.0
148,com.google.common.primitives.Doubles,1.0
149,com.google.common.reflect.Types.JavaVersion.10,0.0
150,com.google.common.collect.ImmutableMultisetTest.CountingIterable,0.0
151,com.google.common.collect.testing.testers.ListListIteratorTester.1,0.0
152,com.google.common.collect.Comparators,0.0
153,com.google.common.collect.ForwardingQueueTest.3,0.0
154,com.google.common.collect.ForwardingQueueTest.2,0.0
155,com.google.common.collect.testing.google.DerivedGoogleCollectionGenerators.MapGenerator,0.0
156,com.google.common.collect.ForwardingQueueTest.1,0.0
157,com.google.common.io.LineBuffer,0.0
158,com.google.common.cache.AbstractCache.SimpleStatsCounter,0.0
159,com.google.common.collect.BenchmarkHelpers.MapImpl.21,0.0
160,com.google.common.collect.BenchmarkHelpers.MapImpl.20,0.0
161,com.google.common.collect.BenchmarkHelpers.MapImpl.25,0.0
162,com.google.common.collect.BenchmarkHelpers.MapImpl.24,0.0
163,com.google.common.collect.BenchmarkHelpers.MapImpl.23,0.0
164,com.google.common.math.BigDecimalMath.BigDecimalToDoubleRounder,0.0
165,com.google.common.collect.BenchmarkHelpers.MapImpl.22,0.0
166,com.google.common.collect.Synchronized.SynchronizedMap,0.0
167,com.google.common.collect.ImmutableListMultimapTest,0.0
168,com.google.common.io.MoreFiles.PathByteSink,0.0
169,com.google.common.collect.BenchmarkHelpers.MapImpl.19,0.0
170,com.google.common.graph.Traverser.Traversal,0.0
171,com.google.common.reflect.TypeTokenTest.1Outer.Sub2,0.0
172,com.google.common.collect.HashBiMap.Inverse.1.InverseEntry,0.0
173,com.google.common.reflect.ImmutableTypeToInstanceMap,0.0
174,com.google.common.base.CaseFormat.StringConverter,0.0
175,com.google.common.collect.MapMakerInternalMap.StrongKeyStrongValueSegment,0.0
176,com.google.common.util.concurrent.ExecutionList.RunnableExecutorPair,0.0
177,com.google.common.collect.BenchmarkHelpers.MapImpl.18,0.0
178,com.google.common.collect.ForwardingSortedMultisetTest,0.0
179,com.google.common.base.Functions.ForMapWithDefault,0.0
180,com.google.common.hash.MessageDigestCreationBenchmark,0.0
181,com.google.common.graph.AbstractNetwork.5,0.0
182,com.google.common.util.concurrent.ClosingFutureTest.59,0.0
183,com.google.common.graph.AbstractNetwork.4,0.0
184,com.google.common.util.concurrent.ClosingFutureTest.58,0.0
185,com.google.common.base.CharMatcher.ForPredicate,0.0
186,com.google.common.graph.AbstractNetwork.1,0.0
187,com.google.common.cache.CacheBuilderTest.3,0.0
188,com.google.common.cache.CacheBuilderTest.4,0.0
189,com.google.common.cache.CacheBuilderTest.5,0.0
190,com.google.common.hash.Murmur3Hash128Test,0.0
191,com.google.common.util.concurrent.ClosingFutureTest.53,0.0
192,com.google.common.util.concurrent.ClosingFutureTest.52,0.0
193,com.google.common.cache.CacheBuilderTest.1,0.0
194,com.google.common.util.concurrent.ClosingFutureTest.51,0.0
195,com.google.common.cache.CacheBuilderTest.2,0.0
196,com.google.common.util.concurrent.ClosingFutureTest.50,0.0
197,com.google.common.util.concurrent.ClosingFutureTest.57,0.0
198,com.google.common.util.concurrent.ClosingFutureTest.56,0.0
199,com.google.common.util.concurrent.ClosingFutureTest.55,0.0
200,com.google.common.util.concurrent.ClosingFutureTest.54,0.0
201,com.google.common.util.concurrent.ClosingFutureTest.69,0.0
202,com.google.common.collect.MapBenchmark.Impl.12,0.0
203,com.google.common.util.concurrent.AbstractFuture.UnsafeAtomicHelper.2,0.0
204,com.google.common.base.Functions.FunctionForMapNoDefault,0.0
205,com.google.common.collect.MapBenchmark.Impl.10,0.0
206,com.google.common.collect.MapBenchmark.Impl.11,0.0
207,com.google.common.cache.TestingCacheLoaders.2,0.0
208,com.google.common.cache.TestingCacheLoaders.3,0.0
209,com.google.common.cache.TestingCacheLoaders.1,0.0
210,CharMatcherRewrite.Digit,0.0
211,com.google.common.collect.ByFunctionOrdering,0.0
212,com.google.common.testing.NullPointerTester.Signature,0.0
213,com.google.common.util.concurrent.ForwardingObjectTester,0.0
214,com.google.common.util.concurrent.FuturesGetChecked.2,0.0
215,com.google.common.base.SuppliersTest.SerializableCountingSupplier,0.0
216,com.google.common.base.EnumsTest.TestEnum,0.0
217,com.google.common.util.concurrent.ClosingFutureTest.60,0.0
218,com.google.common.util.concurrent.ClosingFutureTest.64,0.0
219,com.google.common.util.concurrent.ClosingFutureTest.63,0.0
220,com.google.common.util.concurrent.ClosingFutureTest.62,0.0
221,com.google.common.util.concurrent.ClosingFutureTest.61,0.0
222,com.google.common.util.concurrent.ClosingFutureTest.68,0.0
223,com.google.common.collect.ImmutableSortedMap.SerializedForm,0.0
224,com.google.common.util.concurrent.ClosingFutureTest.67,0.0
225,com.google.common.collect.ForwardingSortedMap,0.0
226,com.google.common.util.concurrent.ClosingFutureTest.66,0.0
227,com.google.common.util.concurrent.ClosingFutureTest.65,0.0
228,com.google.common.cache.LocalCacheTest.3,0.0
229,com.google.common.reflect.ImmutableTypeToInstanceMapTest.3,0.0
230,com.google.common.util.concurrent.ClosingFutureTest.39,0.0
231,com.google.common.cache.LocalCacheTest.4,0.0
232,com.google.common.reflect.ImmutableTypeToInstanceMapTest.4,0.0
233,com.google.common.util.concurrent.ClosingFutureTest.38,0.0
234,com.google.common.cache.LocalCacheTest.1,0.0
235,com.google.common.reflect.ImmutableTypeToInstanceMapTest.5,0.0
236,com.google.common.util.concurrent.ClosingFutureTest.37,0.0
237,com.google.common.cache.LocalCacheTest.2,0.0
238,com.google.common.collect.MultimapsTest.Color,0.0
239,com.google.common.util.concurrent.ClosingFutureTest.36,0.0
240,com.google.common.cache.LocalCacheTest.7,0.0
241,com.google.common.cache.LocalCacheTest.8,0.0
242,com.google.common.cache.LocalCacheTest.5,0.0
243,com.google.common.reflect.ImmutableTypeToInstanceMapTest.1,0.0
244,com.google.common.cache.LocalCacheTest.6,0.0
245,com.google.common.collect.ImmutableMapTest.MapTestsWithSingletonUnhashableValue,0.0
246,com.google.common.reflect.ImmutableTypeToInstanceMapTest.2,0.0
247,com.google.common.collect.Synchronized.SynchronizedMultimap,0.0
248,com.google.common.util.concurrent.ClosingFutureTest.31,0.0
249,com.google.common.util.concurrent.ClosingFutureTest.30,0.0
250,com.google.common.util.concurrent.ClosingFutureTest.35,0.0
251,com.google.common.collect.LinkedHashMultimap.ValueSet,0.0
252,com.google.common.util.concurrent.ClosingFutureTest.34,0.0
253,com.google.common.util.concurrent.ClosingFutureTest.33,0.0
254,com.google.common.util.concurrent.ClosingFutureTest.32,0.0
255,com.google.common.collect.DenseImmutableTable,0.0
256,com.google.common.util.concurrent.ClosingFutureTest.49,0.0
257,com.google.common.util.concurrent.ClosingFutureTest.48,0.0
258,com.google.common.util.concurrent.MonitorBasedPriorityBlockingQueue.Itr,0.0
259,com.google.common.util.concurrent.ClosingFutureTest.47,0.0
260,com.google.common.collect.ImmutableClassToInstanceMapTest.Two,0.0
261,com.google.common.reflect.AbstractInvocationHandlerTest.A,0.0
262,com.google.common.collect.testing.google.SetMultimapTestSuiteBuilder.EntriesGenerator,0.0
263,com.google.common.collect.testing.google.SetGenerators.ImmutableSetCopyOfGenerator,0.0
264,com.google.common.reflect.AbstractInvocationHandlerTest.B,0.0
265,com.google.common.reflect.TypeTokenResolutionTest.StringIterable,0.0
266,com.google.common.util.concurrent.SimpleTimeLimiter.1,0.0
267,com.google.common.collect.testing.google.TestStringMultisetGenerator,0.0
268,com.google.common.testing.ArbitraryInstancesTest.WithNullConstant,0.0
269,com.google.common.util.concurrent.ClosingFutureTest.42,0.0
270,com.google.common.util.concurrent.ClosingFutureTest.41,0.0
271,com.google.common.cache.LocalCacheTest.9,0.0
272,com.google.common.util.concurrent.ClosingFutureTest.40,0.0
273,com.google.common.collect.MultimapsTest.ListSupplier,0.0
274,com.google.common.util.concurrent.ClosingFutureTest.46,0.0
275,com.google.common.util.concurrent.ClosingFutureTest.45,0.0
276,com.google.common.util.concurrent.ClosingFutureTest.44,0.0
277,com.google.common.util.concurrent.ClosingFutureTest.43,0.0
278,com.google.common.collect.SynchronizedSetTest.TestSet,0.0
279,com.google.common.util.concurrent.ClosingFutureTest.17,0.0
280,com.google.common.util.concurrent.ClosingFutureTest.16,0.0
281,com.google.common.util.concurrent.ClosingFuture.AsyncClosingCallable,0.0
282,com.google.common.util.concurrent.ClosingFutureTest.15,0.0
283,com.google.common.util.concurrent.ClosingFutureTest.14,0.0
284,com.google.common.util.concurrent.AbstractFutureTest.20,0.0
285,com.google.common.util.concurrent.AbstractFutureTest.21,0.0
286,TraverserRewrite.TreeTraverserPreOrder.1,0.0
287,com.google.common.util.concurrent.AbstractFutureTest.22,0.0
288,com.google.common.util.concurrent.ClosingFutureTest.19,0.0
289,com.google.common.util.concurrent.AbstractFutureTest.23,0.0
290,com.google.common.util.concurrent.ClosingFutureTest.18,0.0
291,com.google.common.util.concurrent.AbstractFutureTest.24,0.0
292,com.google.common.util.concurrent.AbstractFutureTest.25,0.0
293,com.google.common.util.concurrent.AbstractFutureTest.26,0.0
294,com.google.common.util.concurrent.AbstractFutureTest.27,0.0
295,com.google.common.collect.AbstractSortedMultiset.1DescendingMultisetImpl,0.0
296,com.google.common.util.concurrent.AbstractFutureTest.28,0.0
297,com.google.common.hash.Hashing.Sha384Holder,0.0
298,com.google.common.util.concurrent.AbstractFutureTest.29,0.0
299,com.google.common.collect.TableCollectionTest.TransformValueColumnTests,0.0
300,com.google.common.util.concurrent.AtomicLongMap,0.0
301,com.google.common.collect.testing.google.GoogleHelpers,0.0
302,com.google.common.util.concurrent.ExecutionList,0.0
303,com.google.common.collect.CollectCollectors.EnumMapAccumulator,0.0
304,com.google.common.util.concurrent.ClosingFutureTest.12,0.0
305,com.google.common.util.concurrent.ClosingFutureTest.10,0.0
306,com.google.common.collect.ForwardingSortedMapTest.3,0.0
307,com.google.common.io.FileBackedOutputStreamTest,0.0
308,com.google.common.util.concurrent.ClosingFutureTest.28,0.0
309,com.google.common.collect.ForwardingSortedMapTest.2,0.0
310,com.google.common.util.concurrent.ClosingFutureTest.27,0.0
311,com.google.common.collect.ForwardingSortedMapTest.5,0.0
312,com.google.common.util.concurrent.ClosingFutureTest.26,0.0
313,com.google.common.collect.ForwardingSortedMapTest.4,0.0
314,com.google.common.util.concurrent.ClosingFutureTest.25,0.0
315,com.google.common.collect.StandardTable.Column.KeySet,0.0
316,com.google.common.util.concurrent.AbstractFutureTest.10,0.0
317,com.google.common.util.concurrent.AbstractFutureTest.11,0.0
318,com.google.common.util.concurrent.AbstractFutureTest.12,0.0
319,com.google.common.util.concurrent.ClosingFutureTest.29,0.0
320,com.google.common.util.concurrent.AbstractFutureTest.13,0.0
321,com.google.common.util.concurrent.AbstractFutureTest.14,0.0
322,com.google.common.util.concurrent.AbstractFutureTest.15,0.0
323,com.google.common.base.VerifyTest,0.0
324,com.google.common.util.concurrent.AbstractFutureTest.16,0.0
325,com.google.common.cache.CacheBuilder.2,0.0
326,com.google.common.util.concurrent.AbstractFutureTest.17,0.0
327,com.google.common.cache.CacheBuilder.1,0.0
328,com.google.common.collect.ForwardingSortedMapTest.6,0.0
329,com.google.common.util.concurrent.AbstractFutureTest.18,0.0
330,com.google.common.util.concurrent.AbstractFutureTest.19,0.0
331,com.google.common.cache.CacheBuilder.3,0.0
332,com.google.common.testing.NullPointerTesterTest.StringFoo,0.0
333,com.google.common.util.concurrent.ClosingFutureTest.20,0.0
334,com.google.common.util.concurrent.AbstractScheduledServiceTest.SchedulerTest.8,0.0
335,com.google.common.util.concurrent.AbstractScheduledServiceTest.SchedulerTest.9,0.0
336,com.google.common.util.concurrent.AbstractScheduledServiceTest.SchedulerTest.6,0.0
337,com.google.common.util.concurrent.ClosingFutureTest.24,0.0
338,com.google.common.util.concurrent.AbstractScheduledServiceTest.SchedulerTest.7,0.0
339,com.google.common.util.concurrent.ClosingFutureTest.23,0.0
340,com.google.common.base.Splitter.Strategy,0.0
341,com.google.common.reflect.TypeTokenResolutionTest.Parameterized,0.0
342,com.google.common.util.concurrent.ClosingFutureTest.22,0.0
343,com.google.common.util.concurrent.ClosingFutureTest.21,0.0
344,com.google.common.base.PreconditionsTest.Message,0.0
345,com.google.common.graph.DirectedGraphConnections.9,0.0
346,com.google.common.reflect.TypeToken,0.0
347,com.google.common.graph.DirectedGraphConnections.3,0.0
348,com.google.common.collect.IterablesTest.DiesOnIteratorArrayList,0.0
349,com.google.common.collect.MapDifference.ValueDifference,0.0
350,com.google.common.graph.DirectedGraphConnections.6,0.0
351,com.google.common.util.concurrent.JdkFutureAdaptersTest.NonListenableSettableFuture,0.0
352,com.google.common.collect.TreeTraverser,0.0
353,com.google.common.collect.ImmutableMapTest.ReserializedMapTests,0.0
354,com.google.common.util.concurrent.FuturesTest.TestException,0.0
355,com.google.common.collect.testing.TestStringSortedSetGenerator,0.0
356,com.google.common.base.Converter.1,0.0
357,com.google.common.graph.DirectedGraphConnections.1,0.0
358,com.google.common.reflect.TypeTokenResolutionTest.1MyLocalClass.38,0.0
359,com.google.common.math.BigDecimalMathTest,0.0
360,com.google.common.reflect.ParameterTest,0.0
361,com.google.common.util.concurrent.FuturesTest.4Transformer,0.0
362,com.google.common.graph.DirectedMultiNetworkConnections.1,0.0
363,com.google.common.util.concurrent.AbstractExecutionThreadService.1,0.0
364,com.google.common.collect.ImmutableList.SubList,0.0
365,com.google.common.math.LinearTransformationTest,0.0
366,com.google.common.collect.testing.AbstractIteratorTester.7,0.0
367,com.google.common.collect.testing.AbstractIteratorTester.8,0.0
368,com.google.common.base.Suppliers.SupplierFunctionImpl,0.0
369,com.google.common.collect.testing.AbstractIteratorTester.5,0.0
370,com.google.common.util.concurrent.ClosingFutureTest.FinishToFutureTest,0.0
371,com.google.common.collect.testing.AbstractIteratorTester.6,0.0
372,com.google.common.collect.testing.AbstractIteratorTester.9,0.0
373,com.google.common.cache.CacheBuilderSpec.DurationParser,0.0
374,com.google.common.collect.ImmutableTableTest,0.0
375,com.google.common.util.concurrent.AbstractExecutionThreadService.4,0.0
376,com.google.common.util.concurrent.AbstractFutureTest.50,0.0
377,com.google.common.util.concurrent.AbstractFutureTest.51,0.0
378,com.google.common.util.concurrent.AbstractFutureTest.52,0.0
379,com.google.common.util.concurrent.AbstractFutureTest.53,0.0
380,com.google.common.util.concurrent.AbstractFutureTest.54,0.0
381,com.google.common.testing.AbstractPackageSanityTestsTest.Foo_Bar,0.0
382,com.google.common.testing.NullPointerTester.5,0.0
383,com.google.common.util.concurrent.FuturesTest.Merger,0.0
384,com.google.common.base.CommonPattern,0.0
385,com.google.common.collect.RegularImmutableBiMap.Inverse.InverseEntrySet.1,0.0
386,com.google.common.collect.TreeMultiset.Aggregate.2,0.0
387,com.google.common.testing.NullPointerTester.4,0.0
388,com.google.common.collect.TreeMultiset.Aggregate.1,0.0
389,com.google.common.base.Present,0.0
390,com.google.common.collect.testing.CollectionTestSuiteBuilder,0.0
391,com.google.common.util.concurrent.AbstractFutureTest.40,0.0
392,com.google.common.collect.SortedLists.KeyPresentBehavior,0.0
393,com.google.common.util.concurrent.AbstractFutureTest.41,0.0
394,com.google.common.util.concurrent.AbstractFutureTest.42,0.0
395,com.google.common.io.ByteSourceAsCharSourceReadBenchmark.ReadStrategy,0.0
396,com.google.common.util.concurrent.AbstractFutureTest.43,0.0
397,com.google.common.collect.ImmutableMapEntrySet.RegularEntrySet,0.0
398,com.google.common.util.concurrent.AbstractFutureTest.44,0.0
399,com.google.common.util.concurrent.AbstractFutureTest.45,0.0
400,com.google.common.util.concurrent.AbstractFutureTest.46,0.0
401,com.google.common.primitives.UnsignedBytes.LexicographicalComparatorHolder.PureJavaComparator,0.0
402,com.google.common.collect.testing.AbstractIteratorTester,0.0
403,com.google.common.util.concurrent.AbstractFutureTest.48,0.0
404,com.google.common.util.concurrent.AbstractFutureTest.49,0.0
405,com.google.common.collect.ForwardingCollectionTest.4,0.0
406,com.google.common.collect.ForwardingCollectionTest.3,0.0
407,com.google.common.collect.ForwardingCollectionTest.2,0.0
408,com.google.common.collect.ForwardingCollectionTest.1,0.0
409,com.google.common.primitives.UnsignedIntegerTest,0.0
410,com.google.common.collect.testing.QueueTestSuiteBuilder,0.0
411,com.google.common.collect.Lists.TransformingSequentialList,0.0
412,com.google.common.testing.ArbitraryInstancesTest.Direction,0.0
413,com.google.common.primitives.IntsMethodsForWeb,0.0
414,com.google.common.collect.testing.MapTestSuiteBuilderTests.1.2,0.0
415,com.google.common.util.concurrent.AbstractFutureTest.30,0.0
416,com.google.common.util.concurrent.AbstractFutureTest.31,0.0
417,com.google.common.util.concurrent.AbstractFutureTest.32,0.0
418,com.google.common.reflect.Types.GenericArrayTypeImpl,0.0
419,com.google.common.cache.LocalCacheTest.DummyEntry,0.0
420,com.google.common.util.concurrent.AbstractFutureTest.33,0.0
421,com.google.common.util.concurrent.AbstractFutureTest.34,0.0
422,com.google.common.util.concurrent.AbstractFutureTest.35,0.0
423,com.google.common.util.concurrent.AbstractFutureTest.36,0.0
424,com.google.common.util.concurrent.StripedBenchmark.Impl,0.0
425,com.google.common.util.concurrent.AbstractFutureTest.37,0.0
426,com.google.common.util.concurrent.AbstractFutureTest.38,0.0
427,com.google.common.util.concurrent.AbstractFutureTest.39,0.0
428,com.google.common.collect.testing.testers.ListSetTester,0.0
429,com.google.common.reflect.TypeTokenSubtypeTest,0.0
430,com.google.common.primitives.Floats.FloatArrayAsList,0.0
431,com.google.common.testing.ClassSanityTesterTest.BadEquals,0.0
432,com.google.common.util.concurrent.CycleDetectingLockFactoryTest.OtherOrder,0.0
433,com.google.common.collect.FilteredEntryMultimap,0.0
434,com.google.common.io.Files.FilePredicate.4,0.0
435,com.google.common.io.Files.FilePredicate.3,0.0
436,com.google.common.collect.testing.google.SetMultimapEqualsTester,0.0
437,com.google.common.reflect.Types.ClassOwnership.2,0.0
438,com.google.common.reflect.Types.ClassOwnership.3,0.0
439,com.google.common.reflect.Types.ClassOwnership.4,0.0
440,com.google.common.reflect.TypeTokenResolutionTest.Foo,0.0
441,com.google.common.base.CommonMatcher,0.0
442,com.google.common.reflect.AbstractInvocationHandler,0.0
443,com.google.common.net.MediaTypeTest.1,0.0
444,com.google.common.net.MediaTypeTest.2,0.0
445,com.google.common.collect.LinkedHashMultimap.ValueSet.1,0.0
446,com.google.common.collect.testing.google.MultimapKeysTester,0.0
447,com.google.common.cache.ForwardingLoadingCacheTest.OnlyGet,0.0
448,com.google.common.collect.AbstractIndexedListIterator,0.0
449,com.google.common.primitives.BytesTest,0.0
450,com.google.common.testing.TearDownStackTest.Callback,0.0
451,com.google.common.util.concurrent.AbstractExecutionThreadServiceTest.4,0.0
452,com.google.common.util.concurrent.AbstractExecutionThreadServiceTest.5,0.0
453,com.google.common.util.concurrent.AbstractExecutionThreadServiceTest.1,0.0
454,com.google.common.collect.SetCreationBenchmark,0.0
