file,class,type,dit_x,fanin_x,fanout_x,lcc_x,lcom*_x,loc_x,noc_x,rfc_x,innerClassesQty_x,totalFieldsQty_x,totalMethodsQty_x,wmc_x,NprotM_x,BOvR_x,ATFD_x,ATLD_x,LAA_x,BUR_x,FDP_x,line_x,dit_y,fanin_y,fanout_y,lcc_y,lcom*_y,loc_y,noc_y,rfc_y,innerClassesQty_y,totalFieldsQty_y,totalMethodsQty_y,wmc_y,NprotM_y,BOvR_y,ATFD_y,ATLD_y,LAA_y,BUR_y,FDP_y,line_y,GodClass
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.103,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1225,1.0,0.0,3.0,,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1225.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.102,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1215,1.0,0.0,2.0,,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1215.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.101,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1205,1.0,0.0,2.0,,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1205.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.100,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1195,1.0,0.0,2.0,,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1195.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\exceptions\JedisAskDataException.java,redis.clients.jedis.exceptions.JedisAskDataException,class,7,5,2,0.0,1.0,12,0,0,0,1,3,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,5,7.0,5.0,2.0,0.0,1.0,12.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,5.0,0.0
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\utils\JedisClusterTestUtil.java,redis.clients.jedis.tests.utils.JedisClusterTestUtil,class,1,3,4,0.0,0.0,62,0,8,0,0,7,20,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,7,1.0,3.0,4.0,0.0,0.0,62.0,0.0,8.0,0.0,0.0,7.0,20.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,7.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.109,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1285,1.0,0.0,2.0,,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1285.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.108,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1275,1.0,0.0,3.0,,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1275.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.107,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1265,1.0,0.0,3.0,,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1265.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.106,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1255,1.0,0.0,3.0,,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1255.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.105,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1245,1.0,0.0,3.0,,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1245.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.104,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1235,1.0,0.0,3.0,,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1235.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.114,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1335,1.0,0.0,3.0,,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1336.0,0.0
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\commands\JedisCommandTestBase.java,redis.clients.jedis.tests.commands.JedisCommandTestBase,class,1,35,6,0.5,0.5,22,27,8,0,2,4,4,0.0,-1.0,2.0,2.0,0.5,-1.0,1.0,10,1.0,34.0,6.0,0.5,0.5,22.0,27.0,8.0,0.0,2.0,4.0,4.0,0.0,-1.0,2.0,2.0,0.5,-1.0,1.0,13.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.113,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1325,1.0,0.0,3.0,,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1325.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.112,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1315,1.0,0.0,3.0,,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1315.0,0.0
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\SSLJedisWithCompleteCredentialsTest.java,redis.clients.jedis.tests.SSLJedisWithCompleteCredentialsTest.BasicHostnameVerifier,innerclass,1,0,1,,0.5,25,0,10,0,1,2,5,0.0,-1.0,3.0,2.0,0.4,-1.0,3.0,296,1.0,0.0,1.0,,0.5,25.0,0.0,10.0,0.0,1.0,2.0,5.0,0.0,-1.0,3.0,2.0,0.4,-1.0,3.0,296.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.111,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1305,1.0,0.0,3.0,,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1305.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.110,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1295,1.0,0.0,2.0,,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1295.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\commands\AdvancedBinaryJedisCommands.java,redis.clients.jedis.commands.AdvancedBinaryJedisCommands,interface,1,1,9,0.0,0.0,51,0,0,0,0,49,49,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,13,1.0,1.0,6.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,41.0,41.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,10.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisSentinelPool.java,redis.clients.jedis.JedisSentinelPool,class,4,6,16,0.66096866,0.811545,286,0,43,1,19,31,44,5.0,0.375,29.0,23.0,0.44230768,0.4,9.0,17,4.0,6.0,16.0,0.66096866,0.811545,286.0,0.0,43.0,1.0,19.0,31.0,44.0,5.0,0.375,29.0,23.0,0.44230768,0.4,9.0,17.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.119,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1388,1.0,0.0,3.0,,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1388.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.118,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1377,1.0,0.0,3.0,,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1378.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.117,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1366,1.0,0.0,3.0,,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1368.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.116,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1356,1.0,0.0,3.0,,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1357.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.115,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1345,1.0,0.0,3.0,,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1346.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.125,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1450,1.0,0.0,3.0,,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1452.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.124,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1440,1.0,0.0,3.0,,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1441.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.123,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1430,1.0,0.0,3.0,,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1430.0,0.0
